,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
181657,1,27800.0,0.0,0.0,0.0,0.0,0.0,0
88254,2,10000.0,4633.84,0.0,0.0,139.0,300.0,0
606569,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
939783,1,500.0,177.42,176.98,0.0,27.0,180.39,0
538903,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
321013,1,11000.0,944.4,0.0,0.0,28.0,60.0,0
418375,1,15100.0,4823.5,0.0,0.0,145.0,148.0,0
482429,1,1000.0,149.11,310.47,0.0,27.0,161.73,0
631769,1,7500.0,4882.44,466.94,0.0,146.0,200.0,0
608189,1,500.0,0.0,0.0,0.0,0.0,0.0,0
894584,1,16600.0,15300.15,228.03,0.0,459.0,500.0,0
1029735,1,500.0,0.0,0.0,0.0,0.0,0.0,0
283145,1,18000.0,15571.98,924.14,0.0,467.0,900.0,0
522748,1,5000.0,2049.74,0.0,0.0,61.0,100.0,0
1125264,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
810686,1,2000.0,1126.43,0.0,0.0,34.0,35.0,0
806987,1,1000.0,1048.63,71.14,0.0,58.0,0.0,0
498187,1,28000.0,3404.42,873.71,95.22,102.0,700.0,0
1100981,1,3500.0,2894.04,0.0,0.0,87.0,150.0,0
239975,1,29000.0,5.46,5.46,0.0,5.46,5.46,0
298521,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
1053783,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
874660,1,300.0,0.0,0.0,0.0,0.0,0.0,0
201888,1,1000.0,662.21,0.0,0.0,27.0,100.0,0
663923,1,27500.0,1666.71,844.18,0.0,50.0,800.0,0
749411,1,5000.0,4866.65,0.0,0.0,146.0,129.0,0
1088475,1,2000.0,1880.26,0.0,0.0,56.0,178.0,0
475070,1,28000.0,483.68,483.68,0.0,0.0,0.0,0
553131,2,21000.0,184.16,126.56,0.0,27.0,1004.1,0
498176,1,28000.0,1355.09,300.02,0.0,41.0,700.0,0
68403,1,3000.0,442.86,0.0,0.0,27.0,300.0,0
512581,3,28500.0,531.25,1031.25,0.0,0.0,1269.69,0
324186,1,1000.0,736.99,746.25,1.0,0.0,93.6,0
859159,1,8500.0,7099.41,0.0,0.0,0.0,219.0,0
826304,1,1000.0,0.0,511.99,0.0,0.0,511.99,0
1046876,1,3000.0,2412.21,527.8,0.0,0.0,400.0,0
1054991,1,500.0,0.0,0.0,0.0,0.0,0.0,0
337487,1,29800.0,23.15,28.52,0.0,23.15,30.0,0
811774,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
9918,4,5000.0,0.0,0.0,0.0,0.0,0.0,0
1218438,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
24544,1,23500.0,0.0,0.0,0.0,0.0,0.0,0
783342,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
277901,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
166819,1,500.0,0.0,0.0,0.0,0.0,0.0,0
634532,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
565242,1,16500.0,0.0,0.0,0.0,0.0,0.0,0
778951,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
668488,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
550873,2,21000.0,792.01,3135.44,14.05,27.0,3135.45,0
895398,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
916063,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
187315,1,300.0,0.0,0.0,0.0,0.0,0.0,0
291191,1,26000.0,-34.98,0.0,34.98,0.0,47.85,0
708529,1,500.0,0.0,0.0,0.0,0.0,0.0,0
803052,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
436928,2,22700.0,2465.01,3334.19,679.36,0.0,3000.0,0
1019728,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1027875,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
152026,1,4000.0,3769.06,0.0,0.0,113.0,118.28,0
510830,1,28000.0,0.0,230.69,0.0,0.0,230.69,0
1134668,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1216936,1,3000.0,0.0,36.68,0.0,0.0,433.47,0
1199423,1,5000.0,265.52,417.87,59.11,27.0,1030.16,0
735457,1,16000.0,4256.36,0.0,0.0,128.0,130.0,0
574976,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1161140,1,500.0,457.87,53.98,0.0,27.0,54.0,0
522168,1,8500.0,7590.15,1340.63,24.28,228.0,1000.0,0
445350,2,12000.0,10158.0,405.79,0.0,0.0,375.0,0
283587,1,500.0,0.0,0.0,0.0,0.0,0.0,0
328377,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
849364,1,1000.0,567.78,18.99,0.0,29.0,300.0,0
919662,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1023817,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
982821,2,29000.0,1420.15,4396.17,258.11,43.0,3717.66,0
235466,1,26500.0,617.98,1586.37,189.27,27.0,744.25,0
24206,1,21000.0,0.0,0.0,0.0,0.0,0.0,0
977183,1,1000.0,908.36,0.0,0.0,27.0,35.0,0
986630,1,600.0,441.38,693.99,0.0,29.0,300.0,0
926860,2,6500.0,320.65,1116.45,0.0,27.0,1358.51,0
89761,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
12352,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
1190703,1,500.0,92.51,92.51,0.0,27.0,208.24,0
237620,1,10000.0,0.0,395.89,395.89,0.0,0.0,0
1200901,1,300.0,0.0,195.36,0.0,0.0,195.36,0
50391,2,16000.0,0.0,0.0,0.0,0.0,0.0,0
1029910,1,500.0,458.5,213.47,0.0,27.0,27.0,0
898458,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
1178503,1,3000.0,767.55,56.6,0.0,0.0,30.0,0
80087,1,17000.0,1419.39,1140.17,0.0,43.0,200.0,0
647793,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
570217,1,5000.0,4418.44,0.0,0.0,133.0,32.3,0
1105856,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
327580,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
627921,1,17300.0,0.0,0.0,0.0,0.0,35.77,0
149003,1,16000.0,12623.26,187.93,0.0,0.0,412.0,0
1146339,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
889969,1,7000.0,0.0,208.8,0.0,0.0,229.44,0
1003347,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
397804,1,27300.0,0.0,0.0,0.0,0.0,0.0,0
601212,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
861570,1,500.0,0.0,0.0,0.0,0.0,25.06,0
328131,1,13000.0,8483.43,1075.62,35.31,255.0,0.0,0
295253,4,12000.0,0.0,0.0,0.0,0.0,0.0,0
460306,1,1500.0,1448.86,96.98,0.0,43.0,50.0,0
41476,1,1000.0,604.69,0.0,0.0,27.0,50.0,0
770118,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
343412,2,23000.0,0.0,1340.53,0.0,40.0,2919.35,0
277692,1,19300.0,566.9,812.49,0.0,27.0,339.59,0
346430,3,26000.0,958.08,1003.93,0.0,29.0,1200.0,0
871139,1,5000.0,2260.22,1532.15,0.0,68.0,3775.0,0
136473,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1164623,2,23000.0,2561.63,0.0,0.0,0.0,500.0,0
962341,1,2500.0,0.0,195.78,0.0,0.0,317.92,0
493,1,19500.0,16839.86,523.6,0.0,505.0,600.0,0
402383,1,27300.0,0.0,0.0,0.0,0.0,0.0,0
496515,1,1000.0,860.18,58.78,0.0,29.0,33.27,0
463025,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
946758,1,1000.0,568.93,141.83,0.0,27.0,100.0,0
1058865,1,300.0,211.71,27.2,0.0,73.43,0.0,0
404882,1,5000.0,54.44,490.62,0.0,29.0,494.64,0
759332,3,13000.0,299.5,485.46,0.0,29.0,179.0,0
620725,1,21300.0,0.0,0.0,0.0,0.0,0.0,0
1228043,1,14000.0,0.0,0.0,0.0,0.0,0.0,0
795595,1,500.0,467.36,0.0,0.0,54.0,0.0,0
136308,1,27000.0,163.07,163.07,0.0,27.0,21.4,0
95704,1,2500.0,2174.15,64.64,0.0,0.0,70.0,0
119700,1,4000.0,915.72,139.58,0.0,27.0,200.0,0
1049792,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
859765,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1095076,1,26300.0,228.02,348.41,0.0,27.0,355.17,0
256031,3,12000.0,0.0,0.0,0.0,0.0,0.0,0
811164,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
230196,1,4000.0,2840.63,204.57,0.0,85.0,0.0,0
215366,1,500.0,0.0,0.0,0.0,0.0,0.0,0
788297,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
213263,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1132927,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1060732,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
84891,1,29500.0,204.78,336.19,0.0,27.0,400.0,0
1056397,1,500.0,9.99,9.99,0.0,9.99,30.09,0
907039,1,500.0,0.0,0.0,0.0,0.0,0.0,0
515359,2,12000.0,247.03,482.42,42.64,27.0,194.86,0
135671,1,6000.0,487.62,0.0,530.37,0.0,100.0,0
1054980,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
1058903,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1218559,1,500.0,0.0,0.0,0.0,0.0,0.0,0
518728,1,27800.0,0.0,0.0,0.0,0.0,99.0,0
43192,1,500.0,0.0,0.0,0.0,0.0,0.0,0
78577,1,12800.0,7550.49,0.0,0.0,227.0,793.0,0
379569,1,27700.0,506.69,610.1,103.41,27.0,0.0,0
209542,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
1079750,10,300.0,0.0,0.0,0.0,0.0,0.0,0
850342,1,400.0,0.0,0.0,0.0,0.0,0.0,0
543933,1,8300.0,0.0,0.0,0.0,0.0,0.0,0
1199381,1,400.0,0.0,0.0,0.0,0.0,0.0,0
1217347,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
127265,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
187551,1,5000.0,4596.42,179.95,0.0,138.0,140.0,0
898851,7,23000.0,0.0,0.0,0.0,0.0,0.0,0
465807,1,29500.0,0.0,2515.11,0.0,75.0,321.63,0
670232,11,3000.0,1593.66,2770.93,94.35,48.0,1500.0,0
937521,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
