,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
907084,1,1000.0,979.81,0.0,0.0,29.0,37.0,0
609082,1,1000.0,935.79,0.0,0.0,28.0,29.0,0
422404,1,9000.0,1189.9,19.98,0.0,72.0,69.0,0
1151626,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
219388,1,16400.0,6183.22,0.0,0.0,185.0,191.0,0
456240,1,5300.0,0.0,0.0,0.0,0.0,0.0,0
424116,1,19000.0,5537.69,0.0,0.0,166.0,170.0,0
1179499,1,3000.0,2684.07,31.95,0.0,81.0,100.0,0
178257,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
1106364,2,6500.0,0.0,0.0,0.0,0.0,0.0,0
1211394,1,3100.0,0.0,0.0,0.0,0.0,0.0,0
702092,1,300.0,0.0,0.0,0.0,0.0,0.0,0
677101,3,10000.0,104.42,104.42,0.0,27.0,42.81,0
888180,1,500.0,0.0,0.0,0.0,0.0,0.0,0
685618,1,17300.0,0.0,0.0,0.0,0.0,0.0,0
1119889,1,900.0,45.44,91.48,46.04,27.0,0.0,0
606885,1,2000.0,1438.86,482.96,0.0,43.0,550.0,0
931899,1,1000.0,29.19,151.74,0.0,29.19,153.89,0
40789,1,25000.0,7048.22,1447.59,0.0,0.0,1500.0,0
507290,2,13000.0,634.77,574.49,34.07,54.0,0.0,0
1223214,1,2500.0,1992.92,49.75,0.0,60.0,500.0,0
710532,2,29800.0,0.0,0.0,0.0,0.0,0.0,0
581032,1,2000.0,113.04,113.04,0.0,29.0,0.0,0
734935,1,9000.0,9262.03,438.93,0.0,270.0,400.0,0
642479,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
1043919,1,2000.0,1926.07,51.41,0.0,58.0,60.0,0
689179,1,8500.0,927.32,293.11,138.44,28.0,0.0,0
346671,1,22000.0,0.0,0.0,0.0,0.0,549.41,0
122838,1,12000.0,2814.06,0.0,0.0,84.0,728.0,0
881457,1,500.0,0.0,0.0,0.0,0.0,0.0,0
449608,3,22000.0,0.0,0.0,0.0,0.0,0.0,0
703715,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
694145,1,11300.0,403.29,20.0,0.0,27.0,161.91,0
1184854,1,5000.0,2590.9,14.95,0.0,154.0,0.0,0
54761,3,5000.0,0.0,0.0,0.0,0.0,0.0,0
440502,1,24000.0,60.81,60.81,0.0,27.0,245.94,0
821321,3,5000.0,1152.22,1920.85,0.0,35.0,1112.49,0
680670,1,26500.0,135.56,349.8,96.22,0.0,152.39,0
306526,3,18300.0,4096.89,0.0,0.0,0.0,541.95,0
711692,1,7800.0,3435.92,0.0,0.0,204.0,0.0,0
1051443,1,3000.0,2515.7,0.0,0.0,75.0,120.0,0
993718,1,23000.0,5682.63,1523.05,75.49,0.0,500.0,0
362154,2,27500.0,291.14,2469.14,908.44,27.0,1800.0,0
692415,1,21500.0,10052.11,153.4,0.0,302.0,700.0,0
184284,1,1000.0,573.46,0.0,0.0,27.0,50.0,0
684289,1,10000.0,8534.44,113.65,0.0,256.0,258.0,0
187674,4,8300.0,0.0,0.0,0.0,0.0,0.0,0
483373,2,25000.0,251.11,251.11,0.0,0.0,2089.68,0
617255,1,6000.0,220.37,377.39,0.0,27.0,1000.0,0
808958,1,19000.0,8700.7,239.39,0.0,0.0,350.0,0
1119839,1,750.0,399.22,399.22,0.0,27.0,53.7,0
186550,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
258749,2,25800.0,0.0,30.96,0.0,0.0,30.96,0
826801,1,23000.0,364.27,28.2,0.0,29.0,10382.66,0
672423,1,5750.0,0.0,0.0,0.0,0.0,0.0,0
332358,1,1000.0,10.0,372.84,0.0,10.0,373.34,0
737997,1,7500.0,6103.97,0.0,0.0,0.0,210.0,0
187827,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
