,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1059809,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
827416,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
407669,1,500.0,0.0,0.0,0.0,0.0,0.0,0
351881,1,500.0,193.04,0.0,0.0,27.0,200.0,0
389251,1,25000.0,4224.53,3613.55,42.58,127.0,662.0,0
1199856,3,18000.0,20.78,20.78,0.0,20.78,0.0,0
792761,1,2500.0,0.0,237.1,0.0,72.0,350.0,0
798466,1,24000.0,0.0,0.0,0.0,0.0,3.94,0
788644,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
1124973,1,1000.0,878.64,0.0,0.0,27.0,27.0,0
529109,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
113426,1,25000.0,12233.1,163.94,0.0,0.0,775.0,0
57462,9,9300.0,0.0,0.0,0.0,0.0,0.0,0
188512,1,6200.0,0.0,0.0,0.0,0.0,0.0,0
182846,1,29500.0,0.0,0.0,0.0,0.0,0.0,0
89146,1,10300.0,0.0,0.0,0.0,0.0,0.0,0
671424,1,2000.0,1246.44,0.0,0.0,0.0,70.0,0
97587,1,27500.0,28.11,28.11,0.0,0.0,76.11,0
358236,1,13000.0,186.63,213.3,0.0,27.0,57.0,0
869418,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
92646,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
399755,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
539879,1,9800.0,0.0,0.0,0.0,0.0,0.0,0
786639,2,11500.0,10460.46,70.56,0.0,314.0,150.0,0
197093,1,2000.0,100.75,0.0,0.0,29.0,80.0,0
1157907,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
772541,1,25500.0,187.82,0.0,0.0,0.0,200.0,0
1162743,1,19000.0,413.0,99.52,0.0,27.0,50.0,0
1171102,1,300.0,0.0,550.33,0.0,0.0,550.33,0
450449,3,28500.0,0.0,0.0,0.0,0.0,0.0,0
823120,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
797292,1,500.0,0.9,190.9,0.0,0.9,190.0,0
419380,1,26000.0,924.3,0.0,0.0,28.0,50.0,0
879305,1,27500.0,2443.99,589.59,0.0,73.0,100.0,0
24377,1,2500.0,349.5,665.69,0.0,27.0,475.0,0
7850,1,300.0,0.0,0.0,0.0,0.0,0.0,0
961717,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
699359,1,10500.0,0.0,0.0,0.0,0.0,7.0,0
939378,1,2000.0,309.67,0.0,0.0,27.0,300.0,0
1000344,1,3500.0,0.0,0.0,0.0,189.0,200.0,0
584674,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
352458,1,1400.0,0.0,0.0,0.0,0.0,0.0,0
189464,1,7300.0,0.0,59.99,0.0,0.0,59.99,0
1110820,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
953794,1,500.0,533.01,0.0,0.0,54.0,0.0,0
552439,7,2750.0,0.0,0.0,0.0,0.0,0.0,0
1008159,1,7800.0,0.0,0.0,0.0,0.0,0.0,0
982930,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
394019,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1084282,1,9000.0,5691.39,0.0,0.0,0.0,800.0,0
156111,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1004989,1,1000.0,3.05,507.06,114.0,3.05,485.87,0
68279,1,17000.0,14644.3,557.85,53.49,439.0,883.22,0
558481,1,27000.0,7495.56,0.0,0.0,225.0,300.0,0
194529,1,25000.0,6797.75,0.0,0.0,204.0,250.0,0
592421,1,8000.0,6655.21,159.41,0.0,200.0,225.0,0
