,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
15274,1,900.0,0.0,0.0,0.0,0.0,0.0,0
693033,1,17000.0,585.59,63.31,0.0,29.0,200.0,0
796407,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
935074,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1011312,2,10000.0,1629.23,363.33,0.0,49.0,1700.0,0
693841,1,16000.0,2638.63,0.0,0.0,79.0,100.0,0
579512,3,16400.0,0.0,0.0,0.0,0.0,0.0,0
112725,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
238185,2,7500.0,5884.51,0.0,0.0,0.0,250.0,0
646560,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
166133,1,20000.0,19517.98,1192.33,0.0,586.0,0.0,0
35967,1,15500.0,13688.31,0.0,0.0,0.0,430.0,0
3196,1,2000.0,1716.4,0.0,0.0,51.0,0.0,0
1047773,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
537245,1,21300.0,0.0,0.0,0.0,0.0,0.0,0
832764,4,5000.0,0.0,0.0,0.0,0.0,0.0,0
32136,1,500.0,52.85,170.16,0.0,27.0,147.51,0
12754,3,16500.0,-606.48,367.39,0.0,0.0,1413.94,0
824872,1,300.0,0.0,133.48,0.0,0.0,133.48,0
1171847,1,1000.0,167.81,0.0,0.0,27.0,150.0,0
929536,1,5000.0,1538.02,0.0,0.0,92.0,0.0,0
549669,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
111291,1,300.0,340.93,0.0,0.0,81.0,0.0,0
414323,1,24800.0,0.0,0.0,0.0,0.0,0.0,0
960870,1,500.0,0.0,0.0,0.0,0.0,0.0,0
370298,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1095273,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
416248,1,21500.0,0.0,0.0,0.0,0.0,0.0,0
416495,1,25500.0,2693.36,859.36,0.0,81.0,1265.0,0
1200047,1,2500.0,431.73,17.25,0.0,27.0,400.0,0
43805,1,1000.0,971.3,0.0,0.0,29.0,30.0,0
505320,2,27500.0,0.0,0.0,0.0,0.0,70.0,0
173741,1,2000.0,-1.3,0.0,0.0,0.0,611.92,0
917167,8,500.0,0.0,0.0,0.0,0.0,0.0,0
1007336,1,28000.0,922.14,33.99,0.0,28.0,88.0,0
986320,1,2000.0,123.45,414.91,0.0,27.0,700.0,0
1121610,1,300.0,245.9,0.0,0.0,29.0,142.0,0
583985,1,23800.0,0.0,0.0,0.0,0.0,0.0,0
393514,3,28000.0,0.0,0.0,0.0,0.0,0.0,0
1173065,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
1049449,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
994353,1,2000.0,1729.63,224.26,0.0,52.0,300.0,0
957676,1,3000.0,2314.55,64.0,0.0,0.0,75.0,0
55608,1,1000.0,372.26,371.34,0.0,27.0,0.0,0
36431,3,12000.0,11960.22,77.61,0.0,359.0,50.0,0
756345,1,17000.0,14615.15,814.79,0.0,438.0,500.0,0
1002159,1,6500.0,191.64,261.12,0.0,27.0,69.48,0
43333,1,23500.0,73.94,73.94,0.0,0.0,0.0,0
155701,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
4358,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
542561,1,20500.0,4370.56,0.0,0.0,131.0,150.0,0
201583,1,28000.0,142.07,24.49,0.0,27.0,250.0,0
743176,1,2500.0,11.47,0.0,0.0,0.0,70.0,0
890696,1,500.0,161.39,160.99,0.0,0.0,0.0,0
227450,1,500.0,39.11,39.02,0.0,27.0,80.59,0
505236,1,10000.0,21.04,21.04,0.0,21.04,0.0,0
461973,1,26800.0,137.14,738.75,11.42,27.0,683.6,0
579866,2,14000.0,0.0,0.0,0.0,0.0,0.0,0
787347,3,6500.0,0.0,0.0,0.0,0.0,0.0,0
1163451,1,3000.0,295.66,296.04,0.0,27.0,81.0,0
903447,3,7000.0,568.82,1994.44,0.0,29.0,1631.58,0
212758,1,3000.0,0.0,50.0,0.0,0.0,555.83,0
1183454,2,10700.0,9464.8,0.0,0.0,284.0,600.0,0
1034003,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
417482,1,21000.0,0.0,150.2,180.0,0.0,919.31,0
213072,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1236247,1,1000.0,678.37,188.99,0.0,27.0,50.0,0
144110,1,1000.0,683.38,394.42,0.0,27.0,500.0,0
1081367,1,500.0,500.42,21.31,0.0,27.0,27.0,0
798028,1,12000.0,3.97,0.0,0.0,3.97,9926.07,0
769094,1,16000.0,10989.14,0.0,0.0,0.0,400.0,0
549636,1,15000.0,72.98,127.62,0.0,27.0,54.64,0
1105929,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
1014931,1,5000.0,-4.69,0.0,0.0,0.0,0.0,0
689335,1,23000.0,-1.42,0.0,0.0,0.0,0.0,0
1156457,1,500.0,0.06,539.33,0.0,0.06,539.27,0
701790,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
1225319,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
404700,2,10000.0,4115.75,1373.01,0.0,123.0,500.0,0
612313,2,20000.0,2851.44,3074.9,223.46,86.0,5150.24,0
100672,4,10000.0,0.0,0.0,0.0,0.0,0.0,0
328580,1,26000.0,13255.2,254.54,0.0,398.0,0.0,0
80507,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
940253,1,7000.0,1538.84,3994.39,55.99,0.0,3141.82,0
542547,1,28000.0,265.86,265.86,0.0,0.0,0.0,0
351073,9,4000.0,0.0,0.0,0.0,0.0,0.0,0
143980,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
32393,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
531471,1,24000.0,16372.88,949.63,0.0,0.0,5000.0,0
664927,1,22300.0,4970.12,0.0,0.0,149.0,400.0,0
506233,1,5000.0,1565.7,604.93,0.0,0.0,1000.0,0
348769,1,6500.0,6124.2,6.93,0.0,0.0,190.0,0
801724,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
