,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1231519,11,5000.0,0.0,0.0,0.0,0.0,0.0,0
874943,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
371996,1,26000.0,2596.04,435.33,0.0,0.0,200.0,0
906907,3,14000.0,102.47,231.61,0.0,27.0,143.3,0
119295,1,5000.0,141.7,0.0,0.0,27.0,100.0,0
821143,1,2000.0,1787.22,0.0,0.0,106.0,0.0,0
747015,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
857854,1,10300.0,0.0,0.0,0.0,0.0,0.0,0
243030,1,6000.0,395.89,1584.11,0.0,27.0,1436.68,0
754048,1,7000.0,1137.64,166.55,0.0,34.0,300.0,0
632492,2,6500.0,128.57,128.57,0.0,27.0,846.34,0
1060710,1,4000.0,1858.29,0.0,0.0,110.0,0.0,0
1135515,1,1000.0,-6.05,0.0,0.0,0.0,0.0,0
999393,1,1500.0,1111.09,0.0,0.0,33.0,50.0,0
489033,1,3298.0,0.0,0.0,0.0,0.0,0.0,0
965127,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
696889,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
32800,3,5000.0,0.0,0.0,0.0,0.0,0.0,0
981920,1,4000.0,2107.29,0.0,0.0,0.0,300.0,0
1142500,1,3000.0,204.56,204.56,0.0,27.0,0.0,0
583176,4,1500.0,0.0,0.0,0.0,0.0,0.0,0
225279,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1137943,1,500.0,426.61,48.96,0.0,27.0,40.0,0
137021,1,1000.0,1112.58,0.0,0.0,90.0,0.0,0
1189607,1,3000.0,142.31,0.0,0.0,40.0,0.0,0
296900,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1110290,1,7500.0,6980.16,65.18,0.0,209.0,50.0,0
950463,1,500.0,0.0,0.0,0.0,0.0,0.0,0
121115,2,10000.0,0.0,0.0,0.0,0.0,0.0,0
943376,1,2000.0,1341.92,0.0,0.0,40.0,98.0,0
1215840,1,300.0,0.0,0.0,0.0,0.0,0.0,0
198496,1,10000.0,9331.85,274.96,0.0,0.0,300.0,0
210607,1,20000.0,12578.61,369.03,0.0,0.0,400.0,0
493551,3,22000.0,515.37,515.37,0.0,27.0,119.16,0
855413,1,5000.0,4722.31,0.0,0.0,276.0,305.0,0
485219,1,20500.0,7417.55,0.0,0.0,223.0,227.0,0
1042534,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
745066,1,27300.0,0.0,0.0,0.0,0.0,0.0,0
194549,1,5000.0,3482.7,0.0,0.0,0.0,300.0,0
124450,1,28000.0,199.15,0.0,0.0,27.0,50.0,0
316079,10,1000.0,0.0,0.0,0.0,0.0,0.0,0
1018820,1,4000.0,3398.43,0.0,0.0,102.0,104.0,0
306304,1,500.0,426.54,426.54,0.0,0.0,378.94,0
1140447,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
264502,1,300.0,0.0,0.0,0.0,0.0,0.0,0
210632,2,12000.0,0.0,0.0,0.0,0.0,0.0,0
153908,1,1500.0,1497.55,83.7,0.0,87.0,0.0,0
783347,1,5000.0,692.27,1175.33,0.0,0.0,1500.0,0
808168,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
939275,1,22500.0,194.88,1498.5,258.9,27.0,1361.62,0
510969,1,24500.0,200.45,200.45,0.0,27.0,125.7,0
1203538,1,2200.0,450.53,6.18,0.0,0.0,150.0,0
322096,7,5500.0,0.0,0.0,0.0,0.0,0.0,0
987195,3,10000.0,0.0,25.0,0.0,0.0,25.0,0
845954,2,29300.0,45.0,45.0,0.0,27.0,45.0,0
808448,1,27000.0,64.6,64.6,0.0,27.0,0.0,0
617064,1,22500.0,14.0,14.0,0.0,0.0,0.0,0
769695,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
566243,1,28200.0,0.0,0.0,0.0,0.0,0.0,0
1073904,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
570234,1,27500.0,3268.98,0.0,0.0,0.0,250.0,0
1111871,1,17000.0,13361.14,1882.94,0.0,401.0,352.0,0
1011866,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
675289,11,2000.0,0.0,0.0,0.0,0.0,0.0,0
391594,1,500.0,218.23,325.31,0.0,27.0,0.0,0
1199403,1,5000.0,2000.12,24.02,57.81,0.0,500.0,0
258522,2,19000.0,0.0,0.0,0.0,0.0,0.0,0
777374,1,10000.0,4335.76,0.0,0.0,130.0,154.0,0
260182,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
1001553,2,7500.0,797.75,897.75,0.0,29.0,115.17,0
541952,1,18000.0,0.0,0.0,0.0,0.0,0.0,0
258102,1,1800.0,0.0,0.0,0.0,0.0,0.0,0
351851,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
363467,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1158844,1,500.0,5.9,28.24,0.0,5.9,22.35,0
121121,2,10000.0,0.0,0.0,0.0,0.0,0.0,0
351782,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1050103,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
147749,1,2000.0,1646.58,0.0,0.0,49.0,50.0,0
98343,1,500.0,202.88,86.34,0.0,27.0,272.0,0
591657,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
198010,2,7000.0,238.89,233.92,0.0,27.0,250.0,0
872278,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1028137,1,500.0,542.76,6.32,0.0,54.0,0.0,0
831436,1,23000.0,125.58,400.58,310.0,0.0,388.74,0
173095,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
794385,2,21500.0,0.0,0.0,0.0,0.0,0.0,0
421531,1,21000.0,0.0,186.37,0.0,0.0,186.37,0
323250,4,12000.0,0.0,0.0,0.0,0.0,0.0,0
