,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
723490,3,12000.0,135.97,135.97,0.0,27.0,276.58,0
557858,1,3000.0,2681.62,0.0,0.0,80.0,500.0,0
636317,1,5000.0,947.21,0.0,0.0,28.0,100.0,0
1086283,1,400.0,314.99,142.99,0.0,29.0,50.0,0
1213270,1,500.0,281.47,0.0,0.0,27.0,50.0,0
1173221,1,5500.0,3254.89,162.05,0.0,0.0,250.0,0
743422,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
902620,1,1000.0,788.97,36.19,0.0,0.0,27.0,0
568986,1,2000.0,178.31,178.31,0.0,27.0,0.0,0
822061,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
707817,1,10000.0,1747.92,1017.42,0.0,52.0,1168.1,0
954652,1,3000.0,2101.41,236.86,0.0,0.0,400.0,0
815111,1,5000.0,4262.64,95.92,0.0,128.0,150.0,0
715608,1,6500.0,1141.69,1158.42,0.0,34.0,815.48,0
602695,1,26500.0,0.0,146.14,0.0,0.0,146.14,0
1190345,1,500.0,139.2,21.0,0.0,0.0,50.0,0
791724,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
556554,8,3500.0,0.0,0.0,0.0,0.0,0.0,0
652912,1,26000.0,-5.0,0.0,0.0,0.0,0.0,0
1146407,3,5000.0,0.0,0.0,0.0,0.0,54.66,0
370798,1,1000.0,412.43,151.67,0.0,0.0,100.0,0
1187757,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
1096226,1,1000.0,20.66,204.19,0.0,20.66,183.53,0
91646,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
271424,1,27100.0,14075.92,0.0,0.0,422.0,800.0,0
983396,1,500.0,0.0,0.0,0.0,0.0,0.0,0
571092,2,27000.0,3851.04,3943.24,92.2,116.0,2370.74,0
702655,1,7800.0,5221.79,608.97,50.0,0.0,200.0,0
825355,1,2000.0,1184.64,92.48,0.0,36.0,271.74,0
1216262,1,1000.0,753.41,107.57,0.0,27.0,200.0,0
779099,1,500.0,0.0,0.0,0.0,0.0,0.0,0
143971,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
378814,1,1000.0,-2.56,0.0,0.0,0.0,0.0,0
529091,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
758106,1,3000.0,574.56,315.09,0.0,0.0,200.0,0
71897,2,25300.0,90.61,99.66,9.05,27.0,236.91,0
1073517,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
205543,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
874333,1,27000.0,2945.39,302.73,0.0,88.0,200.0,0
930380,1,3500.0,2063.57,0.0,0.0,62.0,70.0,0
371944,3,30000.0,90.59,104.79,0.0,27.0,377.57,0
273488,1,7300.0,0.0,0.0,0.0,0.0,0.0,0
523001,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
678689,1,5000.0,4274.13,365.87,0.0,0.0,300.0,0
1002691,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
632673,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
764601,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
299697,1,5000.0,2611.35,0.0,0.0,154.0,0.0,0
433079,1,12000.0,11486.69,203.29,0.0,680.0,0.0,0
701533,1,28800.0,0.0,0.0,0.0,0.0,0.0,0
1222605,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
4741,1,29000.0,197.98,429.96,0.0,0.0,0.0,0
192615,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
861451,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
119221,2,5000.0,1127.44,0.0,0.0,68.0,34.0,0
45342,1,18000.0,5065.2,1186.77,0.0,152.0,200.0,0
140714,1,500.0,494.75,12.0,0.0,27.0,54.0,0
348676,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
1039812,1,25000.0,1739.83,0.0,0.0,52.0,127.17,0
914652,1,300.0,374.62,374.62,0.0,29.0,180.68,0
53148,1,400.0,0.0,0.0,0.0,0.0,0.0,0
450364,1,2000.0,12.48,39.43,23.96,0.0,16.81,0
564736,1,500.0,0.0,0.0,0.0,0.0,0.0,0
844390,1,27500.0,0.0,20.64,0.0,0.0,50.67,0
151979,2,5000.0,2409.18,0.0,0.0,72.0,100.0,0
943832,1,2500.0,2422.18,0.0,0.0,0.0,74.0,0
592864,1,22500.0,0.0,0.0,0.0,0.0,0.0,0
836809,1,2500.0,1387.98,15.44,0.0,42.0,70.0,0
1197259,1,500.0,0.0,316.96,0.0,0.0,392.04,0
120416,3,6500.0,0.0,0.0,0.0,0.0,0.0,0
298747,1,15000.0,3515.43,55.0,0.0,105.0,200.0,0
439737,1,14000.0,0.0,0.0,0.0,0.0,0.0,0
202588,1,400.0,0.0,0.0,0.0,0.0,0.0,0
1111360,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
237648,1,300.0,304.21,26.74,0.0,81.0,0.0,0
1199663,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
269552,7,5000.0,-100.0,0.0,0.0,0.0,0.0,0
66932,1,5000.0,4775.57,183.9,0.0,143.0,150.0,0
5787,1,500.0,196.11,31.57,0.0,27.0,52.0,0
461857,2,25000.0,1545.4,1631.78,86.38,0.0,1476.17,0
1193479,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
971872,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
168906,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
869589,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
262497,1,7000.0,5860.55,0.0,0.0,176.0,179.0,0
1135473,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
535856,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
315777,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
331819,1,22800.0,29.25,63.06,0.0,29.25,67.21,0
463421,1,1500.0,-3.92,0.0,0.0,0.0,0.0,0
557963,1,7800.0,0.0,0.0,0.0,0.0,0.0,0
1193126,1,1000.0,878.62,123.94,0.0,0.0,50.0,0
1069323,1,5000.0,3531.17,532.49,0.0,106.0,265.02,0
1059158,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
466676,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
706762,1,26500.0,908.01,0.0,0.0,27.0,44.5,0
646739,1,9500.0,0.0,0.0,0.0,0.0,0.0,0
787377,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
1190323,1,500.0,301.83,902.64,26.57,27.0,730.04,0
1012806,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
709049,1,29000.0,554.44,2721.41,79.99,27.0,2979.69,0
1082606,2,5000.0,890.7,1030.4,0.0,27.0,2294.53,0
728361,1,500.0,0.0,0.0,0.0,0.0,0.0,0
63669,3,10000.0,102.56,1672.16,22.25,27.0,1547.6,0
453669,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
853989,1,500.0,0.0,0.0,0.0,0.0,0.0,0
201754,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
158799,10,2500.0,0.0,0.0,0.0,0.0,0.0,0
151175,4,2500.0,0.0,0.0,0.0,0.0,0.0,0
1073292,1,2300.0,0.0,1588.71,0.0,0.0,1792.83,0
930732,4,8300.0,0.0,0.0,0.0,0.0,0.0,0
1050596,1,2500.0,2187.76,43.89,0.0,66.0,100.0,0
219101,1,5000.0,0.0,397.49,0.0,0.0,778.38,0
819135,1,6000.0,717.25,724.45,7.2,29.0,629.94,0
462130,1,7800.0,0.0,0.0,0.0,0.0,0.0,0
659625,1,300.0,207.54,329.46,109.27,27.0,100.0,0
309726,2,15000.0,1497.82,1497.82,0.0,45.0,1318.16,0
283441,3,6000.0,5901.49,35.33,0.0,177.0,0.0,0
581505,1,2000.0,1455.92,168.64,0.0,44.0,80.0,0
412676,1,10000.0,649.85,649.95,0.0,27.0,52.0,0
472488,1,20000.0,18967.49,0.0,0.0,569.0,300.0,0
828600,1,1000.0,629.73,0.0,0.0,27.0,30.0,0
445270,1,12500.0,40.0,202.79,0.0,27.0,246.03,0
953148,1,1000.0,640.82,704.18,0.0,27.0,475.0,0
542981,1,2000.0,20.0,20.0,0.0,20.0,0.0,0
1113427,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
628112,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
920779,2,25500.0,7360.4,1248.57,0.0,221.0,1900.0,0
372289,1,24000.0,-232.72,268.0,349.0,0.0,263.23,0
211857,1,5000.0,0.0,63.72,0.0,0.0,1034.26,0
662360,1,500.0,0.0,0.0,0.0,0.0,0.0,0
590419,2,12000.0,437.89,457.68,19.79,27.0,392.09,0
299957,1,10000.0,3045.89,165.44,0.0,91.0,150.0,0
1228620,1,300.0,0.0,0.0,0.0,0.0,0.0,0
967108,1,26000.0,3344.16,3344.62,0.0,100.0,26095.0,0
1020160,1,500.0,602.4,272.21,0.0,54.0,0.0,0
1160608,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
129263,1,29800.0,190.55,541.13,0.0,27.0,410.57,0
9650,1,5000.0,4388.05,580.41,0.0,132.0,117.0,0
1142094,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
886025,3,5000.0,0.0,0.0,0.0,0.0,0.0,0
40319,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
620413,1,500.0,510.21,33.1,0.0,27.0,30.0,0
1081290,1,6000.0,759.12,916.24,25.05,27.0,649.15,0
1183482,1,500.0,247.93,604.12,0.0,27.0,356.19,0
500891,1,16800.0,0.0,0.0,0.0,0.0,0.0,0
442309,1,2000.0,749.4,0.0,0.0,81.0,0.0,0
891452,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
171884,3,25000.0,21.55,21.55,0.0,21.55,0.0,0
272917,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
979553,1,15000.0,4994.7,0.0,0.0,0.0,300.0,0
701800,1,2000.0,1959.08,283.35,0.0,59.0,95.0,0
199369,1,500.0,154.35,159.98,6.44,0.0,200.0,0
1154721,1,1000.0,955.42,14.99,0.0,29.0,50.0,0
261720,1,10000.0,892.13,53.93,0.0,27.0,75.0,0
355400,3,29300.0,0.0,0.0,0.0,0.0,0.0,0
723921,1,500.0,0.0,0.0,0.0,0.0,0.0,0
181506,1,6000.0,3244.87,47.29,0.0,191.0,0.0,0
717014,1,4000.0,3522.51,0.0,0.0,106.0,500.0,0
1135931,1,300.0,0.0,0.0,0.0,0.0,0.0,0
644782,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
677730,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
714742,1,13100.0,11558.97,875.32,0.0,347.0,0.0,0
370470,1,16800.0,0.0,0.0,0.0,0.0,0.0,0
870239,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
402711,1,7800.0,0.0,0.0,0.0,0.0,0.0,0
81014,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1148892,1,4000.0,262.41,392.61,0.0,27.0,450.0,0
254454,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
43050,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
902510,1,500.0,0.0,0.0,0.0,0.0,0.0,0
593066,2,28300.0,6497.72,6505.67,7.95,195.0,313.67,0
235316,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
86009,1,500.0,0.0,0.0,0.0,0.0,0.0,0
