,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1000627,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
873555,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
429695,1,14000.0,4534.55,0.0,0.0,136.0,537.2,0
832983,1,2000.0,0.0,101.99,0.0,0.0,101.99,0
1205024,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
18643,1,26500.0,753.11,753.11,0.0,27.0,386.64,0
518679,1,28300.0,0.0,0.0,0.0,0.0,0.0,0
971765,1,500.0,0.0,0.0,0.0,0.0,0.0,0
450229,2,25000.0,0.0,0.0,0.0,0.0,0.0,0
587916,1,28000.0,5971.94,0.0,0.0,179.0,184.0,0
981296,3,20800.0,10261.69,2413.86,213.21,308.0,3056.84,0
942827,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
86670,7,12800.0,0.0,0.0,0.0,0.0,0.0,0
665054,1,25000.0,3739.28,0.0,0.0,0.0,115.0,0
707851,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
895362,3,5000.0,3069.9,0.0,0.0,0.0,125.0,0
15849,4,5000.0,0.0,0.0,0.0,0.0,0.0,0
990500,1,2000.0,1351.08,0.0,0.0,41.0,64.0,0
869931,1,500.0,397.26,32.99,0.0,27.0,54.0,0
320862,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
586432,2,29300.0,83.23,10.0,0.0,54.0,0.0,0
328424,2,27800.0,79.99,79.99,0.0,27.0,1446.53,0
1013345,1,7300.0,0.0,0.0,0.0,0.0,0.0,0
300526,1,8300.0,0.0,0.0,0.0,0.0,0.0,0
439478,1,26000.0,8847.84,38.81,0.0,265.0,300.0,0
919997,3,10000.0,185.15,99.85,0.0,27.0,84.0,0
1209384,1,11000.0,1075.56,1075.56,0.0,32.0,659.85,0
754609,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
426,3,7000.0,3376.95,1339.14,0.0,160.0,0.0,0
160744,3,5000.0,3045.47,0.0,0.0,91.0,226.0,0
1120712,1,500.0,511.87,511.87,0.0,27.0,514.28,0
1059640,1,16500.0,0.0,0.0,0.0,0.0,0.0,0
396133,3,23500.0,-17.79,417.19,28.97,0.0,0.0,0
708824,2,13300.0,434.02,464.02,30.0,27.0,1171.26,0
680454,3,9000.0,6632.18,29.98,0.0,199.0,202.0,0
252046,1,19000.0,7045.99,253.91,0.0,211.0,500.0,0
535360,1,19800.0,7130.0,0.0,0.0,214.0,0.0,0
86934,2,29800.0,0.0,0.0,0.0,0.0,0.0,0
950177,1,15000.0,1403.12,915.7,0.0,42.0,100.0,0
161489,1,3000.0,2136.17,0.0,0.0,64.0,200.0,0
705898,1,7000.0,4938.41,0.0,0.0,148.0,152.0,0
498207,1,2500.0,1382.92,0.0,0.0,41.0,60.0,0
977005,1,16500.0,335.78,824.99,0.0,0.0,711.12,0
566773,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
781831,3,28500.0,0.0,0.0,0.0,0.0,0.0,0
729049,1,2000.0,0.0,0.0,0.0,0.0,203.39,0
863599,1,1500.0,-8.92,36.49,0.0,0.0,0.0,0
696787,3,10000.0,8214.09,0.0,0.0,0.0,252.0,0
402404,1,4000.0,9.01,27.38,0.0,0.0,27.4,0
723801,1,23500.0,0.0,0.0,0.0,0.0,0.0,0
428310,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
174715,1,5000.0,4197.06,48.74,0.0,126.0,200.0,0
281103,4,5800.0,0.0,0.0,0.0,0.0,0.0,0
758691,3,30000.0,2209.82,2203.28,0.0,66.0,2.14,0
1018886,1,10000.0,35.0,201.8,0.0,0.0,206.8,0
553352,1,28000.0,1158.94,1163.93,4.99,35.0,709.08,0
1178480,1,600.0,45.39,45.59,0.0,0.0,6.0,0
756058,1,20300.0,5995.64,0.0,0.0,497.0,0.0,0
518282,3,12500.0,10302.11,1796.44,0.0,309.0,300.0,0
188006,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
375146,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
295712,1,500.0,0.0,0.0,0.0,0.0,0.0,0
145670,1,1000.0,508.55,0.0,0.0,20.0,20.0,0
148048,1,5000.0,2512.48,0.0,0.0,75.0,100.0,0
307172,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
1181762,1,1500.0,1131.35,275.92,0.0,34.0,100.0,0
441598,3,28500.0,0.0,0.0,0.0,0.0,0.0,0
577806,2,17000.0,2964.73,1310.44,0.0,89.0,350.0,0
417875,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
