,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
674536,2,22000.0,314.68,0.0,0.0,29.0,0.0,0
337208,1,25000.0,145.97,145.97,0.0,27.0,58.04,0
96147,1,6500.0,1798.36,0.0,0.0,54.0,55.0,0
762323,2,5000.0,0.0,0.0,0.0,0.0,3.2,0
780368,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
72826,1,3000.0,1492.81,0.0,0.0,45.0,98.0,0
765698,1,3300.0,0.0,0.0,0.0,0.0,0.0,0
428059,2,24000.0,0.0,0.0,0.0,0.0,0.0,0
649443,1,22000.0,0.0,0.0,0.0,0.0,0.0,0
601750,2,7500.0,0.0,325.97,0.0,0.0,325.97,0
1169584,1,2500.0,487.9,1353.32,0.0,29.0,1540.0,0
1074603,1,5000.0,2869.87,2862.75,0.0,86.0,2261.39,0
923044,1,300.0,0.0,0.0,0.0,0.0,0.0,0
792229,1,1000.0,1015.35,113.96,0.0,30.0,100.0,0
367884,1,24000.0,1742.44,0.0,0.0,103.0,0.0,0
643523,1,5800.0,0.0,0.0,0.0,0.0,0.0,0
822421,1,1000.0,538.09,285.42,0.0,27.0,52.82,0
1075637,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
751747,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1125214,1,1000.0,0.0,129.61,0.0,0.0,1121.56,0
693940,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
232644,1,5000.0,330.4,0.0,0.0,27.0,27.0,0
1096424,1,500.0,0.0,0.0,0.0,0.0,0.0,0
350706,1,14000.0,13930.47,296.71,0.0,418.0,416.0,0
785632,1,1000.0,361.95,361.06,0.0,27.0,452.46,0
477213,1,28000.0,0.0,349.64,0.0,0.0,0.0,0
297592,1,1300.0,0.0,0.0,0.0,0.0,0.0,0
746801,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
350935,1,7500.0,2942.93,0.0,0.0,0.0,247.0,0
627334,1,500.0,0.0,161.7,0.0,0.0,161.7,0
241688,1,1000.0,1149.88,0.0,0.0,90.0,0.0,0
729799,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
947473,2,5000.0,4350.63,35.07,0.0,131.0,384.0,0
1047078,1,500.0,0.0,0.0,0.0,0.0,0.0,0
239094,1,500.0,0.0,0.0,0.0,0.0,0.0,0
797890,1,500.0,0.0,118.73,0.0,0.0,412.06,0
538198,1,30000.0,20708.59,0.0,0.0,621.0,800.0,0
578376,1,2000.0,222.06,478.55,0.0,27.0,512.02,0
326788,1,7000.0,77.77,463.65,0.0,27.0,991.62,0
465087,2,10000.0,-150.0,0.0,0.0,0.0,0.0,0
1028319,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
28725,8,1500.0,0.0,0.0,0.0,0.0,0.0,0
1146069,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
646748,1,9500.0,0.0,0.0,0.0,0.0,0.0,0
132410,3,29000.0,101.75,101.75,0.0,0.0,675.17,0
866382,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
97850,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
514953,1,500.0,141.05,82.25,0.0,27.0,120.0,0
411886,1,1000.0,937.06,0.0,0.0,28.0,30.0,0
1118187,1,500.0,0.0,0.0,0.0,0.0,0.0,0
761188,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
489331,2,25500.0,3141.11,0.0,0.0,94.0,2000.0,0
855706,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
774748,2,20000.0,0.0,0.0,0.0,0.0,2.36,0
990843,4,5250.0,0.0,0.0,0.0,0.0,0.0,0
711004,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
240564,1,4400.0,171.96,171.96,0.0,27.0,127.33,0
259127,2,5500.0,0.0,0.0,0.0,0.0,0.0,0
95418,1,27000.0,7036.23,141.37,0.0,211.0,452.81,0
696110,1,17300.0,0.0,0.0,0.0,0.0,0.0,0
1165836,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
1018322,1,2000.0,16.28,158.23,0.0,16.28,176.32,0
984823,2,20000.0,5653.89,1089.62,0.0,170.0,1570.0,0
1100065,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
120409,3,6500.0,0.0,0.0,0.0,0.0,0.0,0
619158,1,29000.0,1438.28,1631.27,39.99,43.0,557.89,0
1222773,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1022031,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
1118830,2,9800.0,0.0,0.0,0.0,0.0,0.0,0
552100,1,18000.0,300.21,395.77,0.0,0.0,578.0,0
12467,1,29600.0,0.0,79.84,0.0,0.0,79.84,0
626870,1,26800.0,6429.59,134.99,0.0,193.0,0.0,0
225835,1,12300.0,12305.38,184.77,0.0,369.0,369.0,0
91911,1,9000.0,9052.78,172.42,0.0,534.0,0.0,0
777365,1,2500.0,1082.63,0.0,0.0,32.0,300.0,0
817471,1,25000.0,6193.09,1221.58,0.0,186.0,650.0,0
243211,1,15500.0,171.56,171.56,0.0,0.0,24.8,0
36584,1,5000.0,5009.7,3500.0,0.0,194.0,0.0,0
850014,1,500.0,171.03,0.0,0.0,27.0,250.0,0
804638,1,19000.0,17055.49,384.68,0.0,0.0,1500.0,0
692485,1,28300.0,0.0,0.0,0.0,0.0,0.0,0
928904,1,22000.0,0.0,0.0,0.0,0.0,137.28,0
825209,1,1000.0,327.27,423.23,0.0,27.0,400.0,0
952223,1,300.0,0.0,0.0,0.0,0.0,0.0,0
846623,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
295123,1,4000.0,860.48,168.09,0.0,27.0,493.68,0
423980,1,3000.0,1666.08,0.0,0.0,50.0,100.0,0
29809,1,500.0,0.0,0.0,0.0,0.0,0.0,0
572248,3,13000.0,80.19,80.19,0.0,27.0,278.74,0
215270,1,21000.0,0.0,426.1,0.0,0.0,519.72,0
277956,2,17800.0,337.91,2785.55,31.93,27.0,2739.91,0
225900,11,5400.0,0.0,0.0,0.0,0.0,0.0,0
1128029,1,500.0,59.99,120.94,0.0,0.0,200.95,0
464890,1,12000.0,11551.5,76.5,0.0,347.0,620.0,0
1099527,1,2000.0,2075.48,0.0,0.0,180.0,0.0,0
498861,1,30000.0,0.0,0.0,0.0,0.0,0.0,0
816922,1,3000.0,1479.89,0.0,0.0,0.0,45.0,0
595891,1,24000.0,341.58,341.58,0.0,29.0,553.27,0
805352,1,12000.0,884.36,1102.77,0.0,27.0,1335.0,0
324499,2,27000.0,127.78,127.78,0.0,0.0,114.29,0
476632,1,22000.0,1768.97,446.33,0.0,91.0,0.0,0
984813,2,20000.0,8970.75,2359.41,0.0,269.0,336.86,0
614602,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
21101,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1138595,1,2000.0,0.0,178.34,9.58,0.0,250.73,0
89875,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1159364,1,600.0,293.38,508.81,0.0,27.0,650.0,0
443212,1,9500.0,9469.86,252.13,0.0,284.0,285.0,0
181006,1,3000.0,2222.18,0.0,0.0,0.0,70.0,0
1181299,1,300.0,0.0,0.0,0.0,0.0,0.0,0
103587,1,5500.0,480.83,869.96,0.0,27.0,400.0,0
328087,1,16500.0,4305.86,0.0,0.0,129.0,175.0,0
949092,1,5000.0,3178.01,1058.54,0.0,95.0,1600.0,0
97760,1,11500.0,8903.75,1555.92,0.0,267.0,2800.0,0
644414,1,27500.0,1180.86,269.69,0.0,35.0,500.0,0
999603,1,10000.0,6658.7,781.54,0.0,200.0,400.0,0
171156,1,4500.0,0.0,63.73,0.0,0.0,63.73,0
743441,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
306327,1,2000.0,488.17,488.17,0.0,27.0,719.83,0
563733,1,20000.0,1092.96,414.87,0.0,33.0,400.0,0
231267,1,27000.0,0.0,28.74,0.0,0.0,28.74,0
36528,1,5000.0,5018.08,0.0,0.0,405.0,40.0,0
938688,1,500.0,348.63,31.94,0.0,27.0,100.0,0
802318,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
734811,1,6000.0,-0.26,0.0,0.0,0.0,55.0,0
689513,1,500.0,422.23,150.1,0.0,27.0,100.0,0
1193405,1,30000.0,0.0,0.0,0.0,0.0,0.0,0
932858,1,500.0,450.27,267.78,0.0,27.0,175.0,0
499785,2,25500.0,2037.38,2178.86,41.48,61.0,1293.14,0
577720,1,23000.0,0.0,2594.97,0.0,47.0,1292.65,0
523726,1,2000.0,986.02,0.0,0.0,30.0,100.0,0
995880,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
1033952,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
941799,1,14000.0,9528.34,0.0,0.0,569.0,0.0,0
1112188,1,1000.0,1200.82,0.0,0.0,60.0,60.0,0
705927,1,23000.0,0.0,0.0,1381.88,0.0,13919.66,0
925108,1,1000.0,906.46,1194.33,0.0,29.0,1300.0,0
181483,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
862007,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
573689,3,10000.0,1929.68,2643.26,713.58,58.0,1282.69,0
396759,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
607341,1,25500.0,42.82,42.82,0.0,27.0,117.51,0
622248,1,24000.0,16942.61,515.97,0.0,508.0,507.0,0
90434,1,2000.0,822.5,0.0,0.0,27.0,27.0,0
669648,1,5000.0,2909.95,90.91,0.0,87.0,86.0,0
1002031,1,300.0,164.69,364.97,0.0,27.0,470.0,0
571981,4,6500.0,0.0,0.0,0.0,0.0,0.0,0
604327,1,5000.0,744.7,765.98,21.28,0.0,720.29,0
909730,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1003633,1,1000.0,923.2,0.0,0.0,28.0,100.0,0
410049,2,20000.0,297.84,1255.38,0.0,27.0,1208.71,0
1111470,1,400.0,347.12,42.35,0.0,27.0,100.0,0
133700,1,2500.0,1948.61,125.93,0.0,0.0,400.0,0
145992,2,5000.0,0.0,814.41,0.0,0.0,1746.07,0
1095512,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
513403,1,27800.0,226.0,226.0,0.0,27.0,387.52,0
444230,2,19800.0,103.9,103.9,0.0,27.0,121.9,0
115221,1,4000.0,3647.76,0.0,0.0,109.0,111.0,0
251834,1,26800.0,0.0,110.35,0.0,0.0,110.35,0
938703,1,300.0,210.68,91.93,0.0,27.0,100.0,0
1216238,1,4000.0,3054.89,0.0,0.0,92.0,120.0,0
856656,1,16000.0,59.8,190.7,0.0,27.0,211.75,0
1152721,1,300.0,328.05,0.0,0.0,54.0,0.0,0
728048,1,5000.0,1513.38,158.69,0.0,0.0,629.15,0
1050172,1,2000.0,1888.57,32.06,0.0,111.0,0.0,0
784744,1,2500.0,2033.58,9.99,0.0,61.0,310.89,0
323011,3,28500.0,-10.75,9.73,10.75,0.0,165.16,0
849874,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
716334,1,26500.0,1044.71,234.42,49.2,31.0,27.0,0
1107953,1,5000.0,0.0,11.42,0.0,0.0,11.42,0
903308,1,1000.0,910.37,14.99,0.0,27.0,40.0,0
963869,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
438718,1,27800.0,70.59,134.44,63.85,27.0,381.75,0
1175560,1,700.0,0.0,0.0,0.0,0.0,0.0,0
79946,1,500.0,-7.0,0.0,0.0,0.0,0.0,0
818793,1,20100.0,3384.34,0.0,0.0,102.0,100.0,0
1096121,1,16300.0,0.0,0.0,0.0,0.0,0.0,0
383953,1,16500.0,0.0,5.28,0.0,0.0,5.28,0
1153268,1,2000.0,1407.63,0.0,0.0,83.0,0.0,0
419254,1,26500.0,0.0,0.0,0.0,0.0,59.5,0
467767,1,14000.0,0.0,0.0,0.0,0.0,0.0,0
786689,1,500.0,0.0,108.85,0.0,0.0,108.85,0
1162020,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
16990,1,4800.0,4555.71,0.0,0.0,0.0,150.0,0
1104026,1,2500.0,1567.36,0.0,0.0,47.0,48.0,0
526824,1,7000.0,7337.49,0.0,0.0,430.0,200.0,0
1092458,1,4000.0,3093.85,56.57,0.0,93.0,200.0,0
1206243,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
963588,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
680696,2,10000.0,875.47,958.08,0.0,27.0,1300.0,0
