,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
902525,1,7300.0,0.0,0.0,0.0,0.0,0.0,0
931909,1,1000.0,141.95,128.51,0.0,27.0,100.0,0
873229,1,300.0,16.97,300.67,0.0,16.97,283.7,0
860032,1,800.0,0.0,0.0,0.0,0.0,0.0,0
335898,1,17500.0,3797.55,1213.72,65.24,114.0,4000.0,0
565482,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
724258,1,1000.0,599.2,51.29,0.0,29.0,150.0,0
760170,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
528103,3,26500.0,455.05,455.05,0.0,27.0,479.68,0
633643,1,1000.0,974.34,0.0,0.0,29.0,85.0,0
1083334,1,500.0,465.39,42.94,0.0,27.0,39.04,0
1059627,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
859261,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
166109,1,20000.0,0.0,0.0,0.0,0.0,8.16,0
733930,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1169125,1,10000.0,0.0,0.0,0.0,0.0,205.96,0
1063550,1,300.0,293.5,293.5,0.0,27.0,0.0,0
654111,1,500.0,0.0,0.0,0.0,0.0,0.0,0
507918,1,2000.0,1654.67,0.0,0.0,50.0,50.0,0
364428,1,25000.0,1295.87,0.0,0.0,39.0,100.0,0
1119305,1,2000.0,1966.52,735.32,24.37,59.0,0.0,0
524955,1,25800.0,0.0,0.0,0.0,0.0,0.0,0
605842,1,8000.0,2490.46,247.42,0.0,0.0,125.0,0
1102582,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
31095,2,24000.0,2292.58,1639.08,0.0,69.0,2000.0,0
1025379,1,3500.0,1764.11,0.0,0.0,107.0,104.0,0
944188,1,26000.0,8498.15,0.0,0.0,255.0,400.0,0
331366,1,2000.0,39.78,39.78,0.0,27.0,0.0,0
1074887,1,500.0,143.65,444.18,0.0,27.0,400.0,0
727221,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
6234,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
198645,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
497868,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
229782,1,500.0,0.0,500.0,500.0,0.0,0.0,0
108716,1,27000.0,3465.05,0.0,0.0,104.0,106.0,0
54529,4,8500.0,0.0,0.0,0.0,0.0,0.0,0
256839,1,4000.0,2725.15,487.77,0.0,0.0,1000.0,0
403532,3,12000.0,0.0,0.0,0.0,0.0,0.0,0
1170260,1,500.0,10.02,47.29,0.0,10.02,51.16,0
78470,1,14000.0,6551.3,110.9,0.0,197.0,250.0,0
675830,1,2000.0,1456.12,349.37,0.0,44.0,0.0,0
61239,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
216717,1,7500.0,81.38,0.0,0.0,27.0,74.59,0
632124,1,20000.0,2079.91,4755.45,401.66,0.0,3500.0,0
1195579,1,500.0,0.0,0.0,0.0,0.0,0.0,0
876839,1,2000.0,0.0,214.99,0.0,27.0,0.0,0
961613,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1064130,1,1000.0,688.27,475.9,50.0,27.0,200.0,0
310830,1,5000.0,2616.97,124.85,0.0,0.0,76.0,0
1160656,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1135807,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1009634,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
954539,1,300.0,0.0,0.0,0.0,0.0,0.0,0
121639,3,15000.0,0.0,153.0,0.0,0.0,338.0,0
1218889,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
94930,1,24000.0,5068.95,292.24,0.0,0.0,800.0,0
1064439,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
509089,1,7000.0,4636.39,0.0,0.0,139.0,200.0,0
1199630,1,2000.0,1750.92,963.11,0.0,53.0,200.0,0
1109444,1,16800.0,3254.19,208.05,0.0,98.0,150.0,0
1156924,1,500.0,0.0,0.0,0.0,0.0,0.0,0
432401,1,11800.0,1288.36,1387.62,0.0,39.0,1600.0,0
132330,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1106273,1,2500.0,557.99,532.1,0.0,40.56,0.0,0
1231834,1,300.0,-3.04,0.0,0.0,0.0,0.0,0
723688,1,2000.0,1906.61,163.01,0.0,109.0,0.0,0
212192,1,5000.0,2057.33,2128.64,74.9,0.0,621.43,0
588176,2,29800.0,1748.85,1072.78,49.74,81.0,0.0,0
68146,1,500.0,0.0,0.0,0.0,0.0,0.0,0
744164,1,5000.0,1086.25,23.88,0.0,64.0,0.0,0
100493,1,12500.0,62.0,261.07,0.0,0.0,199.07,0
42200,1,12000.0,6472.9,0.0,0.0,194.0,200.0,0
147425,1,16000.0,6762.26,64.98,0.0,203.0,200.0,0
485303,1,10000.0,0.0,1035.62,0.0,27.0,744.92,0
1199214,1,7000.0,2756.37,220.15,0.0,0.0,800.0,0
839334,1,1000.0,1281.85,0.0,0.0,60.0,60.0,0
762530,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
914591,1,1000.0,386.49,0.0,0.0,81.0,0.0,0
250411,1,500.0,2.1,361.96,0.0,2.1,370.51,0
23281,2,5000.0,1523.9,1573.9,0.0,46.0,50.0,0
451609,1,2500.0,1319.73,1013.42,29.96,0.0,1000.0,0
147128,2,10000.0,360.88,380.23,0.0,29.0,711.0,0
551833,1,2000.0,816.54,0.0,0.0,27.0,100.0,0
1191422,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
278903,1,26000.0,3179.23,0.0,0.0,95.0,125.0,0
439098,1,30000.0,0.0,0.0,0.0,0.0,0.0,0
536288,1,28500.0,36.31,66.2,0.0,27.0,29.98,0
1012476,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
331165,1,19300.0,0.0,0.0,0.0,0.0,0.0,0
343661,2,28000.0,197.07,1326.3,1661.92,27.0,42.13,0
552837,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1030742,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
775304,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
1085465,1,2500.0,64.02,311.56,0.0,27.0,315.0,0
912081,1,15000.0,7074.72,0.0,0.0,0.0,400.0,0
993093,1,1000.0,677.46,0.0,0.0,0.0,300.0,0
504209,1,27000.0,17714.0,4774.73,0.0,531.0,5400.0,0
626232,2,23300.0,57.35,57.35,0.0,27.0,8.24,0
461146,4,3000.0,0.0,0.0,0.0,0.0,0.0,0
368572,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
361691,1,17500.0,2659.52,998.01,0.0,80.0,1100.0,0
1007112,1,6300.0,0.0,0.0,0.0,0.0,0.0,0
71900,2,25300.0,1039.12,1201.62,162.5,31.0,259.88,0
396136,3,23500.0,641.76,641.76,0.0,0.0,1808.59,0
984912,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
851922,1,3600.0,1415.23,1741.43,0.0,0.0,482.27,0
181747,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
615653,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
1062507,1,500.0,0.0,0.0,0.0,0.0,0.0,0
41831,1,21800.0,6034.09,0.0,0.0,181.0,450.0,0
1059131,1,500.0,520.69,62.29,0.0,54.0,0.0,0
615457,3,27800.0,121.89,121.89,0.0,29.0,0.0,0
302606,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
1106789,1,28000.0,10039.37,0.0,0.0,301.0,0.0,0
590765,1,8500.0,6840.96,11.0,0.0,205.0,250.0,0
742311,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1228552,1,5000.0,3442.24,0.0,0.0,103.0,200.0,0
872496,1,4000.0,0.0,55.5,0.0,88.0,0.0,0
1175420,1,500.0,437.88,73.21,0.0,27.0,30.0,0
175763,1,1000.0,604.33,0.0,0.0,40.0,0.0,0
1092541,1,500.0,0.0,0.0,0.0,0.0,0.0,0
905053,1,10500.0,1166.82,2603.61,0.0,0.0,2215.94,0
830021,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
