,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
955992,1,3000.0,-53.85,0.0,0.0,0.0,0.0,0
637525,1,24000.0,5814.38,0.0,0.0,174.0,250.0,0
245171,2,6000.0,0.0,0.0,0.0,0.0,0.0,0
1129173,2,5400.0,782.13,3324.38,0.0,27.0,2852.26,0
30804,1,1500.0,1630.67,0.0,0.0,224.0,0.0,0
197108,1,2000.0,1615.85,0.0,0.0,0.0,100.0,0
230237,1,8000.0,241.11,240.52,0.0,27.0,197.08,0
900535,1,300.0,0.0,0.0,0.0,0.0,0.0,0
636324,1,5000.0,1403.88,0.0,0.0,70.0,100.0,0
691292,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
302842,1,10000.0,3957.39,39.64,0.0,119.0,39.64,0
339687,1,1000.0,719.62,209.36,159.88,29.0,305.67,0
802274,1,1000.0,909.85,650.73,42.6,27.0,300.0,0
987723,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
611550,1,15000.0,14747.73,1071.55,0.0,0.0,1000.0,0
469994,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
785306,1,11800.0,0.0,0.0,0.0,0.0,0.0,0
999416,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
840458,1,500.0,109.81,109.81,0.0,0.0,453.02,0
1212159,1,3300.0,688.94,1548.77,724.85,0.0,200.0,0
936978,1,500.0,-10.78,165.55,0.0,0.0,181.02,0
1042845,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1148358,1,5000.0,4574.98,0.0,0.0,335.0,180.0,0
437265,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
904457,1,13000.0,11252.52,342.48,0.0,338.0,380.0,0
820470,1,500.0,64.3,95.56,0.0,0.0,61.27,0
708119,1,25000.0,12048.58,0.0,0.0,0.0,500.0,0
649174,1,1000.0,1192.99,0.0,0.0,60.0,0.0,0
938492,1,2000.0,1647.65,79.49,0.0,49.0,100.0,0
797061,1,1000.0,1011.92,165.55,0.0,57.0,0.0,0
762928,1,26000.0,0.0,0.0,0.0,0.0,55.0,0
782235,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
853372,1,1000.0,766.03,577.98,0.0,27.0,500.0,0
743205,1,5000.0,2179.85,0.0,0.0,65.0,25.0,0
126508,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
109241,4,12800.0,0.0,0.0,0.0,0.0,0.0,0
701497,3,8500.0,0.0,0.0,0.0,0.0,0.0,0
99885,1,2000.0,696.6,1396.6,0.0,27.0,1317.43,0
11770,1,7500.0,4327.71,0.0,0.0,259.0,0.0,0
