,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1023506,1,500.0,0.0,304.53,0.0,0.0,323.7,0
275324,1,22000.0,0.0,22.16,0.0,0.0,22.16,0
535634,1,2000.0,1789.64,14.99,0.0,54.0,100.0,0
1066585,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1118185,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1018224,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1014494,1,12000.0,7590.54,84.48,0.0,443.0,216.0,0
1208543,1,1800.0,0.0,0.0,0.0,0.0,0.0,0
594909,2,28000.0,128.97,128.97,0.0,27.0,128.97,0
818536,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
611724,1,2500.0,1272.1,79.38,0.0,38.0,0.0,0
618411,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
421935,2,28000.0,2891.81,2891.81,0.0,87.0,271.49,0
908461,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
959561,1,6800.0,38.25,38.25,0.0,27.0,22.45,0
812650,1,3000.0,-0.05,95.15,79.2,0.0,945.22,0
569734,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1057111,1,2000.0,1701.7,1127.58,425.0,0.0,509.6,0
648987,1,1000.0,121.69,245.05,0.0,27.0,243.26,0
960243,1,13000.0,96.5,679.61,22.14,27.0,1051.11,0
770757,1,26500.0,9922.41,0.0,0.0,298.0,304.0,0
373931,1,2000.0,1505.97,247.38,0.0,82.0,27.0,0
987833,3,14000.0,7889.99,725.69,0.0,237.0,200.0,0
712323,1,12000.0,2027.14,571.14,0.0,61.0,100.0,0
1024215,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1033703,1,1000.0,707.19,0.0,0.0,27.0,300.0,0
679293,3,7000.0,0.0,0.0,0.0,0.0,0.0,0
681920,1,9750.0,7652.95,170.97,0.0,230.0,500.0,0
1009895,2,27800.0,2768.7,771.16,0.0,83.0,400.0,0
457209,1,25300.0,624.26,624.26,0.0,27.0,1416.37,0
443811,1,5500.0,2573.7,28.0,0.0,77.0,125.0,0
127856,1,20000.0,14342.31,0.0,0.0,430.0,450.0,0
485830,3,10500.0,0.0,0.0,0.0,0.0,0.0,0
804728,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
750777,1,22000.0,0.0,0.0,0.0,0.0,0.0,0
311432,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
842618,1,7000.0,201.93,54.37,0.0,0.0,321.17,0
1058223,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
346075,1,26500.0,26169.83,590.76,0.0,0.0,781.0,0
351307,2,25000.0,143.91,1323.49,23.01,27.0,1310.1,0
10125,3,12600.0,1871.06,135.16,0.0,56.0,250.0,0
140880,1,5500.0,429.23,889.85,0.0,0.0,460.62,0
1161487,1,22000.0,0.0,0.0,0.0,0.0,0.0,0
730782,1,10000.0,10385.46,0.0,0.0,300.0,730.0,0
414051,1,1500.0,1492.22,9.99,0.0,45.0,50.0,0
1172405,1,2500.0,1951.1,163.47,0.0,59.0,70.0,0
758353,3,6000.0,1565.12,2061.24,0.0,47.0,500.0,0
1045274,1,1500.0,1321.22,407.56,0.0,0.0,270.0,0
416565,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
181090,1,13100.0,5662.66,1540.2,0.0,0.0,1200.0,0
551469,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
885919,1,1000.0,1052.98,0.0,0.0,60.0,34.0,0
1208702,1,5000.0,3032.54,0.0,0.0,91.0,126.97,0
251414,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
340325,1,24000.0,253.78,450.48,0.0,0.0,714.59,0
121429,4,7300.0,0.0,0.0,0.0,0.0,0.0,0
609235,1,22000.0,16346.3,0.0,0.0,0.0,503.0,0
781861,1,21800.0,0.99,28.49,0.0,0.99,28.49,0
807788,1,7000.0,6595.5,237.74,0.0,198.0,195.0,0
777816,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
26831,1,4500.0,0.0,32.93,0.0,0.0,32.93,0
34640,1,500.0,65.1,244.43,0.0,29.0,341.13,0
770088,3,16500.0,0.0,0.0,0.0,0.0,0.0,0
4292,1,16000.0,0.0,0.0,0.0,0.0,95.0,0
959159,1,5000.0,717.08,0.0,0.0,27.0,28.0,0
687514,2,6000.0,5793.92,169.54,0.0,174.0,172.0,0
915538,1,29500.0,0.0,0.0,0.0,0.0,0.0,0
527295,1,5000.0,4651.14,969.0,0.0,140.0,500.0,0
845298,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1071125,1,1000.0,831.74,213.6,0.0,27.0,100.0,0
879858,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1054401,1,300.0,23.73,26.4,0.0,0.0,116.5,0
695673,2,26000.0,0.0,0.0,0.0,0.0,0.0,0
6450,1,3600.0,236.24,175.0,0.0,27.0,60.0,0
714839,1,18500.0,3437.5,682.85,0.0,103.0,250.0,0
