,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1214278,1,500.0,506.17,0.0,0.0,81.0,0.0,0
60972,1,14500.0,6295.4,1941.76,0.0,189.0,600.0,0
243124,1,1000.0,809.84,565.19,0.0,27.0,479.5,0
299878,1,26500.0,1400.92,0.0,0.0,42.0,2000.0,0
403435,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
830929,1,3000.0,8.68,0.0,0.0,8.68,0.0,0
898983,1,2500.0,2515.96,85.0,0.0,75.0,100.0,0
1165203,1,5000.0,3918.01,15.95,0.0,118.0,0.0,0
235434,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
15782,2,24000.0,0.0,28.23,0.0,0.0,274.52,0
362925,3,27000.0,0.0,0.0,0.0,0.0,0.0,0
304611,1,300.0,0.0,0.0,0.0,0.0,0.0,0
790263,1,1000.0,949.2,0.0,0.0,0.0,29.0,0
174929,1,13800.0,0.0,0.0,0.0,0.0,0.0,0
1219663,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
583216,1,2000.0,0.0,0.0,0.0,0.0,1349.73,0
863199,1,5000.0,0.0,48.49,0.0,148.0,150.0,0
387398,1,27500.0,-22.03,0.0,0.0,0.0,0.0,0
425808,1,22000.0,17448.69,0.0,0.0,523.0,675.0,0
1073213,1,4300.0,77.42,790.87,0.0,27.0,1255.13,0
639811,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
1208085,1,11500.0,0.0,0.0,0.0,0.0,0.0,0
515746,1,19700.0,15947.8,133.28,109.94,478.0,500.0,0
1002919,1,500.0,0.0,0.0,0.0,0.0,0.0,0
22230,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
289924,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
687176,1,5000.0,1092.93,70.85,0.0,0.0,200.0,0
978928,1,3300.0,0.0,0.0,0.0,0.0,0.0,0
414781,1,12000.0,11659.19,302.49,0.0,350.0,400.0,0
1077255,3,5000.0,0.0,85.58,0.0,0.0,93.42,0
324868,1,500.0,-100.0,0.0,0.0,0.0,100.0,0
878840,1,1000.0,0.0,0.0,0.0,0.0,753.33,0
1171333,1,1000.0,359.67,173.23,0.0,27.0,300.0,0
200824,9,7500.0,0.0,0.0,0.0,0.0,0.0,0
724058,1,400.0,0.0,0.0,0.0,0.0,0.0,0
750260,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
1072564,1,3500.0,440.44,30.3,0.0,0.0,50.0,0
346475,1,26300.0,0.0,0.0,0.0,0.0,0.0,0
489449,2,26500.0,0.0,0.0,0.0,0.0,0.0,0
899472,1,2000.0,0.27,438.27,0.0,0.27,438.0,0
942208,1,500.0,0.0,0.0,0.0,0.0,0.0,0
458630,1,18000.0,4986.76,0.0,0.0,150.0,500.0,0
120672,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
714604,1,21000.0,4239.95,2006.57,281.44,127.0,500.0,0
416305,1,2500.0,371.85,402.79,474.97,29.0,75.0,0
837802,1,10500.0,613.62,0.0,0.0,27.0,150.0,0
340166,1,1000.0,967.53,0.0,0.0,29.0,30.0,0
850081,3,7500.0,0.0,0.0,0.0,0.0,0.0,0
160576,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
308135,4,3000.0,0.0,0.0,0.0,0.0,0.0,0
404655,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1002892,1,5500.0,691.57,4096.98,0.0,0.0,4200.0,0
457513,1,8100.0,1855.21,0.0,0.0,56.0,115.0,0
519061,3,10000.0,0.0,0.0,0.0,0.0,0.0,0
1207206,1,7000.0,6213.59,189.0,0.0,186.0,185.0,0
1065385,1,500.0,424.75,255.86,0.0,27.0,100.0,0
405100,1,1000.0,890.72,0.0,0.0,27.0,27.0,0
7038,3,5000.0,14.34,14.34,0.0,14.34,742.08,0
360563,7,12000.0,0.0,0.0,0.0,0.0,0.0,0
776569,1,2500.0,2259.47,0.0,0.0,0.0,80.0,0
381319,2,18500.0,62.52,62.52,0.0,0.0,62.52,0
90482,1,500.0,172.43,172.43,0.0,29.0,0.0,0
707894,1,19000.0,0.0,0.0,0.0,0.0,0.0,0
316010,1,500.0,521.55,126.58,0.0,54.0,0.0,0
562185,1,26000.0,1191.76,461.32,0.0,36.0,50.0,0
1229132,1,4000.0,2528.09,146.6,21.94,76.0,73.0,0
317567,1,30000.0,180.0,180.0,0.0,0.0,180.0,0
517487,1,23000.0,22616.2,636.48,0.0,678.0,700.0,0
1107955,1,5000.0,0.0,11.42,0.0,0.0,11.42,0
56394,1,19500.0,99.8,0.0,0.0,0.0,150.0,0
435222,1,18500.0,3904.0,0.0,0.0,117.0,200.0,0
335428,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
692666,1,25000.0,0.0,235.98,0.0,0.0,235.98,0
503494,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
63212,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
810572,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
21986,1,25500.0,122.33,122.33,0.0,27.0,0.0,0
818984,1,500.0,0.0,158.89,0.0,0.0,158.89,0
278368,1,13000.0,2511.2,1624.31,0.0,0.0,2241.2,0
301109,4,1500.0,0.0,0.0,0.0,0.0,0.0,0
403371,2,22800.0,0.0,764.82,0.0,0.0,844.29,0
388858,1,5250.0,0.0,0.0,0.0,0.0,0.0,0
554582,3,19000.0,564.0,1373.07,0.0,0.0,1405.28,0
36777,1,25000.0,147.08,147.08,0.0,27.0,0.0,0
851371,1,14500.0,12459.32,208.79,0.0,374.0,400.0,0
179294,1,18500.0,46.85,46.85,0.0,27.0,0.0,0
1000162,1,2500.0,652.0,694.7,7.45,27.0,1514.09,0
733875,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
802317,1,2000.0,506.11,0.0,0.0,27.0,60.0,0
756565,1,7000.0,2643.27,77.5,0.0,79.0,150.0,0
820357,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1010058,2,6500.0,4672.81,0.0,0.0,140.0,200.0,0
198089,1,1000.0,-7.57,0.0,0.0,0.0,60.0,0
898981,1,2000.0,1085.12,622.12,0.0,33.0,880.0,0
1204895,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1123466,1,8300.0,0.0,0.0,0.0,0.0,0.0,0
128589,7,1000.0,0.0,0.0,0.0,0.0,0.0,0
938898,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
133589,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
787447,1,800.0,0.0,0.0,0.0,0.0,0.0,0
742652,1,500.0,0.0,0.0,0.0,0.0,0.0,0
234499,1,10000.0,5494.95,13.08,0.0,165.0,200.0,0
1229775,1,2000.0,33.44,29.97,0.0,27.0,27.0,0
951815,1,11800.0,5390.54,0.0,0.0,162.0,250.0,0
614246,1,3000.0,1827.83,0.0,0.0,55.0,138.0,0
1060222,1,27000.0,9323.72,0.0,0.0,0.0,286.0,0
867484,1,13000.0,22.72,92.71,0.0,22.72,72.98,0
34241,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
593548,1,7500.0,7796.82,0.0,0.0,672.0,0.0,0
130522,1,5300.0,0.0,0.0,0.0,0.0,0.0,0
610720,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
634822,1,500.0,83.61,134.81,0.0,27.0,51.2,0
1147456,1,500.0,516.16,103.0,0.0,27.0,60.0,0
23427,1,7500.0,3811.85,39.03,0.0,114.0,116.0,0
649215,1,11500.0,248.72,248.72,0.0,27.0,309.51,0
227484,1,16800.0,0.0,0.0,0.0,0.0,0.0,0
1052375,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
980518,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1075877,1,6500.0,2205.49,190.69,0.0,66.0,0.0,0
937636,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
9420,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
417090,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
958970,1,1000.0,962.81,0.0,0.0,29.0,30.0,0
739544,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
632942,2,13500.0,0.0,0.0,0.0,0.0,0.0,0
378840,1,27500.0,-22.47,78.13,99.99,0.0,372.0,0
293147,1,8000.0,4158.44,2034.56,0.0,125.0,0.0,0
887043,1,300.0,0.0,0.0,0.0,0.0,0.0,0
590965,2,28000.0,2397.84,2397.84,0.0,72.0,1857.39,0
789433,1,2000.0,879.19,0.0,0.0,27.0,70.0,0
59715,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1146969,1,3000.0,1385.47,571.96,0.0,69.0,0.0,0
114692,1,27000.0,1072.12,2550.01,0.0,32.0,2700.0,0
1203886,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
844873,1,15300.0,11617.84,0.0,0.0,349.0,400.0,0
1008790,1,7500.0,7267.97,46.01,0.0,218.0,221.0,0
576397,7,14500.0,0.0,0.0,0.0,0.0,0.0,0
542951,1,20000.0,19857.78,658.32,0.0,596.0,617.0,0
917722,1,1000.0,-13.81,0.0,0.0,0.0,0.0,0
736816,1,26500.0,532.27,0.0,0.0,27.0,400.0,0
401344,3,25500.0,0.0,0.0,0.0,0.0,0.0,0
835573,1,500.0,392.08,0.0,0.0,27.0,121.0,0
600576,1,2500.0,1707.07,0.0,0.0,0.0,200.0,0
324889,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
310360,2,28000.0,0.0,0.0,0.0,0.0,0.0,0
710147,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
677453,1,7800.0,517.01,99.53,0.0,27.0,100.0,0
1202763,1,500.0,386.7,0.0,0.0,54.0,0.0,0
174248,1,30000.0,19000.95,0.0,0.0,570.0,600.0,0
376148,1,19000.0,0.0,0.0,0.0,0.0,0.0,0
385110,1,21000.0,0.0,0.0,0.0,0.0,0.0,0
1011205,1,21000.0,17793.71,1944.3,0.0,0.0,486.0,0
876124,9,7000.0,0.0,0.0,0.0,0.0,0.0,0
1090153,4,300.0,0.0,0.0,0.0,0.0,0.0,0
