,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
510441,2,13500.0,1821.94,1821.94,0.0,55.0,1692.99,0
330511,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
463534,1,20000.0,163.31,1094.82,0.0,29.0,2016.33,0
1041148,1,4000.0,4014.53,99.77,0.0,120.0,125.0,0
503028,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
941060,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
16340,1,20000.0,230.69,230.69,0.0,27.0,150.57,0
673449,3,5000.0,0.0,0.0,0.0,0.0,0.0,0
212391,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
394750,2,25000.0,16947.33,0.0,0.0,508.0,570.0,0
167859,1,5000.0,2301.71,0.0,0.0,69.0,100.0,0
448851,2,26500.0,0.0,0.0,0.0,0.0,0.0,0
607313,1,500.0,535.79,0.0,0.0,54.0,0.0,0
808046,7,1000.0,0.0,0.0,0.0,0.0,0.0,0
1213087,1,3000.0,2863.85,0.0,0.0,170.0,0.0,0
66945,1,28500.0,0.0,251.82,0.0,0.0,614.32,0
6760,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
152356,1,300.0,0.0,0.0,0.0,0.0,0.0,0
423157,1,1000.0,372.18,60.78,0.0,27.0,100.0,0
1181028,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
321465,1,15000.0,720.62,1095.62,0.0,27.0,567.72,0
1142632,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1060448,1,13500.0,13205.38,541.93,0.0,396.0,1000.0,0
360012,1,25400.0,0.0,0.0,0.0,0.0,0.0,0
645952,1,26500.0,299.23,299.23,0.0,27.0,486.9,0
299814,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
859866,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
967142,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1187567,1,2000.0,1445.3,1445.3,0.0,43.0,0.0,0
1046075,2,14000.0,635.83,2695.11,0.0,29.0,3764.1,0
1010408,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
1129384,1,3750.0,0.0,0.0,0.0,0.0,0.0,0
207427,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
1050786,1,800.0,398.85,223.21,0.0,27.0,300.0,0
827735,1,900.0,450.62,0.0,14.99,27.0,80.0,0
541653,7,5000.0,0.0,0.0,0.0,0.0,0.0,0
600032,1,1000.0,577.74,741.84,0.0,29.0,500.0,0
403789,1,500.0,0.0,628.86,0.0,0.0,1020.3,0
353585,1,18000.0,5460.96,197.99,0.0,164.0,400.0,0
82573,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
215921,1,1000.0,1077.07,0.0,0.0,30.0,90.0,0
705535,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
804522,1,500.0,225.47,170.04,79.99,27.0,195.0,0
885344,1,700.0,0.0,0.0,0.0,0.0,0.0,0
806538,1,25000.0,1066.53,1066.53,0.0,32.0,407.25,0
910293,1,600.0,0.0,0.0,0.0,0.0,0.0,0
702069,1,12000.0,44.81,44.81,0.0,27.0,20.37,0
276428,1,9500.0,742.55,388.71,0.0,27.0,100.0,0
925574,1,300.0,25.64,0.0,0.0,25.64,300.0,0
76140,1,7500.0,3121.08,0.0,0.0,94.0,250.0,0
247098,2,12000.0,3051.38,151.34,0.0,92.0,550.0,0
15611,1,1000.0,1043.07,0.0,0.0,119.0,0.0,0
284776,1,26000.0,0.0,0.0,0.0,0.0,756.09,0
800767,1,4000.0,0.0,0.0,0.0,0.0,252.33,0
314555,1,25500.0,496.73,996.46,0.0,27.0,1094.18,0
487713,3,25000.0,3233.04,0.0,0.0,97.0,1200.0,0
244900,1,8800.0,1293.18,1297.06,3.88,39.0,676.26,0
786972,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1222055,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
279796,1,28500.0,2027.8,1935.59,0.0,61.0,300.0,0
847777,1,3000.0,1529.57,190.91,0.0,46.0,42.0,0
83425,1,4000.0,125.93,193.93,0.0,27.0,182.34,0
542428,1,24000.0,130.15,130.15,0.0,0.0,624.18,0
499490,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
959550,1,2500.0,585.97,53.34,0.0,27.0,54.0,0
861920,2,23500.0,5096.35,140.5,0.0,0.0,181.02,0
1065815,1,7200.0,0.0,0.0,0.0,0.0,0.0,0
1157603,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
92223,1,500.0,0.0,0.0,0.0,0.0,0.0,0
58558,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
136818,1,29000.0,4122.37,2017.33,24.56,0.0,850.0,0
1100265,2,28000.0,2271.83,2271.83,0.0,68.0,2349.03,0
902926,1,900.0,60.14,218.97,0.0,27.0,179.01,0
1146737,1,500.0,343.73,343.73,0.0,0.0,0.0,0
1076807,1,500.0,35.0,35.0,0.0,27.0,35.0,0
916815,7,1000.0,0.0,0.0,0.0,0.0,0.0,0
192417,1,3000.0,0.0,0.0,0.0,0.0,429.68,0
961115,1,500.0,0.0,0.0,0.0,0.0,0.0,0
275331,1,22000.0,201.45,0.0,0.0,27.0,200.0,0
413582,1,18800.0,0.0,0.0,0.0,0.0,0.0,0
1052405,1,1000.0,0.0,33.23,0.0,0.0,35.01,0
349440,1,11500.0,0.0,330.18,209.61,0.0,200.0,0
889717,1,7500.0,126.26,100.17,31.95,27.0,100.0,0
420201,1,17300.0,955.89,955.89,0.0,29.0,791.23,0
689106,1,8500.0,4976.03,570.11,0.0,149.0,135.0,0
753116,1,1000.0,22.46,22.41,0.0,22.46,262.64,0
979681,1,20000.0,1721.19,1721.19,0.0,52.0,467.7,0
763836,1,3000.0,229.86,0.0,0.0,27.0,70.0,0
202555,1,500.0,20.0,20.0,0.0,20.0,49.12,0
716694,1,27300.0,15121.4,2967.27,0.0,454.0,1000.0,0
760071,1,500.0,0.0,0.0,0.0,0.0,0.0,0
110943,1,11400.0,11070.52,0.0,0.0,332.0,0.0,0
775840,1,10000.0,908.72,0.0,0.0,27.0,100.0,0
251107,1,12000.0,10027.04,120.01,4.51,301.0,325.0,0
218711,1,500.0,0.0,0.0,0.0,0.0,0.0,0
618713,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1110036,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
158964,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
971649,1,300.0,0.0,0.0,0.0,0.0,0.0,0
378063,1,9800.0,0.0,0.0,0.0,0.0,0.0,0
184110,1,25800.0,23919.63,571.52,50.12,718.0,100.0,0
927352,3,8000.0,77.18,2379.55,0.0,27.0,2302.37,0
668231,1,5000.0,5026.6,581.68,0.0,150.0,200.0,0
576440,1,26000.0,12120.38,1649.77,0.0,0.0,800.0,0
638683,9,25300.0,0.0,0.0,0.0,0.0,0.0,0
550431,1,2000.0,1642.06,162.83,0.0,92.0,0.0,0
992414,1,1000.0,425.14,0.0,24.95,27.0,435.0,0
60457,1,3000.0,495.92,808.13,0.0,27.0,1009.54,0
485429,2,5000.0,3058.67,151.43,0.0,92.0,100.0,0
885371,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1216694,1,5000.0,2970.46,42.95,0.0,89.0,1001.0,0
582825,1,23000.0,6408.45,2279.44,118.4,192.0,2003.0,0
751538,1,6000.0,4088.56,0.0,0.0,123.0,125.0,0
564619,2,29300.0,871.63,871.63,0.0,27.0,835.82,0
202860,2,22000.0,9004.78,6637.81,0.0,0.0,1000.0,0
989210,1,500.0,135.06,1840.96,148.33,27.0,1661.94,0
1220869,1,4000.0,0.0,0.0,0.0,0.0,31.2,0
297618,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
653687,1,4800.0,97.05,0.0,0.0,0.0,35.0,0
693906,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
1070150,1,500.0,0.0,0.0,0.0,0.0,297.35,0
66162,4,1500.0,0.0,0.0,0.0,0.0,0.0,0
516117,1,500.0,378.15,0.0,0.0,27.0,81.0,0
671677,2,14500.0,3326.97,0.0,0.0,100.0,150.0,0
479238,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
622635,1,28000.0,50.0,50.0,9.99,27.0,105.0,0
304153,1,29800.0,0.0,0.0,0.0,0.0,0.0,0
751406,1,2000.0,841.76,0.0,0.0,72.0,0.0,0
1086315,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
236817,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
87027,1,27000.0,3010.95,0.0,0.0,90.0,300.0,0
644607,2,27000.0,0.0,0.0,0.0,0.0,29.0,0
981125,1,7500.0,6859.73,0.0,0.0,206.0,262.0,0
482111,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
612912,1,1000.0,14.95,14.95,0.0,0.0,349.65,0
1129182,2,5400.0,0.0,0.0,0.0,0.0,0.0,0
62258,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
899772,1,19000.0,0.0,335.44,0.0,0.0,7513.68,0
916348,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
50414,1,500.0,0.0,0.0,0.0,0.0,0.0,0
366687,1,27800.0,5.99,3893.36,0.0,0.0,3887.37,0
56980,2,7000.0,1013.62,0.0,0.0,30.0,128.36,0
1087819,3,9000.0,2006.48,0.0,0.0,60.0,433.15,0
8947,1,6000.0,6105.32,262.99,0.0,360.0,360.0,0
77244,1,3500.0,449.42,218.37,0.0,27.0,145.0,0
1185829,1,300.0,0.0,0.0,0.0,0.0,0.0,0
350795,1,4000.0,0.0,20.69,0.0,0.0,0.0,0
384485,1,25500.0,776.69,776.69,0.0,0.0,768.9,0
1037281,1,6000.0,1917.5,1917.5,0.0,58.0,1940.97,0
541708,1,25300.0,0.0,0.0,0.0,0.0,0.0,0
1169071,1,1000.0,64.19,82.56,0.0,29.0,40.57,0
553914,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
293355,1,14500.0,0.0,0.0,0.0,0.0,0.0,0
728184,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1002670,1,5000.0,2681.36,0.0,0.0,80.0,83.0,0
249336,1,17500.0,5593.06,622.78,0.0,168.0,400.0,0
519450,1,1000.0,131.04,130.72,0.0,0.0,0.0,0
321394,1,26000.0,0.0,0.0,0.0,0.0,95.38,0
1068973,1,300.0,0.0,0.0,0.0,0.0,0.0,0
85506,1,9000.0,8733.41,116.81,0.0,0.0,264.0,0
1180582,1,3000.0,2164.52,0.0,0.0,65.0,200.0,0
488704,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
470816,1,1500.0,19.28,19.28,0.0,19.28,0.0,0
41160,1,15500.0,3460.82,184.97,0.0,104.0,115.0,0
556868,10,1600.0,0.0,0.0,0.0,0.0,0.0,0
1093249,1,2800.0,2481.48,0.0,0.0,74.0,76.0,0
1020551,1,3000.0,1144.19,322.68,0.0,34.0,300.0,0
822963,1,300.0,0.0,210.92,0.0,0.0,351.55,0
420196,1,17300.0,586.74,610.09,23.35,29.0,1168.4,0
722230,1,29500.0,16310.65,2402.14,0.0,489.0,1000.0,0
976161,1,15000.0,2651.98,0.0,0.0,163.0,162.0,0
749436,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
509666,1,3000.0,1647.5,1438.51,24.04,49.0,1000.0,0
58790,1,300.0,0.0,0.0,0.0,0.0,0.0,0
721164,1,500.0,37.62,37.62,0.0,27.0,0.0,0
1090826,1,6500.0,1307.89,1330.33,22.44,0.0,904.33,0
559173,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
949390,3,27000.0,0.0,0.0,0.0,0.0,0.0,0
398692,1,500.0,154.38,304.38,0.0,27.0,263.82,0
893386,3,27000.0,1198.7,1239.31,43.58,36.0,147.62,0
329924,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
773801,1,6500.0,-11.12,108.02,44.14,0.0,0.0,0
125177,1,11500.0,0.0,214.08,202.9,0.0,1461.79,0
851983,1,500.0,276.38,276.38,0.0,27.0,205.44,0
1084347,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
714157,1,2000.0,1212.91,0.0,0.0,36.0,232.0,0
1098475,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
647693,1,4000.0,3763.7,0.0,0.0,233.0,115.0,0
768323,1,4000.0,374.88,162.38,0.0,27.0,100.0,0
136238,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
331779,2,26300.0,0.0,0.0,0.0,0.0,0.0,0
289100,1,25000.0,0.0,0.0,0.0,442.0,452.0,0
1060247,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
200422,1,2000.0,2099.16,0.0,0.0,120.0,0.0,0
473992,1,19000.0,3106.69,0.0,0.0,93.0,101.0,0
89273,1,10000.0,882.35,795.75,0.0,56.0,0.0,0
131895,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
631639,1,9000.0,451.07,451.07,0.0,27.0,195.04,0
934103,1,3000.0,2405.8,0.0,0.0,72.0,73.0,0
469599,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1148283,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1098859,1,12500.0,0.0,0.0,0.0,0.0,0.0,0
257877,3,25000.0,0.0,0.0,0.0,0.0,0.0,0
62728,1,500.0,67.54,0.0,0.0,54.0,0.0,0
1173632,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
932353,1,4000.0,3762.34,32.01,0.0,0.0,114.0,0
707635,1,13000.0,11217.11,0.0,0.0,337.0,345.0,0
652422,1,27000.0,284.12,284.12,0.0,27.0,1124.31,0
922078,3,16500.0,0.0,0.0,0.0,0.0,0.0,0
1169434,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
466913,1,15000.0,5521.05,0.0,0.0,166.0,200.0,0
483312,1,3300.0,0.0,0.0,0.0,0.0,0.0,0
714844,1,25300.0,0.0,0.0,0.0,0.0,0.0,0
862165,1,11000.0,1510.34,0.0,0.0,45.0,100.0,0
841317,1,1000.0,622.25,0.0,0.0,27.0,0.0,0
520049,1,26000.0,247.76,568.63,385.2,29.0,392.89,0
14425,2,29500.0,0.0,0.0,0.0,0.0,33.0,0
486045,1,9500.0,5742.42,23.97,0.0,172.0,250.0,0
897849,1,2500.0,2083.74,333.14,0.0,114.0,0.0,0
68150,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1043215,1,300.0,0.0,0.0,0.0,0.0,0.0,0
838381,1,2500.0,2438.43,0.0,0.0,73.0,75.0,0
135615,9,500.0,0.0,0.0,0.0,0.0,0.0,0
461565,1,3500.0,69.93,328.41,0.0,29.0,297.68,0
1081274,1,6000.0,775.58,429.81,0.0,54.0,0.0,0
1119988,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
829615,1,7100.0,0.0,0.0,0.0,0.0,0.0,0
504328,1,29000.0,5346.03,0.0,0.0,160.0,164.0,0
274845,3,14000.0,131.36,131.36,0.0,27.0,189.38,0
30863,1,500.0,66.64,72.26,0.0,27.0,70.0,0
590382,1,19800.0,1589.01,1625.48,36.25,48.0,1291.0,0
528159,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
1002682,1,1000.0,0.0,317.52,0.0,0.0,317.52,0
995135,1,300.0,0.0,119.45,0.0,0.0,199.91,0
994454,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
211461,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1192937,1,2000.0,1314.35,409.27,0.0,39.0,45.0,0
993085,1,25000.0,21503.43,1040.59,0.0,645.0,600.0,0
1146195,1,8000.0,5258.43,235.86,0.0,0.0,300.0,0
1205332,1,2000.0,1203.32,0.0,0.0,106.0,0.0,0
992816,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
1065535,1,300.0,290.24,135.0,0.0,27.0,150.0,0
455398,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1158934,1,1000.0,30.78,497.27,0.0,0.0,570.87,0
227982,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
1051703,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
591158,1,2000.0,0.0,0.0,0.0,0.0,380.54,0
647387,1,1000.0,517.14,3.18,0.0,0.0,100.0,0
470717,2,28800.0,239.6,0.0,0.0,0.0,300.0,0
255756,2,23300.0,597.08,597.08,0.0,0.0,518.53,0
1041226,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
707890,1,19000.0,0.0,0.0,0.0,0.0,0.0,0
132126,1,500.0,0.0,0.0,0.0,0.0,0.0,0
790341,1,500.0,168.56,695.47,0.0,27.0,498.42,0
178546,1,6000.0,1917.29,149.31,0.0,58.0,70.0,0
456951,1,21000.0,4499.41,356.08,0.0,0.0,200.0,0
205350,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
986099,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1149384,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
322468,1,5000.0,3312.36,1059.87,0.0,99.0,100.0,0
