,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
634442,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
196038,1,8000.0,1214.09,1214.09,0.0,36.0,1422.76,0
1082821,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
339243,1,3000.0,1822.09,2062.33,0.0,55.0,900.0,0
425479,1,6700.0,2804.99,0.0,0.0,84.0,505.45,0
324270,2,26500.0,0.0,0.0,0.0,0.0,0.0,0
686593,1,15500.0,0.0,0.0,0.0,0.0,0.0,0
688559,1,7500.0,6462.04,0.0,0.0,194.0,398.0,0
824998,1,1000.0,855.06,0.0,0.0,27.0,160.0,0
621350,1,29000.0,0.0,0.0,0.0,0.0,0.0,0
65170,1,23500.0,0.0,0.0,0.0,0.0,0.0,0
521756,1,23300.0,1813.39,3194.97,0.0,54.0,2884.5,0
774928,1,1000.0,305.84,0.0,0.0,27.0,200.0,0
968000,3,28800.0,0.0,0.0,0.0,0.0,0.0,0
64663,1,12000.0,2376.95,0.0,0.0,71.0,73.0,0
257504,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
226527,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
1029793,1,500.0,17.08,196.33,0.0,17.08,224.57,0
750198,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
582407,2,10000.0,55.31,562.04,0.0,0.0,1050.0,0
45317,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
245782,2,9700.0,0.0,0.0,0.0,0.0,0.0,0
641125,1,29300.0,141.01,903.61,206.61,0.0,763.23,0
261044,3,21200.0,0.0,0.0,0.0,0.0,10.32,0
299330,1,4000.0,0.0,0.0,0.0,0.0,49.95,0
1012110,1,30000.0,2694.58,1388.45,0.0,81.0,100.0,0
1024376,1,1500.0,0.0,68.26,0.0,0.0,68.26,0
447437,1,25500.0,9344.19,74.82,0.0,280.0,850.0,0
86344,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
836061,2,16000.0,0.0,0.0,0.0,0.0,0.0,0
725259,1,2000.0,-12.17,369.39,0.0,0.0,763.12,0
13955,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1033332,1,5000.0,4342.79,0.0,0.0,130.0,140.0,0
451715,1,11600.0,2803.55,0.0,0.0,84.0,140.0,0
772781,1,1500.0,715.0,0.0,0.0,27.0,54.0,0
43292,1,12000.0,0.0,2270.0,0.0,0.0,3630.0,0
27326,2,25000.0,277.8,277.8,0.0,0.0,566.05,0
368550,1,27000.0,14030.46,0.0,0.0,421.0,430.0,0
971727,1,500.0,109.85,109.85,0.0,27.0,48.13,0
