,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1049072,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1092412,1,7500.0,713.71,1039.63,0.0,0.0,944.08,0
893779,1,500.0,315.19,0.0,0.0,0.0,100.0,0
319072,1,23000.0,0.0,0.0,0.0,0.0,227.43,0
518019,1,26800.0,24.57,24.57,0.0,24.57,445.2,0
441124,1,5000.0,4142.07,257.7,47.92,0.0,200.0,0
832141,1,3000.0,1060.91,1060.91,0.0,0.0,0.0,0
661153,1,1000.0,500.53,499.29,0.0,27.0,872.67,0
142143,1,3000.0,1556.44,157.0,0.0,47.0,400.0,0
872327,1,3000.0,0.0,0.0,0.0,0.0,85.28,0
1038272,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
934173,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
158018,1,1000.0,242.54,446.22,0.0,27.0,540.0,0
202499,1,5000.0,3437.45,0.0,0.0,103.0,106.0,0
1164331,3,10000.0,103.11,542.74,22.03,27.0,537.94,0
393247,1,8500.0,6724.85,0.0,0.0,202.0,206.0,0
671140,1,1000.0,821.72,0.0,0.0,27.0,27.0,0
858776,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
578564,1,12500.0,0.0,0.0,0.0,0.0,0.0,0
795399,1,3000.0,2868.24,164.41,0.0,86.0,100.0,0
906039,1,2000.0,73.98,156.1,0.0,27.0,156.0,0
285781,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
663320,1,29300.0,253.09,1168.28,0.0,0.0,1121.95,0
406706,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
383047,1,19500.0,0.0,0.0,0.0,0.0,0.0,0
1042887,2,6500.0,133.65,366.27,0.0,27.0,232.95,0
1236372,1,500.0,0.0,0.0,0.0,0.0,0.0,0
913070,2,5000.0,4963.78,127.65,0.0,149.0,200.0,0
1013381,1,4000.0,4.61,124.62,0.0,4.61,124.0,0
790607,1,8500.0,0.0,64.19,0.0,0.0,105.46,0
1204951,1,14300.0,0.0,0.0,0.0,0.0,45.83,0
18396,3,10000.0,0.0,0.0,0.0,0.0,271.44,0
380065,1,14500.0,0.0,0.0,0.0,0.0,0.0,0
779281,1,5000.0,4837.54,0.0,0.0,145.0,160.0,0
35807,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
609899,1,10000.0,355.34,548.53,0.0,27.0,95.7,0
842253,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
623866,1,300.0,0.0,0.0,0.0,0.0,0.0,0
558404,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
303934,3,15000.0,0.0,0.0,0.0,0.0,0.0,0
105249,1,300.0,1.55,46.26,0.0,1.55,45.0,0
745737,1,9000.0,1062.21,221.86,0.0,0.0,27.0,0
975996,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
359593,1,23500.0,12.72,12.72,0.0,12.72,12.72,0
1038512,1,30000.0,12.24,1108.17,0.0,0.0,12319.15,0
765539,1,6500.0,929.03,0.0,0.0,28.0,30.0,0
1060009,1,5000.0,1549.07,310.83,0.0,46.0,500.0,0
642586,2,20000.0,1881.34,1891.34,10.0,56.0,2516.71,0
1133038,1,2000.0,1997.06,197.73,0.0,60.0,60.0,0
539756,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
74082,1,500.0,436.68,26.6,0.0,27.0,80.0,0
918207,1,8000.0,2575.61,0.0,0.0,229.0,0.0,0
1159155,1,500.0,192.03,191.56,0.0,27.0,0.0,0
711531,3,5000.0,2464.63,8.89,0.0,74.0,200.0,0
1172032,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
898852,7,23000.0,0.0,0.0,0.0,0.0,0.0,0
971336,1,3500.0,2389.62,0.0,0.0,72.0,100.0,0
739193,1,300.0,241.26,49.83,0.0,27.0,27.0,0
1091185,1,2000.0,1025.42,125.0,0.0,31.0,30.0,0
1000834,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
838060,1,2500.0,2368.51,0.0,0.0,71.0,73.0,0
1148009,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1102473,1,3000.0,343.7,343.7,0.0,27.0,0.0,0
1146023,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
22334,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
805678,2,5000.0,1751.43,2675.63,0.0,53.0,5124.11,0
102611,2,28000.0,0.0,0.0,0.0,0.0,0.0,0
522963,2,11500.0,2299.37,1153.51,38.34,69.0,100.0,0
620034,4,4300.0,0.0,0.0,0.0,0.0,0.0,0
891009,1,1000.0,891.41,256.33,0.0,27.0,60.0,0
164497,1,10000.0,8641.01,66.02,0.0,259.0,185.0,0
244025,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
520773,1,26800.0,3319.93,1763.79,0.0,100.0,1000.0,0
962686,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
891498,1,1000.0,1013.77,11.1,0.0,30.0,45.0,0
141867,1,3500.0,3302.29,237.89,0.0,99.0,150.0,0
759528,3,5000.0,0.0,0.0,0.0,0.0,0.0,0
58305,1,18000.0,2689.58,3884.75,0.0,0.0,2193.94,0
1208297,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1185269,1,500.0,439.1,13.68,0.0,27.0,50.0,0
782490,4,7000.0,0.0,0.0,0.0,0.0,0.0,0
116304,1,2000.0,484.9,204.35,0.0,54.0,0.0,0
1117063,1,6000.0,5838.67,381.06,0.0,175.0,167.0,0
52664,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1058221,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1167668,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
241891,1,500.0,310.82,310.82,0.0,29.0,222.98,0
425924,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
683942,1,28000.0,30.0,30.0,0.0,30.0,36.34,0
748944,1,7700.0,0.0,0.0,0.0,0.0,0.0,0
475100,1,500.0,490.89,258.49,0.0,27.0,290.0,0
78410,1,27300.0,0.0,0.0,0.0,0.0,0.0,0
22974,2,26800.0,10.72,99.91,0.0,10.72,313.02,0
913809,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
225383,1,500.0,0.0,0.0,0.0,0.0,0.0,0
94082,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
1086178,3,6500.0,242.89,1012.97,0.0,27.0,947.53,0
345415,1,23500.0,0.0,0.0,0.0,0.0,54.8,0
529044,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
559219,2,6500.0,1641.02,490.67,0.0,49.0,1000.0,0
1159309,1,2200.0,0.0,0.0,0.0,0.0,0.0,0
551666,3,10000.0,650.98,7235.19,0.0,27.0,14430.26,0
213596,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
1021268,1,2000.0,666.3,0.0,0.0,27.0,260.0,0
83069,1,4000.0,2628.95,69.08,0.0,0.0,100.0,0
248545,3,25500.0,0.0,0.0,0.0,0.0,0.0,0
1219761,1,10000.0,4705.57,0.0,0.0,141.0,150.0,0
248940,1,500.0,0.0,0.0,0.0,0.0,0.0,0
338894,1,14800.0,0.0,0.0,0.0,0.0,0.0,0
270758,1,3000.0,2810.25,288.48,0.0,84.0,500.0,0
770001,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
626874,1,26800.0,6922.14,295.58,0.0,208.0,300.0,0
135516,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
907936,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
688547,2,29000.0,144.75,144.75,0.0,27.0,141.74,0
844104,1,6231.0,0.0,0.0,0.0,0.0,0.0,0
169901,1,2000.0,315.77,1558.28,0.0,27.0,1566.97,0
890454,1,500.0,14.99,67.29,0.0,0.0,244.47,0
566007,6,1500.0,0.0,0.0,0.0,0.0,0.0,0
21723,1,1000.0,914.26,75.98,0.0,27.0,100.0,0
598944,3,24000.0,927.1,1319.14,0.0,28.0,2000.0,0
53941,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
