,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
507691,1,10500.0,7573.06,719.8,0.0,227.0,0.0,0
348719,3,24800.0,5680.83,5680.83,0.0,170.0,409.61,0
601196,1,18000.0,539.37,862.08,0.0,27.0,1150.0,0
235286,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1088771,2,17800.0,0.0,0.0,0.0,0.0,0.0,0
1142296,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
670317,1,1000.0,40.0,159.43,0.0,27.0,139.43,0
1221213,2,7000.0,7428.33,0.0,0.0,608.0,0.0,0
1079840,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
269201,1,10000.0,8071.13,0.0,0.0,242.0,300.0,0
1026193,1,21000.0,2412.05,0.0,0.0,72.0,0.0,0
274368,2,8800.0,5679.16,178.54,0.0,164.0,0.0,0
1212710,3,5000.0,768.93,0.0,0.0,0.0,125.0,0
511190,1,2500.0,2037.45,0.0,0.0,61.0,75.0,0
635317,1,24700.0,1032.69,923.63,0.0,31.0,200.0,0
1034229,3,25500.0,0.0,0.0,0.0,0.0,0.0,0
454938,1,27000.0,9.12,9.12,0.0,0.0,7.44,0
494491,1,500.0,515.24,373.98,1.2,54.0,0.0,0
451017,1,2000.0,1724.18,10.37,0.0,102.0,0.0,0
1062553,1,2000.0,1982.58,201.89,0.0,59.0,60.0,0
1210175,1,1000.0,357.37,55.89,0.0,27.0,200.0,0
720268,1,500.0,505.47,109.87,0.0,27.0,116.5,0
1017588,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
1053077,1,500.0,573.1,0.0,0.0,87.0,0.0,0
599809,1,5000.0,357.7,0.0,0.0,20.0,80.0,0
940022,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
280054,2,17000.0,0.0,0.0,0.0,0.0,0.0,0
599686,1,17500.0,1050.1,371.88,20.57,0.0,400.0,0
259874,1,1000.0,689.41,200.67,0.0,27.0,30.0,0
119543,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
