,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
277512,1,28300.0,4946.58,91.36,0.0,148.0,250.0,0
91560,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1132887,1,1000.0,371.45,0.0,0.0,27.0,127.0,0
325653,1,28500.0,498.08,114.96,0.0,27.0,300.0,0
459155,2,28000.0,2071.95,2071.95,0.0,62.0,3304.19,0
1035240,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
630053,1,4000.0,318.84,432.0,0.0,27.0,500.0,0
490825,1,19000.0,369.59,0.0,0.0,27.0,300.0,0
638738,2,21000.0,0.0,0.0,0.0,0.0,0.0,0
329904,1,27800.0,926.9,880.65,0.0,28.0,300.0,0
618343,1,1000.0,726.16,648.03,0.0,27.0,27.0,0
661408,1,500.0,0.0,0.0,0.0,0.0,0.0,0
812590,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1195274,3,5000.0,3159.26,0.0,0.0,214.0,0.0,0
857171,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
633847,3,27800.0,124.17,124.17,0.0,27.0,342.14,0
302753,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
614915,1,1000.0,-72.93,76.48,0.0,0.0,100.0,0
452673,1,1000.0,996.45,104.96,0.0,30.0,30.0,0
493496,1,12800.0,26.5,26.5,0.0,26.5,0.0,0
847368,1,1000.0,423.88,523.97,0.0,0.0,220.0,0
525314,1,5000.0,3864.6,15.71,0.0,116.0,100.0,0
909751,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
1143350,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
720429,1,16800.0,0.0,0.0,0.0,0.0,0.0,0
367452,3,26500.0,0.0,0.0,0.0,0.0,0.0,0
795369,1,1000.0,747.17,41.95,0.0,54.0,0.0,0
114664,3,8000.0,1137.23,0.0,0.0,0.0,100.0,0
1056654,1,2000.0,1380.13,15.99,0.0,41.0,200.0,0
737858,1,2500.0,2436.46,120.24,0.0,73.0,80.0,0
473185,5,5000.0,0.0,0.0,0.0,0.0,0.0,0
644369,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
1138383,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1064796,1,5000.0,1937.02,1054.92,0.0,58.0,182.0,0
60979,1,5000.0,4335.51,0.0,0.0,130.0,136.4,0
621836,2,21000.0,648.24,248.2,0.0,27.0,300.0,0
650169,1,3000.0,848.04,0.0,0.0,27.0,27.0,0
623774,1,2000.0,1400.55,0.0,0.0,42.0,60.0,0
1068736,1,28000.0,16153.93,2259.71,0.0,485.0,0.0,0
3820,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
490147,1,500.0,491.22,0.0,0.0,54.0,54.0,0
323755,1,25000.0,6644.37,1041.08,0.0,0.0,300.0,0
235207,1,8500.0,0.0,100.22,0.0,0.0,100.22,0
995604,1,500.0,546.45,0.0,0.0,29.0,27.0,0
59455,1,7000.0,148.98,0.0,0.0,27.0,50.0,0
518130,2,23300.0,518.73,518.73,0.0,27.0,1163.16,0
1196417,1,2000.0,560.91,570.99,0.0,27.0,69.0,0
970679,1,500.0,493.45,46.38,0.0,27.0,0.0,0
1187339,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
551849,1,25000.0,1917.16,774.08,0.0,0.0,225.0,0
852033,1,16800.0,3880.68,0.0,0.0,230.0,0.0,0
77170,4,6500.0,0.0,0.0,0.0,0.0,0.0,0
267434,1,25000.0,5789.63,1400.0,0.0,174.0,135.0,0
304229,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1204213,3,26500.0,0.0,0.0,0.0,0.0,0.0,0
1012800,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1050840,1,1000.0,117.95,1050.67,0.0,27.0,971.78,0
909505,1,2000.0,1936.99,0.0,0.0,55.0,100.0,0
116049,1,5000.0,2272.72,368.08,0.0,68.0,100.0,0
258059,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
690223,2,6500.0,2469.38,0.0,0.0,0.0,80.0,0
252396,1,20000.0,4521.03,0.0,0.0,136.0,150.0,0
743926,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
49203,1,2500.0,2490.35,58.95,0.0,75.0,74.0,0
460817,1,30000.0,13480.97,448.65,0.0,404.0,500.0,0
968537,1,500.0,0.0,0.0,0.0,0.0,0.0,0
414696,1,5000.0,2799.67,0.0,0.0,110.0,150.0,0
1084246,1,17300.0,16518.46,290.35,0.0,0.0,500.0,0
919086,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
557029,1,26300.0,6441.12,189.89,0.0,0.0,317.25,0
190710,1,1500.0,1428.26,81.81,0.0,0.0,50.0,0
835337,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
446677,1,4000.0,3744.68,80.0,0.0,112.0,150.0,0
781554,1,27800.0,0.0,0.0,0.0,0.0,0.0,0
249965,3,5000.0,4688.16,0.0,0.0,0.0,250.0,0
1177707,1,4300.0,839.71,0.0,0.0,29.0,500.0,0
799788,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
69258,2,26000.0,612.66,612.66,0.0,27.0,162.64,0
136461,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
689777,2,10000.0,275.19,249.08,0.0,0.0,7288.18,0
223916,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
432143,1,28000.0,3849.67,3849.67,0.0,0.0,2734.27,0
983577,4,10000.0,0.0,0.0,0.0,0.0,0.0,0
712410,1,10000.0,4047.13,0.0,0.0,121.0,500.0,0
315037,1,1400.0,0.0,0.0,0.0,0.0,0.0,0
1047658,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
287498,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
128161,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
392151,1,14000.0,161.04,161.04,0.0,27.0,32.84,0
350389,1,14000.0,125.78,125.78,0.0,0.0,574.14,0
724289,1,23500.0,9306.9,0.0,0.0,279.0,359.53,0
1137092,1,4000.0,23.58,0.0,0.0,23.58,0.0,0
37913,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
133751,2,5000.0,3515.03,0.0,0.0,0.0,107.0,0
636910,1,25300.0,15602.61,0.0,0.0,468.0,354.52,0
682785,3,8000.0,0.0,0.0,0.0,0.0,0.0,0
724066,1,400.0,0.0,0.0,0.0,0.0,0.0,0
554389,2,29800.0,0.0,0.0,0.0,0.0,0.0,0
916585,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
893440,3,7500.0,1174.53,1174.53,0.0,0.0,240.71,0
956206,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
650154,1,8000.0,4014.52,0.0,0.0,120.0,140.0,0
1046097,2,14000.0,244.16,257.98,0.0,27.0,1359.8,0
698898,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1118741,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
653512,1,26500.0,793.21,0.0,0.0,27.0,75.0,0
447132,1,800.0,0.0,0.0,0.0,0.0,0.0,0
82794,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
931492,1,2000.0,339.92,164.51,0.0,0.0,200.0,0
831818,1,500.0,0.0,141.38,0.0,0.0,148.41,0
236701,1,1000.0,30.0,271.26,0.0,27.0,241.26,0
737092,1,8000.0,2328.63,1670.27,0.0,70.0,1100.0,0
602334,1,27500.0,0.0,600.0,0.0,0.0,600.0,0
244000,1,16500.0,0.0,0.0,0.0,0.0,0.0,0
303948,3,15000.0,0.0,0.0,0.0,0.0,0.0,0
161984,10,2500.0,0.0,0.0,0.0,0.0,0.0,0
975688,1,29000.0,519.98,553.29,33.31,29.0,404.49,0
535486,9,5000.0,0.0,0.0,0.0,0.0,0.0,0
412581,3,28000.0,6897.92,1128.54,201.37,0.0,182.0,0
990492,1,2000.0,1675.63,117.1,0.0,0.0,64.0,0
750426,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1077724,1,26500.0,516.92,516.92,0.0,27.0,272.9,0
121509,1,5000.0,243.61,380.89,0.0,27.0,274.56,0
158870,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
527784,1,22000.0,0.0,0.0,0.0,0.0,0.0,0
171522,1,1000.0,807.23,0.0,0.0,27.0,27.0,0
947845,3,5000.0,5326.49,0.0,0.0,450.0,0.0,0
289626,2,9000.0,0.0,0.0,0.0,0.0,0.0,0
756620,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
516170,1,1000.0,836.96,836.96,0.0,27.0,0.0,0
1103571,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
402925,3,27800.0,0.0,0.0,0.0,0.0,0.0,0
684597,1,25000.0,12476.23,312.66,0.0,0.0,2000.0,0
437381,1,28000.0,42.48,42.48,0.0,0.0,136.99,0
48064,2,17000.0,0.0,0.0,0.0,0.0,0.0,0
815293,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
743714,1,1000.0,1001.64,0.0,0.0,30.0,130.0,0
86067,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
839881,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
593665,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
569221,1,11800.0,0.0,0.0,0.0,0.0,0.0,0
896284,1,1000.0,992.03,359.55,0.0,30.0,380.0,0
572829,1,25300.0,829.3,827.25,0.0,27.0,498.97,0
399812,1,25000.0,-11.4,20.95,59.99,0.0,19.26,0
507491,1,3000.0,2318.56,0.0,0.0,70.0,71.0,0
871078,1,500.0,52.56,0.0,0.0,27.0,500.18,0
1234088,2,5000.0,801.58,159.41,0.0,54.0,0.0,0
486540,1,1000.0,13.08,13.08,0.0,13.08,223.47,0
121819,3,22500.0,40.96,119.32,0.0,0.0,100.21,0
