,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
171290,1,3000.0,2790.47,0.0,0.0,0.0,100.0,0
44894,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
96062,1,11500.0,-7.1,252.95,0.0,0.0,1241.46,0
209884,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
2010,1,21000.0,0.0,0.0,0.0,0.0,0.0,0
909047,1,5000.0,4984.82,456.23,0.0,150.0,350.0,0
668151,2,24300.0,50.21,73.38,0.0,0.0,23.17,0
726290,1,1000.0,55.99,55.99,0.0,27.0,0.0,0
1103492,1,5000.0,3256.45,0.0,0.0,98.0,150.0,0
620018,1,1000.0,972.36,0.0,0.0,57.0,0.0,0
535278,1,26800.0,72.62,248.42,0.0,27.0,190.09,0
320136,2,28500.0,358.43,57.2,0.0,54.0,0.0,0
641041,1,18000.0,6858.25,1192.75,0.0,206.0,3378.92,0
794878,3,5000.0,1610.33,3253.98,43.89,0.0,3000.0,0
805516,1,8500.0,264.29,2269.98,0.0,27.0,2437.13,0
850026,9,6000.0,0.0,0.0,0.0,0.0,0.0,0
371919,4,12000.0,0.0,0.0,0.0,0.0,0.0,0
795561,2,13000.0,7.99,7.99,0.0,7.99,0.0,0
524181,1,27300.0,3759.99,3864.53,104.54,113.0,817.85,0
901337,1,10000.0,0.0,1042.13,0.0,0.0,1042.13,0
794021,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
281954,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1117486,1,2000.0,0.0,172.97,0.0,0.0,2088.17,0
737806,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
216768,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
630674,2,20300.0,1063.14,0.0,0.0,32.0,250.0,0
1052813,2,8000.0,0.0,73.25,0.0,0.0,87.23,0
1159238,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
621008,2,16800.0,0.0,0.0,0.0,0.0,0.0,0
609105,1,5500.0,5148.89,949.05,0.0,154.0,50.88,0
943351,1,2000.0,1915.71,75.65,0.0,111.0,0.0,0
994955,1,2000.0,1332.28,3.75,0.0,40.0,200.0,0
890293,1,1300.0,0.0,0.0,0.0,0.0,0.0,0
327263,1,27800.0,15410.52,0.0,0.0,0.0,500.0,0
562238,2,24800.0,283.71,1001.44,17.73,27.0,727.99,0
379315,1,4100.0,0.0,0.0,0.0,0.0,0.0,0
1183165,1,3000.0,0.0,13.76,0.0,0.0,13.76,0
14159,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
865800,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
591059,2,28000.0,0.0,0.0,0.0,0.0,0.0,0
936833,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
721314,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
958646,1,17500.0,12601.48,0.0,0.0,0.0,392.0,0
654547,1,16800.0,0.0,0.0,0.0,0.0,0.0,0
1030889,1,15800.0,0.0,0.0,0.0,0.0,0.0,0
187799,1,300.0,0.0,0.0,0.0,0.0,0.0,0
