,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
785798,1,1000.0,513.74,0.0,0.0,27.0,75.0,0
874850,1,250.0,216.13,38.07,0.0,27.0,50.0,0
25083,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
968416,1,300.0,0.0,0.0,0.0,0.0,0.0,0
398072,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
604240,1,25500.0,0.0,80.0,0.0,0.0,120.0,0
513276,1,800.0,0.0,172.12,0.0,0.0,172.12,0
893342,1,2000.0,1504.5,0.0,0.0,45.0,160.0,0
920572,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
901998,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
646413,4,2750.0,0.0,0.0,0.0,0.0,0.0,0
700774,1,19000.0,4176.6,1035.73,0.0,125.0,500.0,0
1005337,1,2000.0,1745.3,0.0,0.0,52.0,0.0,0
1114913,1,3000.0,218.72,0.0,0.0,27.0,2800.0,0
611945,1,19500.0,0.0,0.0,0.0,0.0,0.0,0
118301,1,15000.0,382.18,384.33,2.15,29.0,557.82,0
421304,1,15000.0,4985.88,0.0,0.0,150.0,100.0,0
501532,1,17500.0,0.0,0.0,0.0,0.0,0.0,0
1074409,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
482366,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
525947,3,8000.0,0.0,0.0,0.0,0.0,0.0,0
598281,1,2000.0,1672.92,63.85,0.0,50.0,100.0,0
824793,1,500.0,0.0,0.0,0.0,0.0,0.0,0
414543,1,26000.0,1825.6,328.65,0.0,0.0,508.4,0
1207342,1,500.0,0.0,0.0,0.0,0.0,0.0,0
38023,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
230181,1,4000.0,104.26,91.79,0.0,34.99,0.0,0
102016,9,16500.0,0.0,0.0,0.0,0.0,0.0,0
903964,2,5000.0,113.28,113.2,0.0,27.0,140.22,0
465690,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
521729,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
1171200,1,500.0,0.0,60.0,0.0,0.0,380.31,0
515761,1,19700.0,14982.17,0.99,0.0,449.0,500.0,0
443800,2,5000.0,30.34,30.27,0.0,27.0,74.23,0
75572,1,15739.0,15859.05,0.0,0.0,472.0,500.0,0
16546,1,26000.0,1515.39,89.38,0.0,45.0,500.0,0
701120,9,500.0,0.0,0.0,0.0,0.0,0.0,0
1104619,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
1162225,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
665560,1,26100.0,0.0,0.0,0.0,0.0,0.0,0
1192357,1,1000.0,32.02,35.76,0.0,27.0,650.0,0
131403,2,27800.0,0.0,0.0,0.0,0.0,0.0,0
740094,1,5500.0,560.43,300.93,0.0,0.0,150.0,0
1160112,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
409217,3,26300.0,1154.36,1154.36,0.0,0.0,814.98,0
650669,1,12500.0,9384.57,144.57,0.0,282.0,300.0,0
554243,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
432976,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
615401,1,22200.0,7106.11,305.66,0.0,213.0,902.0,0
496480,1,500.0,18.87,343.19,0.0,18.87,665.68,0
872405,1,23000.0,19901.76,0.0,0.0,0.0,0.0,0
1013382,1,4000.0,3.99,18.01,0.0,0.0,51.22,0
92170,1,500.0,452.42,44.72,0.0,27.0,72.0,0
1008527,1,600.0,1398.69,0.0,0.0,58.0,0.0,0
180869,1,1500.0,2867.17,0.0,0.0,45.0,85.0,0
1210983,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
498809,2,8000.0,0.0,0.0,0.0,0.0,0.0,0
602055,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
723132,3,10000.0,3685.35,0.0,0.0,111.0,112.0,0
1079158,1,1500.0,1321.41,0.0,0.0,179.0,0.0,0
1043984,1,5000.0,4787.36,143.36,0.0,144.0,500.0,0
1100568,1,1000.0,475.17,2125.39,232.7,27.0,2295.0,0
553059,1,23800.0,0.0,0.0,0.0,0.0,0.0,0
1053610,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
194568,4,9000.0,0.0,0.0,0.0,0.0,0.0,0
1181830,1,5500.0,1279.62,0.0,0.0,38.0,100.0,0
1135946,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
628685,2,6500.0,286.64,577.1,59.53,27.0,272.91,0
214171,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
974242,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
800523,2,12000.0,9987.48,189.38,0.0,0.0,606.0,0
426088,1,28800.0,0.0,0.0,0.0,0.0,0.0,0
1070187,9,2500.0,0.0,0.0,0.0,0.0,0.0,0
132837,1,500.0,0.0,0.0,0.0,0.0,0.0,0
324140,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
704953,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1170052,1,1000.0,0.0,43.66,0.0,0.0,43.66,0
329393,1,4500.0,3936.51,78.52,0.0,118.0,120.0,0
767195,1,5000.0,0.0,251.77,0.0,0.0,511.68,0
786145,1,500.0,9.74,242.47,0.0,9.74,454.49,0
1023134,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1095854,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
309671,1,3500.0,1117.76,1117.76,0.0,0.0,381.03,0
60954,1,14500.0,11079.24,3302.25,1565.45,331.0,2550.0,0
32210,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
965690,1,500.0,0.0,0.0,0.0,0.0,0.0,0
