,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
880646,1,9000.0,3571.8,0.0,0.0,107.0,200.0,0
128273,10,1500.0,0.0,0.0,0.0,0.0,0.0,0
1217177,1,500.0,500.32,8.6,0.0,54.0,0.0,0
994400,1,1000.0,833.0,0.0,0.0,0.0,60.0,0
792149,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
788258,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
525980,3,14000.0,431.38,86.59,0.0,54.0,0.0,0
791942,3,13000.0,0.0,0.0,0.0,0.0,0.0,0
868984,1,17500.0,2075.32,10.59,0.0,62.0,150.0,0
391423,1,4300.0,0.0,0.0,0.0,0.0,0.0,0
956632,1,300.0,275.43,43.16,0.0,54.0,0.0,0
801514,2,5000.0,1396.49,405.01,0.0,42.0,60.0,0
1153739,1,28000.0,0.0,0.0,0.0,0.0,8.88,0
1195667,1,500.0,0.0,0.0,0.0,0.0,0.0,0
598181,1,18500.0,0.0,52.71,0.0,0.0,52.71,0
772170,1,1300.0,0.0,0.0,0.0,0.0,0.0,0
1208104,1,11500.0,7073.17,16.97,0.0,0.0,350.0,0
610251,1,21000.0,0.0,0.0,0.0,0.0,0.0,0
408835,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
435658,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
440308,1,2000.0,1739.87,366.76,0.0,52.0,100.0,0
167,1,25500.0,290.98,290.98,0.0,27.0,168.25,0
1217737,1,500.0,511.44,780.39,0.0,27.0,330.0,0
702906,1,8000.0,5.7,5.7,0.0,5.7,35.18,0
1160220,2,5500.0,0.0,0.0,0.0,0.0,0.0,0
1079012,1,500.0,0.0,0.0,0.0,0.0,0.0,0
228460,1,28800.0,15.47,435.81,0.0,15.47,420.34,0
673368,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
877264,1,500.0,0.0,0.0,0.0,0.0,0.0,0
927554,1,2000.0,52.92,328.38,0.0,27.0,306.76,0
1085166,1,27500.0,20965.36,30.89,0.0,0.0,700.0,0
337515,2,28500.0,0.0,0.0,0.0,0.0,0.0,0
110232,2,12000.0,421.9,421.9,59.6,27.0,216.35,0
428948,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
393189,2,10000.0,1910.68,677.07,0.0,48.0,300.0,0
551057,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
911839,1,1300.0,0.0,0.0,0.0,0.0,0.0,0
864539,1,300.0,0.0,0.0,0.0,0.0,0.0,0
