,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
401017,2,27500.0,0.0,0.0,0.0,0.0,0.0,0
303804,1,2000.0,824.08,496.19,95.67,27.0,300.0,0
312531,2,25000.0,338.38,843.04,0.0,0.0,689.53,0
689254,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1140023,1,500.0,33.35,109.0,0.0,0.0,171.81,0
559894,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
510089,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
131012,1,10800.0,8957.29,25.0,0.0,0.0,350.0,0
361811,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
58749,1,1000.0,876.09,0.0,0.0,0.0,35.0,0
290469,4,6750.0,0.0,0.0,0.0,0.0,0.0,0
693974,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
38575,1,500.0,0.0,0.0,0.0,0.0,0.0,0
132051,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
138566,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
85424,2,15000.0,12202.75,3033.12,0.0,366.0,4750.0,0
502303,1,3000.0,-7.28,247.65,0.0,0.0,689.82,0
337943,1,5500.0,5294.15,369.52,0.0,159.0,200.0,0
265577,1,19000.0,458.49,458.49,0.0,27.0,944.69,0
333291,1,25000.0,640.05,396.66,0.0,54.0,0.0,0
463136,1,800.0,335.19,0.0,0.0,27.0,127.0,0
612150,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
621270,1,5000.0,4847.61,290.44,0.0,145.0,140.0,0
126403,1,1000.0,1049.39,0.0,0.0,60.0,60.0,0
678893,2,10500.0,3547.88,394.97,0.0,106.0,1000.0,0
89593,1,1000.0,938.51,890.11,15.92,28.0,550.0,0
284050,1,12000.0,11897.35,1313.78,0.0,357.0,500.0,0
1051664,1,1000.0,34.21,34.13,0.0,27.0,72.13,0
195258,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
172371,1,25500.0,413.78,0.0,0.0,27.0,0.0,0
1046361,1,26500.0,137.22,137.22,0.0,27.0,132.04,0
374048,1,10500.0,8980.46,231.69,0.0,269.0,400.0,0
