,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
74554,1,10000.0,9758.75,0.0,0.0,582.0,0.0,0
358213,1,3000.0,2571.87,833.47,0.0,0.0,100.0,0
989039,1,1000.0,1037.93,0.0,0.0,45.0,15.0,0
673473,1,21500.0,6555.06,168.69,0.0,197.0,195.0,0
1102295,1,6000.0,0.0,13.6,0.0,0.0,13.6,0
651413,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
778336,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
334930,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
44218,1,5300.0,0.0,0.0,0.0,0.0,0.0,0
943353,1,2000.0,1843.87,21.0,0.0,55.0,0.0,0
617335,1,3000.0,2261.41,0.0,0.0,134.0,0.0,0
662674,2,25000.0,2350.6,2366.8,16.2,71.0,2784.0,0
1108208,1,10000.0,9787.43,38.61,0.0,294.0,320.0,0
1071777,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
518729,1,27800.0,99.0,99.0,0.0,27.0,0.0,0
752603,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
591639,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
160492,1,7000.0,3703.19,0.0,0.0,241.0,0.0,0
530895,3,22000.0,731.12,1081.12,0.0,27.0,1130.21,0
1004121,1,5250.0,0.0,0.0,0.0,0.0,0.0,0
1187800,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
600804,1,23500.0,20.98,20.98,0.0,20.98,82.03,0
883191,1,500.0,0.0,22.01,0.0,0.0,124.25,0
1060114,1,500.0,60.0,101.52,0.0,27.0,57.51,0
330222,1,7500.0,4945.0,23.34,0.0,148.0,300.0,0
770981,1,11000.0,6165.72,0.0,0.0,0.0,189.0,0
231807,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
324106,1,3000.0,2746.69,0.0,0.0,82.0,144.0,0
716849,1,25500.0,1132.11,918.18,23.43,34.0,27.0,0
1179084,1,1000.0,794.93,0.0,0.0,108.0,0.0,0
964296,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
670389,1,24000.0,55.0,55.0,0.0,0.0,55.0,0
624693,1,500.0,0.0,0.0,0.0,0.0,0.0,0
239141,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1191489,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
819516,2,12500.0,6917.97,1893.82,0.0,0.0,2000.0,0
942959,1,2500.0,2243.01,140.0,0.0,67.0,75.0,0
1034387,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
856400,1,2000.0,1781.72,278.61,0.0,0.0,273.0,0
826548,1,500.0,356.04,58.32,0.0,0.0,40.0,0
875966,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
402853,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
27397,1,7500.0,-373.32,0.0,373.32,0.0,18.65,0
146354,1,1000.0,669.74,199.91,0.0,0.0,75.0,0
454798,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
1112013,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1203339,1,6000.0,4090.36,0.0,0.0,0.0,170.0,0
795526,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1159048,1,500.0,0.0,0.0,0.0,0.0,0.0,0
