,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
310306,1,1000.0,796.84,78.58,119.99,27.0,150.0,0
601004,1,2000.0,0.0,0.0,0.0,0.0,182.82,0
1016603,1,5000.0,2249.31,915.89,0.0,67.0,1173.99,0
400782,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
1088334,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
218327,1,3000.0,2994.61,108.27,0.0,90.0,100.0,0
830004,1,2000.0,-6.2,0.0,6.2,0.0,0.0,0
1057289,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1225943,1,8500.0,349.44,164.78,0.0,27.0,400.0,0
963015,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
744300,2,5000.0,1827.77,0.0,0.0,0.0,125.58,0
902579,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
519345,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1028072,1,500.0,175.25,180.53,0.0,27.0,77.87,0
436699,2,15000.0,3137.03,3137.03,0.0,0.0,1752.2,0
356143,1,500.0,231.15,346.15,0.0,27.0,594.04,0
1049850,1,2000.0,-45.0,0.0,0.0,0.0,0.0,0
523310,1,11000.0,668.32,479.28,0.0,27.0,0.0,0
303140,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
190936,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
9897,4,5000.0,0.0,0.0,0.0,0.0,0.0,0
801453,1,4000.0,3662.69,793.87,24.38,110.0,550.0,0
171195,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1085216,1,4000.0,581.03,581.03,0.0,0.0,627.35,0
721982,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
411621,1,13000.0,4351.81,681.88,0.0,131.0,120.0,0
144577,1,14000.0,115.03,0.0,0.0,54.0,0.0,0
32244,1,25000.0,1830.37,0.0,0.0,55.0,500.0,0
66929,1,5000.0,0.0,4.43,0.0,0.0,3.84,0
374920,2,25000.0,1193.51,1193.51,0.0,36.0,1459.53,0
722776,1,14500.0,1315.22,0.0,0.0,39.0,100.0,0
299064,1,6300.0,298.56,298.56,0.0,27.0,290.16,0
917212,1,3500.0,2636.56,0.0,0.0,106.12,51.88,0
980139,1,500.0,0.0,0.0,0.0,0.0,0.0,0
946159,1,1500.0,180.59,0.0,0.0,20.0,50.0,0
795318,1,500.0,0.01,898.25,0.0,0.01,1399.27,0
1194780,1,3000.0,3062.02,334.9,0.0,90.0,400.0,0
954958,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
609929,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
906812,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1125199,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
73589,3,25000.0,0.0,0.0,0.0,0.0,0.0,0
713700,1,3000.0,2911.06,43.21,0.0,87.0,200.0,0
1233698,1,500.0,0.0,0.0,0.0,0.0,0.0,0
921689,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
805414,1,26800.0,0.0,53.94,0.0,0.0,358.93,0
944379,1,25000.0,-0.21,0.0,0.0,0.0,42.79,0
980052,1,22500.0,0.0,0.0,0.0,0.0,0.0,0
361964,1,16500.0,1673.43,1673.43,33.71,50.0,1524.05,0
532332,1,25800.0,199.32,3800.77,0.0,27.0,4100.0,0
606067,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
959557,1,6800.0,345.08,0.0,0.0,29.0,29.0,0
930209,1,3000.0,2748.22,0.0,0.0,82.0,357.0,0
330282,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
450766,1,10300.0,10048.86,107.47,0.0,301.0,300.0,0
1128938,1,600.0,29.48,48.52,0.0,27.0,19.04,0
770251,1,6500.0,2467.96,0.0,0.0,74.0,80.0,0
288576,3,26300.0,0.0,0.0,0.0,0.0,0.0,0
703701,1,10000.0,5472.87,0.0,0.0,164.0,200.0,0
1198091,1,2500.0,128.55,238.29,51.11,27.0,550.0,0
1026239,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
822792,1,300.0,266.34,18.07,0.0,0.0,27.0,0
1234570,1,11500.0,0.0,0.0,0.0,0.0,0.0,0
754097,1,6000.0,5636.41,0.0,0.0,169.0,173.0,0
574184,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
584848,1,21300.0,11509.46,0.0,0.0,345.0,354.0,0
179810,2,29500.0,28.53,1302.63,97.43,27.0,1721.07,0
64153,1,2500.0,105.43,0.0,0.0,27.0,67.0,0
720673,1,500.0,0.0,0.0,0.0,0.0,0.0,0
657147,1,8800.0,0.0,0.0,0.0,0.0,0.0,0
205513,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
313799,2,28000.0,2632.3,2810.56,178.26,79.0,3453.32,0
237444,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
155752,3,14000.0,1152.82,1252.51,99.69,0.0,665.83,0
1152574,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
320506,2,26300.0,0.0,0.0,0.0,0.0,0.0,0
224229,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
1199173,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
393979,1,12000.0,11793.61,552.36,131.22,354.0,400.0,0
1062631,1,1000.0,989.49,0.0,0.0,30.0,70.0,0
596886,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1126878,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
1048643,1,1000.0,397.03,0.0,0.0,0.0,54.0,0
1098248,1,5500.0,6.57,19.08,0.0,6.57,15.51,0
1125920,1,500.0,504.49,55.76,0.0,27.0,30.0,0
888941,1,500.0,0.0,0.0,0.0,0.0,0.0,0
821559,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
73911,8,6000.0,0.0,0.0,0.0,0.0,0.0,0
