,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
176236,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
19631,1,28300.0,-476.49,2585.1,21.59,0.0,2875.0,0
149136,1,4000.0,134.54,0.0,0.0,27.0,250.0,0
29180,1,26800.0,64.4,68.38,0.0,27.0,105.0,0
503019,1,27800.0,-179.25,0.0,0.0,0.0,100.0,0
909797,1,3500.0,0.0,58.97,0.0,0.0,58.97,0
1008908,1,2000.0,930.54,1364.78,0.0,28.0,923.36,0
340796,2,27600.0,0.0,0.0,0.0,0.0,0.0,0
54742,2,17000.0,60.52,60.52,0.0,27.0,13.08,0
245549,1,2000.0,383.73,0.0,0.0,27.0,50.0,0
467924,1,7500.0,3864.05,0.0,0.0,116.0,500.0,0
589265,1,26800.0,0.0,0.0,0.0,0.0,0.0,0
943021,2,5000.0,4630.95,32.46,0.0,139.0,150.0,0
1122903,1,500.0,356.23,252.44,0.0,54.0,0.0,0
1223980,1,500.0,10.0,10.0,0.0,0.0,10.0,0
416260,1,2000.0,1874.24,0.0,0.0,216.0,0.0,0
1206095,1,4500.0,3221.58,378.06,0.0,97.0,700.0,0
1196644,1,2500.0,1084.88,1465.49,106.5,33.0,900.0,0
12656,1,500.0,383.11,145.74,0.0,27.0,27.0,0
581638,1,1000.0,248.14,275.92,0.0,27.0,99.44,0
818059,1,1100.0,0.0,0.0,0.0,0.0,0.0,0
434908,1,9000.0,4085.28,0.0,0.0,123.0,125.0,0
287889,1,3500.0,1808.32,0.0,0.0,54.0,60.0,0
1092024,1,2500.0,1941.39,1055.84,0.0,58.0,20.0,0
860619,1,20000.0,18134.56,0.0,0.0,544.0,600.0,0
715518,2,15000.0,0.0,0.0,0.0,0.0,0.0,0
131459,1,300.0,0.0,0.0,0.0,0.0,0.0,0
601413,1,5100.0,5005.19,527.59,0.0,0.0,355.49,0
859675,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
721713,1,19000.0,0.0,0.0,0.0,0.0,0.0,0
739887,1,6100.0,4954.35,212.67,0.0,0.0,150.0,0
357941,2,21300.0,0.0,155.0,0.0,0.0,155.0,0
521090,2,11300.0,0.0,0.0,0.0,0.0,0.0,0
166703,1,500.0,0.0,0.0,0.0,0.0,0.0,0
558752,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
491337,3,8000.0,0.0,0.0,0.0,0.0,0.0,0
607959,1,23500.0,3134.18,0.0,0.0,94.0,300.0,0
66145,1,500.0,365.54,374.64,0.0,27.0,58.11,0
124784,1,1000.0,47.43,1327.42,8.94,27.0,1753.84,0
126004,1,7500.0,-2.15,0.0,0.0,0.0,0.0,0
1215332,1,2000.0,1563.97,0.0,0.0,47.0,113.0,0
597970,2,20000.0,28.91,9.7,0.0,28.91,0.0,0
1003921,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
846884,2,10000.0,2028.87,169.69,0.0,67.0,65.07,0
676504,1,5000.0,4827.03,252.45,0.0,145.0,300.0,0
415993,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
1088922,1,500.0,68.28,0.0,0.0,27.0,100.0,0
918441,1,29300.0,16359.02,356.45,0.0,966.0,0.0,0
218357,1,500.0,0.0,0.0,0.0,0.0,0.0,0
579372,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
297555,1,26000.0,13.66,0.0,0.0,13.66,4024.13,0
411567,1,19000.0,5600.55,474.47,0.0,168.0,300.0,0
132448,1,1000.0,957.37,76.45,0.0,0.0,30.0,0
401153,1,21000.0,11420.77,144.42,0.0,343.0,500.0,0
880521,2,5000.0,138.73,151.81,0.0,0.0,13.08,0
941546,1,1000.0,228.53,6.83,0.0,54.0,0.0,0
1072800,1,8300.0,593.71,1080.33,0.0,29.0,1100.0,0
354445,2,20000.0,456.05,3611.85,92.4,27.0,4148.72,0
934452,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
853359,1,1000.0,160.68,1003.73,0.0,0.0,1558.66,0
1205206,1,2000.0,1764.08,0.0,0.0,152.0,0.0,0
351538,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
587935,1,27000.0,72.44,72.44,0.0,27.0,157.44,0
973819,1,2500.0,-26.99,75.18,0.0,0.0,0.0,0
381997,1,500.0,480.08,20.95,0.0,0.0,27.0,0
876245,1,5000.0,4449.94,1071.36,300.0,133.0,619.0,0
511538,1,4300.0,0.0,0.0,0.0,0.0,0.0,0
394501,1,10000.0,0.0,974.65,0.0,0.0,974.65,0
1144331,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1141971,1,500.0,197.03,89.01,0.0,29.0,300.0,0
406540,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
954922,1,26800.0,0.0,0.0,0.0,0.0,0.0,0
428856,1,15000.0,9518.83,0.0,0.0,569.0,0.0,0
827867,1,7500.0,4292.05,254.22,0.0,129.0,160.0,0
343723,1,26800.0,0.0,0.0,0.0,0.0,100.86,0
626010,1,5700.0,0.0,0.0,0.0,0.0,0.0,0
412414,1,12500.0,6189.97,289.16,0.0,186.0,800.0,0
883995,1,1000.0,703.29,395.02,29.82,0.0,405.0,0
967594,1,7000.0,4570.71,132.99,0.0,0.0,200.0,0
1079569,1,500.0,0.0,0.0,0.0,0.0,0.0,0
927767,1,500.0,165.73,356.08,0.0,27.0,230.27,0
876037,1,500.0,0.0,0.0,0.0,0.0,0.0,0
610630,2,13000.0,344.01,353.47,0.0,27.0,0.0,0
577961,2,27300.0,101.72,101.72,0.0,27.0,0.0,0
318645,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
176307,1,10000.0,7094.32,9052.55,175.87,213.0,4215.0,0
21920,1,500.0,0.0,12.44,0.0,0.0,12.44,0
879479,1,4000.0,3442.03,267.77,0.0,103.0,250.0,0
777187,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
209094,1,1000.0,0.0,0.0,0.0,0.0,537.12,0
1069028,1,500.0,0.0,0.0,0.0,0.0,0.0,0
113479,1,2500.0,1908.26,0.0,0.0,57.0,200.0,0
690888,2,29300.0,5327.04,425.0,0.0,0.0,600.0,0
973483,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
940219,1,300.0,0.0,0.0,0.0,0.0,0.0,0
49876,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
880032,1,5000.0,1789.34,0.0,0.0,54.0,55.0,0
1214288,2,6500.0,675.07,1415.82,0.75,0.0,1036.26,0
158095,1,1000.0,975.31,0.0,0.0,29.0,100.0,0
478443,1,28000.0,3256.57,0.0,0.0,98.0,150.0,0
473182,5,5000.0,0.0,0.0,0.0,0.0,0.0,0
604013,2,5000.0,109.11,217.22,0.0,27.0,272.62,0
969606,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
429650,2,30000.0,37.34,37.34,0.0,27.0,223.68,0
782904,1,3000.0,2981.65,0.0,0.0,89.0,0.0,0
149878,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
251951,1,13700.0,0.0,0.0,0.0,0.0,0.0,0
897324,1,500.0,484.22,355.14,5.35,27.0,40.0,0
784457,2,5000.0,1322.11,0.0,0.0,40.0,100.0,0
1053156,1,3500.0,346.76,346.76,0.0,0.0,0.0,0
1129519,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
620368,9,5000.0,0.0,0.0,0.0,0.0,0.0,0
1162215,1,500.0,442.16,58.65,0.0,0.0,27.0,0
306673,2,12000.0,1711.1,98.11,0.0,51.0,200.0,0
8033,1,800.0,457.97,81.48,0.0,27.0,50.0,0
252495,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
938342,1,3000.0,1622.81,3223.48,43.99,0.0,1749.38,0
544906,1,28300.0,3367.04,94.5,0.0,101.0,300.0,0
711108,2,30000.0,7.05,7.05,0.0,0.0,0.0,0
426506,1,500.0,432.87,28.45,0.0,27.0,82.96,0
946177,1,1500.0,947.66,0.0,0.0,28.0,50.0,0
512355,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
618587,1,500.0,100.68,100.68,0.0,27.0,0.0,0
267269,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
1006730,1,1000.0,901.7,203.0,0.0,27.0,200.0,0
163448,1,29500.0,6946.36,0.0,0.0,208.0,300.0,0
526623,1,8250.0,0.0,0.0,0.0,0.0,0.0,0
330042,1,5000.0,5147.23,1238.28,0.0,150.0,120.0,0
395226,1,9500.0,6641.49,1077.81,0.0,199.0,1100.0,0
997525,1,500.0,222.38,27.69,0.0,29.0,300.0,0
164031,1,5000.0,3656.94,675.88,0.0,110.0,300.0,0
1104401,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
951009,1,29000.0,22903.2,0.0,0.0,0.0,800.0,0
683484,1,26000.0,1171.82,1056.15,0.0,35.0,0.0,0
1099935,1,2000.0,937.68,3376.11,281.24,0.0,2202.19,0
496542,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
342963,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
361946,1,25000.0,2250.8,0.0,0.0,0.0,200.0,0
1225061,1,2800.0,2362.31,94.68,0.0,71.0,108.37,0
867173,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
861702,1,4500.0,3009.15,0.0,0.0,90.0,200.0,0
951583,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
870151,1,1000.0,513.11,0.0,0.0,27.0,400.0,0
127350,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1159277,1,10000.0,0.0,148.67,0.0,0.0,148.67,0
1037827,1,12000.0,3450.07,0.0,0.0,104.0,128.0,0
1153434,1,500.0,0.0,0.0,0.0,0.0,0.0,0
932966,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
571014,1,6750.0,0.0,0.0,0.0,0.0,0.0,0
37849,1,21500.0,2578.89,0.0,0.0,77.0,400.0,0
885544,1,500.0,152.03,0.0,21.3,27.0,25.1,0
737617,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
105530,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1203067,1,1000.0,242.85,0.0,0.0,27.0,27.0,0
402239,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
243101,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
