,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1004680,1,1000.0,69.78,119.03,0.0,27.0,107.42,0
1090631,1,4000.0,432.53,522.28,0.0,0.0,494.64,0
597639,3,18500.0,10012.71,1114.51,12.99,0.0,520.0,0
210841,3,16500.0,0.0,0.0,0.0,0.0,0.0,0
416628,1,5000.0,923.62,0.0,0.0,29.0,100.0,0
73826,1,2500.0,711.87,777.04,0.0,27.0,200.0,0
593738,1,6000.0,5110.06,0.0,0.0,153.0,170.0,0
581674,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
570004,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
847729,2,25000.0,0.0,0.0,0.0,0.0,0.0,0
646247,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
337368,1,25000.0,5058.64,119.97,0.0,152.0,200.0,0
681792,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
1175448,1,3000.0,68.99,81.03,0.0,27.0,50.0,0
93725,1,1000.0,221.81,0.0,0.0,20.0,20.0,0
291047,1,27000.0,69.74,68.98,0.0,27.0,0.0,0
288174,1,5000.0,72.18,184.78,0.0,27.0,347.57,0
644617,2,27000.0,89.52,89.52,0.0,27.0,0.0,0
628489,1,26500.0,279.06,398.14,119.08,0.0,242.78,0
73791,4,6750.0,0.0,0.0,0.0,0.0,0.0,0
238773,1,12500.0,0.0,0.0,0.0,0.0,0.0,0
1145853,1,28500.0,68.78,928.76,135.54,0.0,724.44,0
280280,1,20300.0,2425.29,0.0,0.0,73.0,800.0,0
52899,1,25100.0,1392.28,0.0,0.0,42.0,60.0,0
225064,2,25000.0,2921.09,2994.3,73.21,88.0,3092.44,0
586782,3,11500.0,6302.69,226.12,0.0,189.0,400.0,0
1110988,1,2000.0,737.98,0.0,0.0,36.0,30.0,0
1453,1,13000.0,7280.18,724.36,0.0,218.0,2000.0,0
736455,1,7000.0,1030.9,0.0,0.0,0.0,200.0,0
1060945,1,1000.0,579.55,1843.07,0.0,29.0,1432.15,0
135076,1,500.0,0.0,0.0,0.0,0.0,0.0,0
246941,1,500.0,102.85,227.04,0.0,27.0,124.19,0
1138869,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
199789,3,20000.0,5980.43,0.0,0.0,179.0,272.0,0
139766,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
259391,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
484950,1,30000.0,0.0,551.56,0.0,0.0,551.56,0
166656,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1149606,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
137740,1,11500.0,9743.0,378.42,0.0,292.0,283.0,0
611387,1,27500.0,4373.27,433.29,0.0,0.0,150.0,0
1119933,10,500.0,0.0,0.0,0.0,0.0,0.0,0
153868,1,500.0,255.89,819.7,52.69,27.0,542.32,0
1026069,1,500.0,0.0,0.0,0.0,0.0,0.0,0
402896,2,26300.0,0.0,0.0,0.0,0.0,0.0,0
952859,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
1078873,10,1000.0,0.0,0.0,0.0,0.0,0.0,0
655853,1,1300.0,0.0,0.0,0.0,0.0,169.0,0
813825,1,10000.0,2698.31,0.0,0.0,161.0,0.0,0
194416,1,28000.0,2673.14,5268.9,21.5,80.0,2850.76,0
935071,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
756570,1,7000.0,3102.97,335.91,21.65,93.0,150.0,0
696187,1,21000.0,0.0,0.0,0.0,0.0,47.0,0
878613,1,500.0,272.35,0.0,0.0,27.0,37.46,0
50353,1,9500.0,0.0,0.0,0.0,0.0,0.0,0
1024319,1,500.0,4.46,74.46,0.0,4.46,270.99,0
940348,1,2500.0,64.49,1074.87,13.18,27.0,1066.35,0
239509,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
1129581,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
33334,1,2500.0,1152.2,0.0,0.0,0.0,40.0,0
962798,1,19300.0,0.0,0.0,0.0,0.0,0.0,0
1144172,1,500.0,0.0,0.0,0.0,0.0,0.0,0
901085,1,1000.0,305.57,266.52,0.0,27.0,72.0,0
516051,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
693275,1,300.0,0.0,0.0,0.0,0.0,0.0,0
116370,3,19000.0,3937.87,0.0,0.0,118.0,300.0,0
622659,1,20000.0,13445.8,0.0,0.0,403.0,420.0,0
670096,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
747890,1,5000.0,4697.24,83.0,0.0,141.0,141.0,0
130450,1,23500.0,20699.46,0.0,0.0,621.0,650.0,0
509243,1,18500.0,1242.06,1083.78,0.0,37.0,1000.0,0
928892,1,3300.0,0.0,0.0,0.0,0.0,0.0,0
929316,1,500.0,57.6,145.32,0.0,27.0,87.72,0
