,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1041505,1,500.0,203.4,15.65,0.0,27.0,143.07,0
556188,1,5750.0,0.0,0.0,0.0,0.0,0.0,0
1077030,8,1000.0,0.0,0.0,0.0,0.0,0.0,0
218133,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
821506,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
637463,1,21500.0,4821.03,150.2,0.0,145.0,200.0,0
511874,1,22000.0,4330.37,724.28,0.0,0.0,1343.0,0
864787,4,6000.0,0.0,0.0,0.0,0.0,0.0,0
424463,2,29000.0,0.0,0.0,0.0,0.0,0.0,0
191233,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
481677,1,1000.0,746.82,0.0,0.0,27.0,54.0,0
403210,2,9000.0,7127.38,319.9,0.0,214.0,208.0,0
1235412,1,1000.0,251.04,217.55,0.0,0.0,228.56,0
937342,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
992799,1,24000.0,14613.44,0.0,0.0,438.0,612.0,0
730828,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
1053516,1,3400.0,0.0,0.0,0.0,0.0,0.0,0
927666,1,300.0,236.98,0.0,0.0,0.0,29.0,0
15921,1,22000.0,275.38,275.38,0.0,27.0,0.0,0
511325,3,24800.0,0.0,0.0,0.0,0.0,151.95,0
1046494,1,2000.0,146.88,0.0,0.0,0.0,50.0,0
428204,1,5000.0,1301.28,480.73,0.0,39.0,200.0,0
772258,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1021246,1,500.0,300.61,774.03,0.0,27.0,539.03,0
943839,1,2500.0,1854.53,0.0,0.0,56.0,57.0,0
879983,1,17500.0,0.0,0.0,0.0,0.0,0.0,0
699884,1,15000.0,4924.88,0.0,0.0,148.0,155.0,0
583410,1,28800.0,0.0,0.0,0.0,0.0,0.0,0
688711,1,7500.0,203.9,310.72,213.89,27.0,1000.0,0
1065166,1,13500.0,8179.24,1384.1,0.0,245.0,1200.0,0
83904,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
7760,1,500.0,0.0,0.0,0.0,0.0,0.0,0
280885,1,500.0,0.0,0.0,0.0,0.0,0.0,0
146181,1,30000.0,8653.29,0.0,0.0,260.0,500.0,0
1095555,1,2000.0,1893.97,88.54,0.0,57.0,200.0,0
589902,2,11500.0,231.77,1543.14,21.41,29.0,1837.95,0
164199,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
208353,1,5000.0,5307.33,0.0,0.0,600.0,0.0,0
109099,2,25000.0,2117.82,2798.79,180.03,64.0,1086.99,0
1061125,1,500.0,492.24,37.35,0.0,0.0,46.28,0
49362,3,19000.0,1308.72,0.0,0.0,0.0,300.0,0
927295,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
418042,4,7750.0,0.0,0.0,0.0,0.0,0.0,0
1201904,1,3000.0,62.56,62.56,0.0,27.0,64.18,0
1144960,1,1000.0,300.23,0.0,0.0,0.0,100.0,0
690362,1,10000.0,2429.35,28.16,0.0,73.0,76.0,0
438593,1,29000.0,0.0,0.0,0.0,0.0,0.0,0
810324,1,11500.0,230.9,230.9,0.0,27.0,0.0,0
1167194,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
963683,2,26000.0,60.0,60.0,0.0,27.0,60.0,0
8747,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1226081,1,5000.0,4506.42,0.0,0.0,135.0,100.0,0
194050,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
455226,2,22000.0,0.0,0.0,0.0,0.0,0.0,0
1167956,9,1000.0,0.0,0.0,0.0,0.0,0.0,0
767575,1,6000.0,560.45,560.04,0.0,27.0,275.51,0
771913,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
91360,1,19000.0,1248.98,475.0,0.0,37.0,100.0,0
480463,1,7800.0,0.0,0.0,0.0,0.0,0.0,0
717025,1,4000.0,3864.34,129.46,0.0,116.0,165.18,0
954719,1,2000.0,690.09,1358.52,0.0,29.0,753.0,0
921310,7,5000.0,2013.76,0.0,0.0,60.0,130.0,0
497194,1,10000.0,5971.93,0.0,0.0,179.0,1000.0,0
522956,2,11500.0,2546.16,1436.64,8.63,0.0,400.0,0
654290,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
128137,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
466415,1,29000.0,13256.55,0.0,0.0,398.0,410.0,0
152237,3,19700.0,6.79,58.88,0.0,6.79,130.0,0
493356,2,20000.0,3876.55,3922.1,45.55,116.0,349.17,0
166307,1,5000.0,1864.54,0.0,0.0,56.0,130.0,0
740023,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
666279,1,5000.0,2183.45,0.0,0.0,66.0,67.0,0
114423,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
474770,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
195687,2,13000.0,120.41,120.41,0.0,27.0,13.98,0
601780,1,26500.0,46.88,46.88,0.0,0.0,0.0,0
1015520,1,500.0,425.53,70.06,0.0,27.0,54.0,0
12926,1,6500.0,0.0,17.33,0.0,0.0,17.33,0
684821,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
390024,1,17500.0,0.0,0.0,0.0,0.0,1.52,0
186438,2,6500.0,789.0,789.0,0.0,27.0,0.0,0
1208897,1,500.0,-117.84,0.0,0.0,0.0,235.68,0
126401,1,1000.0,1087.42,0.0,0.0,60.0,0.0,0
77400,1,2000.0,1965.92,650.16,0.0,59.0,400.0,0
1042353,1,600.0,0.0,0.0,0.0,0.0,0.0,0
178204,1,26900.0,0.0,0.0,0.0,0.0,0.0,0
1163017,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
676347,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
813228,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
780244,3,10000.0,0.0,0.0,0.0,0.0,0.0,0
1009496,1,500.0,0.0,0.0,0.0,0.0,0.0,0
29815,1,500.0,0.0,0.0,0.0,0.0,0.0,0
551679,1,25000.0,968.82,968.82,0.0,29.0,2399.61,0
910203,1,500.0,0.0,0.0,0.0,0.0,0.0,0
13705,1,6800.0,0.0,0.0,0.0,0.0,0.0,0
664875,1,25000.0,852.0,852.0,0.0,29.0,0.0,0
567435,1,8000.0,0.0,0.0,0.0,246.0,0.0,0
993065,1,25000.0,18125.86,1066.8,0.0,544.0,800.0,0
1190139,1,500.0,53.92,26.62,0.0,27.0,0.0,0
537849,1,1000.0,-3.18,0.0,0.0,0.0,0.0,0
441914,1,5800.0,0.0,0.0,0.0,0.0,0.0,0
1118621,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
745209,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
996237,1,2000.0,1086.06,0.0,0.0,33.0,33.0,0
319587,1,14000.0,12703.05,0.0,0.0,381.0,1000.0,0
761984,1,5000.0,60.7,60.7,0.0,29.0,2136.2,0
607733,4,4800.0,0.0,0.0,0.0,0.0,0.0,0
597224,1,300.0,233.41,393.91,0.0,27.0,429.88,0
409678,1,28500.0,439.7,439.7,0.0,27.0,32.09,0
49511,1,20000.0,15527.13,0.0,0.0,466.0,520.0,0
907577,9,11500.0,0.0,0.0,0.0,0.0,0.0,0
109261,2,5000.0,4242.49,0.0,0.0,0.0,129.0,0
472615,1,2000.0,1106.15,0.0,0.0,33.0,100.0,0
103051,1,5000.0,1007.86,0.0,0.0,30.0,190.0,0
1053957,1,500.0,21.56,1287.21,0.0,21.56,1564.03,0
549246,1,2000.0,1999.15,25.01,0.0,60.0,20.0,0
1075924,1,17500.0,82.68,83.14,0.0,27.0,115.66,0
542676,1,2500.0,788.97,0.0,0.0,0.0,150.0,0
26273,1,13000.0,56.63,56.63,0.0,0.0,0.0,0
320045,1,6250.0,0.0,0.0,0.0,0.0,0.0,0
392128,1,27000.0,21.81,47.18,0.0,21.81,0.0,0
572851,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
574225,2,5000.0,3806.85,0.0,0.0,114.0,120.0,0
305991,1,26800.0,0.0,0.0,0.0,0.0,21.0,0
1165447,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1165465,1,1000.0,624.7,0.0,0.0,27.0,40.0,0
688114,3,17000.0,0.0,0.0,0.0,0.0,0.0,0
1059102,2,19000.0,18070.99,167.83,133.84,542.0,600.0,0
711356,1,6500.0,274.34,152.84,22.28,0.0,100.0,0
53410,1,26300.0,0.0,0.0,0.0,0.0,0.0,0
1166116,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
993209,3,8000.0,398.52,63.87,0.0,0.0,150.0,0
305542,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
4154,1,1500.0,190.77,286.27,0.0,27.0,447.43,0
57359,10,500.0,0.0,0.0,0.0,0.0,0.0,0
426965,1,1000.0,674.35,0.0,0.0,27.0,30.0,0
830829,1,300.0,299.42,0.0,0.0,54.0,54.0,0
522853,3,16500.0,0.0,0.0,0.0,0.0,0.0,0
146038,1,9500.0,0.99,366.56,0.0,0.99,812.09,0
421534,1,16000.0,0.0,1236.33,0.0,0.0,1236.33,0
836120,3,5000.0,834.39,526.22,0.0,0.0,350.0,0
825989,1,500.0,0.0,0.0,0.0,0.0,0.0,0
383423,1,25300.0,45.17,45.17,0.0,27.0,0.0,0
519821,1,5000.0,3232.38,0.0,0.0,97.0,101.03,0
992441,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
784749,1,2500.0,2339.17,33.31,0.0,70.0,200.0,0
144135,1,1000.0,968.8,39.95,0.0,29.0,150.0,0
415022,1,11000.0,0.0,242.22,86.61,0.0,175.34,0
232637,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
870416,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
842911,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
50739,1,1000.0,979.62,28.3,10.78,29.0,30.0,0
982662,1,12500.0,9826.3,12.23,0.0,0.0,591.94,0
329036,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
700304,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
648081,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
960182,1,15000.0,6145.84,0.0,0.0,184.0,195.0,0
492113,3,7500.0,6658.8,0.0,0.0,200.0,210.0,0
482637,1,5000.0,0.0,0.0,0.0,0.0,38.83,0
227919,1,9000.0,1634.68,1634.68,0.0,0.0,2062.23,0
1049039,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
680796,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
1150962,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
204237,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
931784,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
631070,1,25500.0,0.0,0.0,0.0,0.0,88.09,0
282044,1,2000.0,1580.56,0.0,0.0,57.0,57.0,0
1074706,1,14000.0,329.79,406.85,0.0,29.0,78.05,0
92902,1,15300.0,2518.93,0.0,0.0,76.0,168.65,0
1134152,1,500.0,0.0,0.0,0.0,0.0,0.0,0
194720,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
809838,2,8500.0,0.0,0.0,0.0,0.0,0.0,0
1128082,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1177499,2,5000.0,4768.06,0.0,0.0,143.0,147.36,0
312794,1,7000.0,6258.64,665.54,0.0,188.0,1000.0,0
1142005,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
490464,1,23000.0,11997.53,755.09,0.0,360.0,1000.0,0
234143,3,28000.0,0.0,0.0,0.0,0.0,0.0,0
385564,2,28000.0,28.43,28.43,0.0,27.0,158.86,0
1006024,1,3000.0,1435.79,1435.79,25.0,43.0,785.71,0
570169,3,26000.0,0.0,0.0,0.0,0.0,0.0,0
216013,2,25000.0,1140.69,646.63,0.0,88.0,0.0,0
751981,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
50613,1,2000.0,110.96,110.96,0.0,27.0,0.0,0
511381,10,1500.0,0.0,0.0,0.0,0.0,0.0,0
1187496,1,1000.0,864.89,0.0,0.0,27.0,50.84,0
1232848,1,5000.0,1912.97,0.0,0.0,57.0,0.0,0
515844,1,25000.0,81.56,0.0,0.0,56.0,0.0,0
615466,3,27800.0,0.0,63.89,0.0,0.0,63.89,0
837796,1,10500.0,3923.45,0.0,0.0,0.0,150.0,0
628066,1,1000.0,997.16,39.54,0.0,0.0,50.0,0
916491,3,6500.0,2855.6,0.0,0.0,86.0,100.0,0
403088,2,26800.0,347.41,347.41,0.0,27.0,1350.53,0
1061992,1,500.0,47.14,457.59,100.0,27.0,310.45,0
589972,1,27300.0,7754.96,483.47,0.0,233.0,300.0,0
94241,1,600.0,0.0,0.0,0.0,0.0,0.0,0
1156127,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
440488,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
187786,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
683716,1,26800.0,1240.55,47.99,0.0,72.0,27.0,0
531530,1,29500.0,0.0,211.89,0.0,0.0,211.89,0
1136156,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
840982,1,25800.0,297.13,158.65,0.0,0.0,30.0,0
568645,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
733762,1,1000.0,783.94,0.0,0.0,0.0,40.0,0
1138504,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1018595,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
771370,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
798765,1,27500.0,49.08,49.08,0.0,27.0,216.39,0
559045,1,3900.0,0.0,0.0,0.0,0.0,0.0,0
462803,1,1000.0,177.33,0.0,0.0,27.0,50.0,0
683088,2,18000.0,10.27,1935.89,0.0,10.27,1948.11,0
1106998,3,11500.0,0.0,0.0,0.0,0.0,0.0,0
294267,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
227265,1,17500.0,3730.03,173.95,0.0,112.0,1600.0,0
303600,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
807827,1,16500.0,9.06,19.05,0.0,9.06,67.32,0
937353,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1127566,1,7500.0,5941.07,1196.0,0.0,178.0,180.0,0
565032,1,4000.0,2775.78,1091.29,0.0,83.0,200.0,0
864885,1,26300.0,0.0,0.0,0.0,0.0,0.0,0
330951,1,26800.0,0.0,0.09,0.0,0.0,0.0,0
158648,1,8250.0,0.0,0.0,0.0,0.0,0.0,0
369952,1,1000.0,661.58,0.0,0.0,27.0,50.0,0
360424,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1131699,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
173436,1,25800.0,0.0,0.0,0.0,0.0,0.0,0
715332,1,500.0,0.0,0.0,0.0,0.0,0.0,0
794589,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
375520,4,1500.0,0.0,0.0,0.0,0.0,0.0,0
362861,1,28300.0,8140.86,298.75,89.85,0.0,1700.0,0
548284,1,19000.0,19197.8,449.4,0.0,570.0,0.0,0
1110323,1,1000.0,875.04,11.73,0.0,27.0,27.0,0
814353,1,25000.0,5591.25,0.0,0.0,168.0,500.0,0
96689,1,26000.0,2880.39,0.0,0.0,86.0,150.0,0
749348,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
562281,7,19500.0,0.0,0.0,0.0,0.0,0.0,0
945775,1,26500.0,358.59,374.63,16.04,27.0,258.44,0
