,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1018804,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
151362,1,4000.0,3244.55,0.0,0.0,97.0,120.0,0
123872,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
159575,1,6000.0,649.63,2285.11,114.0,0.0,2442.0,0
1082834,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
240674,1,3000.0,183.33,430.89,0.0,0.0,614.36,0
56373,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
421605,1,27000.0,8000.95,85.98,0.0,0.0,350.0,0
675915,11,1500.0,0.0,0.0,0.0,0.0,0.0,0
459108,1,26800.0,667.95,2020.36,0.0,27.0,2150.0,0
1076932,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
910336,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
447611,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1209627,1,1000.0,58.1,0.0,0.0,27.0,40.0,0
544072,1,5000.0,4864.91,496.54,0.0,146.0,650.0,0
993292,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
1098118,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
415389,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
546583,1,2000.0,1353.01,0.0,0.0,41.0,200.0,0
594329,1,18000.0,0.0,0.0,0.0,0.0,0.0,0
376990,1,27000.0,13.08,829.46,0.0,0.0,816.38,0
150408,1,17500.0,1267.56,1264.42,0.0,38.0,0.0,0
1033504,3,27000.0,3275.21,870.85,83.13,0.0,900.0,0
1121645,1,500.0,0.0,0.0,0.0,0.0,0.0,0
697928,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
156504,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
146752,1,23500.0,285.99,0.0,0.0,27.0,300.0,0
686890,1,500.0,-67.47,117.22,95.23,0.0,89.46,0
546300,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
788969,1,11000.0,1858.1,431.85,0.0,56.0,300.0,0
988814,1,27500.0,347.32,347.32,0.0,27.0,971.22,0
1077783,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
228297,3,21000.0,3758.44,956.8,0.0,113.0,1000.0,0
257274,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
1041955,3,26900.0,627.5,668.99,0.0,27.0,170.0,0
859109,1,2000.0,1441.56,0.0,0.0,0.0,100.0,0
535221,1,16300.0,10865.01,1563.1,134.0,325.0,5100.0,0
1090617,1,4000.0,642.6,850.02,31.94,0.0,1209.13,0
1135655,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
410060,2,20000.0,337.19,1513.79,0.0,27.0,1425.1,0
391080,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
716591,1,23300.0,0.0,0.0,0.0,0.0,0.0,0
