,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1051405,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
24187,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1030074,1,8000.0,879.11,313.1,0.0,27.0,800.0,0
1007255,3,10000.0,3136.81,4010.84,160.5,94.0,1134.22,0
144859,1,500.0,485.57,0.0,0.0,27.0,27.0,0
368054,1,27700.0,0.0,4843.65,0.0,0.0,1800.0,0
501053,1,26000.0,7491.32,0.0,0.0,225.0,230.0,0
55123,1,1000.0,932.01,0.0,0.0,28.0,29.0,0
654904,1,27800.0,905.15,724.18,0.0,27.0,800.0,0
996644,3,25000.0,1573.53,339.09,0.0,83.0,0.0,0
940990,1,26300.0,0.0,283.59,0.0,0.0,100.63,0
987400,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1062142,1,1000.0,528.66,0.0,0.0,0.0,100.0,0
97800,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
687571,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
1053175,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
214852,1,29500.0,454.68,554.67,0.0,27.0,839.01,0
299042,1,6500.0,6195.4,82.77,0.0,0.0,187.0,0
49565,1,15000.0,5165.72,0.0,0.0,155.0,500.0,0
692137,1,24800.0,1607.09,322.99,0.0,48.0,100.0,0
946976,1,1000.0,1002.97,32.88,0.0,30.0,30.0,0
340755,1,15000.0,5959.16,764.67,0.0,179.0,200.0,0
771167,3,10000.0,2269.63,2269.63,0.0,68.0,1262.25,0
335021,1,5000.0,396.77,0.0,0.0,27.0,100.0,0
1213740,3,6500.0,716.95,592.03,0.0,0.0,35.0,0
341854,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
124311,9,2800.0,0.0,0.0,0.0,0.0,0.0,0
926047,1,300.0,0.0,0.0,0.0,0.0,0.0,0
899054,1,2000.0,318.9,253.54,0.0,27.0,250.0,0
1214206,1,5000.0,3326.79,0.0,0.0,0.0,106.0,0
112298,1,6500.0,0.0,919.66,0.0,0.0,919.66,0
638213,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
1069146,1,300.0,0.0,0.0,0.0,0.0,0.0,0
886345,1,300.0,20.0,486.1,0.0,0.0,718.08,0
618154,1,6000.0,0.0,13.4,0.0,0.0,1903.07,0
851040,4,6750.0,0.0,0.0,0.0,0.0,0.0,0
481635,1,27800.0,0.0,0.0,0.0,0.0,68.55,0
815531,1,500.0,0.0,0.0,0.0,0.0,0.0,0
856876,7,6000.0,0.0,0.0,0.0,0.0,0.0,0
153202,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1101720,1,2000.0,1000.59,1728.58,0.0,30.0,1800.0,0
70544,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
127697,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
285743,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
53605,1,30000.0,0.0,0.0,0.0,0.0,0.0,0
741607,1,2000.0,1806.4,0.0,0.0,54.0,60.0,0
517104,2,27000.0,0.0,148.99,0.0,0.0,72.7,0
1015450,1,3000.0,2743.61,0.0,0.0,82.0,86.0,0
164317,1,1000.0,616.89,0.0,0.0,54.0,0.0,0
392008,1,27000.0,2839.18,560.72,0.0,85.0,400.0,0
490333,1,3000.0,3022.73,896.91,0.0,90.0,400.0,0
873804,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
601032,2,12000.0,260.71,260.71,0.0,27.0,315.99,0
291324,3,5000.0,5185.98,51.62,0.0,300.0,0.0,0
126515,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
387176,1,6300.0,3734.39,616.0,0.0,112.0,0.0,0
745984,1,5500.0,20.12,198.13,0.0,0.0,1914.73,0
733879,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1051440,1,3000.0,2887.08,0.0,0.0,0.0,95.0,0
236754,1,8000.0,206.3,1207.34,0.0,27.0,1252.59,0
131618,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
41938,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
69734,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
887055,1,1000.0,230.27,0.0,0.0,27.0,30.0,0
47074,1,29000.0,90.28,163.84,0.0,0.0,141.62,0
571214,2,26800.0,913.32,925.92,0.0,27.0,1109.89,0
23420,1,900.0,907.44,30.79,0.0,27.0,30.0,0
842674,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
832014,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
406104,1,22500.0,273.6,273.6,0.0,27.0,603.94,0
143722,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
838127,1,500.0,76.59,322.24,0.0,27.0,350.96,0
213492,1,26800.0,1622.28,0.0,0.0,0.0,60.0,0
25560,2,25500.0,507.98,1499.61,0.0,27.0,1339.81,0
955122,1,4800.0,0.0,0.0,0.0,0.0,0.0,0
1188317,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
367287,1,5000.0,1311.11,0.0,0.0,39.0,112.64,0
180132,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
990179,1,7500.0,3718.07,274.16,0.0,112.0,106.0,0
