,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
803634,1,1500.0,134.0,134.0,0.0,0.0,0.0,0
1236864,1,14000.0,40.92,40.92,0.0,27.0,41.89,0
1021192,1,1000.0,144.59,144.59,0.0,27.0,1466.11,0
891378,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
12259,2,17500.0,4109.35,3560.24,17.03,150.0,0.0,0
854449,1,4100.0,0.0,0.0,0.0,0.0,0.0,0
720677,1,500.0,0.0,0.0,0.0,0.0,0.0,0
421420,11,5000.0,0.0,0.0,0.0,0.0,0.0,0
1227049,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
467377,1,29300.0,2192.4,2192.4,0.0,0.0,211.41,0
1106864,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
32166,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
1185407,1,300.0,0.0,0.0,0.0,0.0,0.0,0
338807,1,7500.0,3999.12,0.0,0.0,238.0,0.0,0
847466,1,10000.0,9039.91,0.0,0.0,271.0,500.0,0
852840,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
19943,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
405011,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
594419,1,5000.0,2599.09,0.0,0.0,0.0,220.0,0
1002674,1,5000.0,0.0,0.0,0.0,90.0,0.0,0
635549,1,17100.0,0.0,0.0,0.0,0.0,0.0,0
641521,2,14500.0,1348.74,1348.74,0.0,40.0,55.97,0
1078163,1,500.0,0.0,0.0,0.0,0.0,0.0,0
776040,2,29000.0,9690.44,0.0,0.0,291.0,100.0,0
553899,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
19635,2,22000.0,317.48,317.48,0.0,0.0,360.4,0
453678,1,7500.0,7313.81,125.39,0.0,219.0,150.0,0
975887,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
448604,3,10000.0,0.0,0.0,0.0,0.0,0.0,0
233174,1,21600.0,0.0,0.0,0.0,0.0,0.0,0
1140429,1,2000.0,848.82,0.0,0.0,27.0,50.0,0
1232652,11,500.0,0.0,0.0,0.0,0.0,0.0,0
562112,3,5000.0,0.0,277.53,0.0,0.0,277.53,0
516786,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
697325,2,27300.0,716.43,716.43,0.0,27.0,1702.51,0
234922,1,22000.0,0.0,0.0,0.0,0.0,0.0,0
1097216,1,3000.0,198.22,130.39,0.0,27.0,1000.0,0
690559,1,28500.0,172.74,172.74,0.0,0.0,380.4,0
222363,1,28000.0,69.29,0.0,0.0,58.0,0.0,0
178076,1,500.0,0.0,50.08,0.0,0.0,61.23,0
34564,1,1000.0,220.0,596.3,0.0,0.0,596.3,0
991681,1,1000.0,1019.83,0.0,0.0,58.0,0.0,0
480104,2,7000.0,2736.38,2736.38,0.0,82.0,2197.15,0
146410,1,700.0,0.0,0.0,0.0,0.0,0.0,0
445630,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
625930,2,27600.0,0.0,0.0,0.0,0.0,0.0,0
9195,2,11500.0,1455.78,1455.78,0.0,44.0,743.91,0
468767,1,13800.0,2986.72,404.64,0.0,90.0,150.0,0
1331,2,25000.0,0.0,0.0,0.0,0.0,146.62,0
1175201,1,5000.0,5235.64,188.77,0.0,299.0,0.0,0
778356,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
478310,1,10300.0,6829.76,0.0,0.0,205.0,210.0,0
896373,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
956282,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1203035,1,1000.0,1010.31,185.97,19.98,30.0,77.18,0
132012,1,2000.0,1026.79,0.0,0.0,63.0,90.0,0
376022,2,21500.0,2682.79,2790.92,0.0,0.0,1227.07,0
166054,1,23700.0,2571.75,1564.28,21.58,77.0,5300.0,0
703402,1,300.0,0.0,0.0,0.0,0.0,0.0,0
154543,3,5000.0,427.57,2427.57,0.0,27.0,2612.64,0
507647,3,15000.0,24.99,0.0,0.0,24.99,0.0,0
292410,1,500.0,0.0,0.0,0.0,0.0,0.0,0
275831,1,3500.0,1848.95,0.0,0.0,112.0,110.0,0
274477,3,14000.0,3453.07,3603.07,0.0,104.0,4114.54,0
969839,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1182819,1,500.0,0.0,0.0,0.0,0.0,0.0,0
320049,1,6250.0,0.0,0.0,0.0,0.0,0.0,0
69417,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
69557,1,2000.0,716.76,0.0,0.0,29.0,100.0,0
192446,1,1000.0,918.59,25.21,0.0,28.0,27.0,0
275553,1,500.0,0.0,0.0,0.0,0.0,0.0,0
453150,1,1500.0,273.99,372.86,0.0,0.0,100.0,0
505284,1,2500.0,1645.16,0.0,0.0,49.0,50.0,0
321142,1,6500.0,0.0,1314.95,62.91,0.0,2015.82,0
75730,1,2500.0,820.75,80.89,11.33,27.0,167.0,0
835680,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
353485,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
389590,1,500.0,0.0,0.0,0.0,0.0,0.0,0
662383,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
802175,1,15000.0,14697.85,0.0,0.0,0.0,441.0,0
464265,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
532106,10,8000.0,0.0,0.0,0.0,0.0,0.0,0
308285,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
1002508,1,22500.0,0.0,0.0,0.0,0.0,0.0,0
1005544,1,400.0,0.0,0.0,0.0,0.0,0.0,0
298651,1,3000.0,1714.2,0.0,0.0,51.0,50.0,0
155988,1,5000.0,-109.09,0.0,0.0,0.0,161.74,0
189036,1,1000.0,408.94,32.24,0.0,27.0,230.0,0
866939,1,2000.0,2028.74,61.8,0.0,60.0,80.0,0
492284,3,25500.0,0.0,0.0,0.0,0.0,0.0,0
276245,1,27000.0,3758.12,112.41,0.0,113.0,250.0,0
131534,1,500.0,0.0,0.0,0.0,0.0,0.0,0
229691,1,1000.0,-62.19,0.0,0.0,0.0,0.0,0
1115110,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
847549,1,5000.0,140.95,1758.56,0.0,0.0,1644.66,0
486188,1,25000.0,0.0,0.0,0.0,0.0,135.72,0
1198780,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
385710,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
497434,1,10000.0,2912.25,2397.59,0.0,87.0,1100.0,0
1112975,3,12300.0,1977.6,3081.12,0.0,0.0,3500.0,0
785793,1,1000.0,970.66,40.23,0.0,29.0,75.0,0
393706,2,15500.0,6888.37,6888.37,0.0,207.0,3882.92,0
662931,2,27000.0,1632.18,1632.18,0.0,49.0,372.61,0
218960,1,3500.0,599.59,111.07,0.0,0.0,260.0,0
556908,1,400.0,78.54,0.0,0.0,27.0,40.0,0
486156,1,8800.0,3263.08,351.85,0.0,0.0,150.0,0
