,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
888188,1,500.0,0.0,0.0,0.0,0.0,0.0,0
471159,2,26000.0,556.3,556.3,0.0,0.0,273.92,0
99757,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
18746,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
665002,2,25000.0,750.02,746.11,0.0,27.0,657.2,0
598308,2,5000.0,0.0,1331.24,1331.24,0.0,0.0,0
121761,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
882972,1,5000.0,1628.17,3085.75,45.49,49.0,2647.59,0
815714,1,5000.0,0.0,0.0,0.0,0.0,72.72,0
268221,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
251856,3,19000.0,746.27,749.45,0.0,0.0,1088.85,0
307223,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1117608,1,300.0,67.32,0.0,0.0,54.0,0.0,0
990408,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
770192,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
465609,1,500.0,25.8,125.8,0.0,25.8,587.61,0
69257,2,26000.0,501.33,501.33,0.0,27.0,612.66,0
683199,1,500.0,87.09,0.0,0.0,27.0,495.06,0
1004266,1,2500.0,350.87,0.0,0.0,29.0,75.0,0
676981,1,28000.0,53.23,53.23,0.0,27.0,0.0,0
878488,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
1054711,1,1000.0,724.51,42.28,0.0,27.0,280.0,0
1078992,1,7500.0,0.0,17.21,0.0,0.0,34.42,0
1116618,1,300.0,0.0,0.0,0.0,0.0,0.0,0
266299,1,3500.0,1307.88,0.0,0.0,39.0,100.0,0
1186277,1,1500.0,1427.49,20.0,0.0,85.0,0.0,0
346225,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
198662,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
211256,1,10000.0,5621.27,0.0,0.0,169.0,400.0,0
133649,1,4000.0,11.05,25.03,0.0,11.05,25.03,0
1144031,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1010319,1,5000.0,252.07,252.07,0.0,27.0,252.07,0
780920,1,25000.0,9199.49,792.31,0.0,0.0,500.0,0
382412,1,3500.0,3042.03,694.12,148.0,91.0,0.0,0
438053,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
945167,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
926961,1,500.0,0.0,0.0,0.0,0.0,0.0,0
162445,3,5000.0,0.0,0.0,0.0,0.0,0.0,0
926539,1,500.0,203.41,454.21,12.21,27.0,315.0,0
1031092,1,1000.0,592.61,238.8,0.0,27.0,27.0,0
795011,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
792549,1,500.0,477.94,47.85,0.0,27.0,60.0,0
757552,1,3500.0,414.76,0.0,0.0,27.0,60.0,0
177638,2,7500.0,2148.3,0.0,0.0,64.0,200.0,0
332708,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
900536,1,300.0,0.0,0.0,0.0,0.0,0.0,0
109308,2,26800.0,571.16,636.27,0.0,27.0,900.0,0
856460,1,1000.0,1013.06,680.96,0.0,30.0,27.0,0
515803,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
324771,1,10000.0,2541.81,26.12,0.0,76.0,128.0,0
656908,1,2500.0,2011.86,0.0,0.0,60.0,62.0,0
774784,1,18000.0,10821.78,109.26,0.0,0.0,600.0,0
