,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
839004,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
449826,1,25500.0,273.81,182.08,0.0,54.0,0.0,0
734595,1,4000.0,-54.48,0.0,54.48,0.0,0.0,0
567422,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
1150850,1,500.0,320.99,0.0,0.0,27.0,135.0,0
1042910,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1163894,2,5000.0,5069.07,60.55,7.99,150.0,150.0,0
1212587,1,500.0,150.82,0.0,0.0,27.0,0.0,0
222725,2,10000.0,0.0,0.0,0.0,0.0,0.0,0
1053528,1,7000.0,0.0,12.99,0.0,0.0,12.99,0
955494,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
708411,1,25000.0,244.33,1078.33,0.0,0.0,834.0,0
551248,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
41246,1,500.0,0.0,232.0,0.0,0.0,401.54,0
539043,2,27500.0,0.0,0.0,0.0,0.0,0.0,0
351077,9,4000.0,0.0,0.0,0.0,0.0,0.0,0
79824,1,25000.0,149.0,149.0,0.0,0.0,0.0,0
755471,1,1000.0,325.84,288.16,0.0,27.0,650.0,0
202960,1,9500.0,8829.7,52.91,0.0,0.0,269.0,0
939453,1,300.0,0.0,0.0,0.0,0.0,0.0,0
895909,1,3800.0,0.0,0.0,0.0,0.0,0.0,0
148918,3,30000.0,5045.49,1944.79,0.0,151.0,5000.0,0
346443,3,26000.0,958.98,1027.87,35.29,0.0,700.0,0
412045,1,3800.0,0.0,0.0,0.0,0.0,0.0,0
246032,4,5800.0,0.0,0.0,0.0,0.0,0.0,0
383804,1,7800.0,5652.21,1631.97,119.67,0.0,440.0,0
805102,1,6000.0,0.0,0.0,0.0,347.0,0.0,0
638108,3,25000.0,4369.34,4394.34,0.0,131.0,5156.77,0
919679,1,500.0,8.54,321.77,0.0,0.0,466.91,0
279033,1,5000.0,0.0,0.0,0.0,0.0,719.33,0
1020371,1,1000.0,660.32,0.0,0.0,27.0,200.0,0
512864,1,11500.0,0.0,0.0,0.0,0.0,0.0,0
