,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
495324,2,10000.0,1916.98,2771.08,0.0,58.0,1500.0,0
244252,1,2000.0,1570.72,29.9,0.0,47.0,50.0,0
91717,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
202673,1,500.0,0.0,0.0,0.0,0.0,0.0,0
306625,1,300.0,0.0,0.0,0.0,0.0,0.0,0
244935,1,300.0,0.0,0.0,0.0,0.0,0.0,0
134415,1,400.0,0.0,0.0,0.0,0.0,0.0,0
180524,7,27300.0,0.0,0.0,0.0,0.0,0.0,0
193114,1,13000.0,83.17,32.24,0.0,52.19,0.0,0
249071,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
819717,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
340141,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1028420,1,6000.0,0.0,0.0,0.0,0.0,0.0,0
226580,1,30000.0,351.65,0.0,0.0,20.0,100.0,0
426844,1,22500.0,104.3,308.02,0.0,27.0,110.0,0
756809,7,10000.0,0.0,0.0,0.0,0.0,0.0,0
568320,2,12500.0,1305.76,1591.14,0.0,39.0,340.38,0
857411,1,500.0,48.93,0.0,0.0,20.0,20.0,0
772864,1,500.0,0.0,150.06,0.0,0.0,150.06,0
727380,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
92937,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
228011,1,4000.0,1474.62,105.19,0.0,44.0,140.0,0
131182,1,2000.0,1844.83,128.0,0.0,55.0,60.0,0
1007552,1,3600.0,166.57,425.1,0.0,27.0,1000.0,0
91870,1,9000.0,161.92,161.92,0.0,27.0,37.29,0
58700,1,800.0,0.0,0.0,0.0,0.0,0.0,0
308390,2,7000.0,49.98,49.98,0.0,0.0,0.0,0
787151,1,2000.0,1917.94,0.0,0.0,58.0,60.0,0
895016,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1071191,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
565055,1,1000.0,236.44,62.72,0.0,27.0,215.0,0
635109,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
178519,1,500.0,441.57,111.31,0.0,29.0,70.0,0
23197,1,3500.0,589.7,499.36,0.0,29.0,0.0,0
211385,1,7000.0,2539.97,0.0,0.0,76.0,100.0,0
836365,1,500.0,32.06,104.01,0.0,27.0,222.6,0
466982,1,3500.0,731.05,0.0,0.0,22.0,44.0,0
1071083,1,2000.0,1807.76,273.44,0.0,54.0,60.0,0
670715,1,3500.0,251.35,111.0,0.0,27.0,27.0,0
1057624,1,1000.0,810.28,757.64,75.97,27.0,600.0,0
934111,1,3000.0,2704.67,842.79,85.11,81.0,240.0,0
61766,1,15000.0,7216.93,0.0,0.0,217.0,444.0,0
1144812,1,1500.0,78.49,406.86,0.0,0.0,377.77,0
459092,1,15000.0,1.11,0.0,0.0,1.11,0.0,0
169052,1,1500.0,1317.57,133.47,0.0,40.0,200.0,0
473257,1,4000.0,3319.39,70.81,0.0,100.0,100.0,0
573562,1,17500.0,1764.33,276.37,0.0,53.0,200.0,0
257209,1,7000.0,5049.74,418.49,0.0,0.0,145.0,0
569206,1,11800.0,0.0,0.0,0.0,0.0,0.0,0
29886,1,500.0,88.45,30.99,0.0,27.0,50.0,0
883132,1,800.0,48.61,1759.68,19.16,29.0,2010.41,0
1071976,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
799981,1,8800.0,382.36,382.36,0.0,27.0,453.77,0
817039,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
29430,2,19000.0,69.99,69.99,0.0,0.0,0.0,0
393165,1,500.0,102.31,601.76,0.0,0.0,408.72,0
199273,1,12500.0,0.0,0.0,0.0,0.0,0.0,0
933666,1,1000.0,136.49,151.16,0.0,27.0,156.73,0
82554,1,2000.0,1680.94,32.29,0.0,98.0,100.0,0
271454,1,20000.0,1267.51,0.0,0.0,38.0,100.0,0
631494,2,27000.0,416.56,416.56,0.0,27.0,259.22,0
719731,1,7000.0,2563.41,2563.41,0.0,77.0,62.32,0
671275,11,7500.0,1139.77,879.62,333.35,34.0,800.0,0
597714,1,300.0,0.0,0.0,0.0,0.0,0.0,0
949913,1,2000.0,1055.04,0.0,0.0,32.0,50.0,0
11734,1,10000.0,4771.17,0.0,0.0,285.0,0.0,0
925788,1,25500.0,1693.96,1292.62,0.0,51.0,500.0,0
171813,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
646737,1,9500.0,0.0,0.0,0.0,0.0,0.0,0
867533,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
492587,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
760891,1,28500.0,8117.83,0.0,0.0,0.0,500.0,0
577848,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
66005,1,500.0,249.24,0.0,0.0,27.0,50.0,0
1171924,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
284385,1,23000.0,14393.86,85.88,0.0,432.0,1500.0,0
60519,1,5000.0,2871.28,469.34,0.0,86.0,300.0,0
1228526,1,4200.0,0.0,0.0,0.0,0.0,0.0,0
91734,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
1025477,1,10500.0,7925.78,0.0,0.0,238.0,250.0,0
1191693,1,13000.0,396.8,538.58,0.0,0.0,0.0,0
553079,1,13500.0,0.0,0.0,0.0,0.0,0.0,0
45730,1,5000.0,4887.4,0.0,0.0,147.0,149.0,0
1209513,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
1059615,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1092364,1,4000.0,3900.11,0.0,0.0,117.0,180.97,0
883802,1,5000.0,4404.71,1082.09,0.0,132.0,160.0,0
1095270,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1130661,4,4500.0,0.0,0.0,0.0,0.0,0.0,0
1069163,1,22000.0,9496.93,5554.49,0.0,285.0,4267.23,0
506634,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
693820,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
952443,1,500.0,2419.23,2193.95,0.0,81.0,0.0,0
297608,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
1206797,1,2000.0,1913.62,67.0,0.0,0.0,65.0,0
991354,1,500.0,295.23,171.79,0.0,29.0,0.0,0
556044,1,26500.0,26411.75,2448.11,0.0,792.0,0.0,0
631148,1,15000.0,710.49,0.0,0.0,27.0,0.0,0
737503,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
301535,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
1152089,1,500.0,444.4,109.02,0.0,27.0,90.0,0
457701,1,500.0,0.0,0.0,0.0,0.0,0.0,0
271990,1,1000.0,871.82,0.0,0.0,27.0,0.0,0
189934,1,18500.0,10068.72,73.72,0.0,302.0,0.0,0
835747,1,500.0,226.68,226.68,0.0,27.0,180.39,0
252158,10,2500.0,0.0,0.0,0.0,0.0,0.0,0
1028654,1,2000.0,1923.16,0.0,0.0,58.0,119.0,0
461085,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1180445,1,11000.0,10142.03,816.69,101.38,304.0,709.09,0
20977,1,300.0,0.0,0.0,0.0,0.0,0.0,0
508151,1,300.0,0.0,0.0,0.0,0.0,0.0,0
761378,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
569849,1,24000.0,11225.21,318.14,0.0,337.0,366.0,0
1215089,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
782567,1,15000.0,10474.64,0.0,0.0,314.0,325.0,0
76072,1,5000.0,4690.49,7.9,0.0,141.0,150.0,0
979453,1,1000.0,0.34,384.51,7.47,0.0,405.0,0
1006670,2,9500.0,0.0,0.0,0.0,0.0,0.0,0
330833,1,25800.0,0.0,0.0,0.0,0.0,171.45,0
816556,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
1104206,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
821005,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
677571,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
842096,1,19000.0,0.0,0.0,0.0,0.0,0.0,0
128940,1,1000.0,391.37,0.0,0.0,0.0,30.0,0
874094,2,17000.0,0.0,0.0,0.0,0.0,0.0,0
45810,1,10000.0,6.0,23.21,0.0,6.0,76.43,0
461603,1,14000.0,0.0,0.0,0.0,0.0,0.0,0
610258,1,2000.0,387.26,387.26,0.0,0.0,571.03,0
1146539,1,25000.0,1000.0,1242.16,169.28,30.0,72.88,0
244129,4,6000.0,0.0,0.0,0.0,0.0,0.0,0
25301,1,21500.0,26.56,26.56,0.0,0.0,107.84,0
