,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
194711,2,27000.0,5708.02,1419.99,0.0,0.0,500.0,0
344224,1,4000.0,1912.87,78.79,0.0,57.0,100.0,0
623176,1,6050.0,5139.9,0.0,0.0,310.0,200.0,0
1127412,9,10000.0,0.0,0.0,0.0,0.0,0.0,0
915612,1,2000.0,1913.67,0.0,0.0,0.0,100.0,0
96542,7,7800.0,0.0,0.0,0.0,0.0,0.0,0
774074,1,1500.0,0.0,554.28,0.0,0.0,1080.81,0
390673,2,22300.0,2196.21,2196.21,0.0,66.0,2341.42,0
482507,1,28800.0,-99.04,42.24,141.28,0.0,735.24,0
540924,1,2000.0,1872.2,0.0,0.0,56.0,150.0,0
818829,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
749816,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1032383,10,11500.0,0.0,0.0,0.0,0.0,0.0,0
90536,1,26500.0,-22.82,32.94,0.0,0.0,480.7,0
1021395,1,1000.0,202.52,218.56,16.04,27.0,155.68,0
372621,2,26300.0,1719.58,1762.17,42.59,52.0,1749.03,0
703813,1,6500.0,5981.12,5403.79,0.0,179.0,60.0,0
1142246,1,500.0,50.13,50.01,0.0,29.0,0.0,0
43805,1,1000.0,971.3,0.0,0.0,29.0,30.0,0
371728,2,11500.0,446.88,739.71,0.0,27.0,873.41,0
733063,4,14300.0,0.0,0.0,0.0,0.0,0.0,0
547224,1,29000.0,0.0,0.0,0.0,0.0,0.0,0
807388,1,20500.0,1659.66,610.37,0.0,50.0,100.0,0
365838,3,5000.0,3766.73,0.0,0.0,113.0,240.0,0
447774,1,18000.0,0.0,0.0,0.0,0.0,0.0,0
302774,4,3500.0,0.0,0.0,0.0,0.0,0.0,0
683958,1,28000.0,55.0,55.0,0.0,27.0,100.0,0
946869,1,1000.0,741.07,27.01,0.0,0.0,80.0,0
900902,1,28500.0,6500.0,6500.0,0.0,195.0,0.0,0
146570,2,28500.0,6313.56,0.0,0.0,189.0,3000.0,0
239614,1,7500.0,7010.26,0.0,0.0,210.0,720.0,0
1160315,1,1000.0,363.9,0.0,0.0,0.0,110.25,0
583447,4,8800.0,0.0,0.0,0.0,0.0,0.0,0
269101,1,5000.0,-95.63,0.0,0.0,0.0,0.0,0
1195439,1,10000.0,8527.2,0.0,0.0,256.0,261.0,0
548706,3,18000.0,8509.54,0.0,0.0,255.0,901.44,0
114225,1,24000.0,3975.13,55.29,0.0,119.0,300.0,0
289855,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
49302,1,4500.0,258.58,704.38,0.0,27.0,509.51,0
1067946,3,5000.0,4990.07,12.45,0.0,150.0,0.0,0
1192501,1,7300.0,0.0,0.0,0.0,0.0,0.0,0
695448,3,28000.0,0.0,169.53,0.0,0.0,239.89,0
509240,1,18500.0,0.0,0.0,0.0,0.0,1087.57,0
77348,1,25000.0,1356.92,1356.92,0.0,41.0,98.53,0
