,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
75346,1,25000.0,9671.74,0.0,0.0,0.0,297.0,0
374231,1,1500.0,1221.42,0.0,0.0,37.0,100.0,0
231357,3,8300.0,160.27,10.0,0.0,54.0,0.0,0
63032,1,1000.0,683.08,0.0,0.0,54.0,0.0,0
99543,3,5000.0,4784.92,257.52,0.0,144.0,500.0,0
819910,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
693561,4,8300.0,0.0,0.0,0.0,0.0,0.0,0
864783,4,6000.0,0.0,0.0,0.0,0.0,0.0,0
1206170,1,12500.0,0.0,0.0,0.0,0.0,0.0,0
935342,1,500.0,0.0,17.99,0.0,0.0,47.31,0
320627,1,500.0,0.0,0.0,0.0,0.0,0.0,0
736926,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
642635,1,12300.0,2.06,4598.0,3198.0,2.06,2311.31,0
290071,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
185004,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
269887,1,7500.0,1950.81,1159.13,0.0,59.0,800.0,0
1186664,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
66734,8,5000.0,0.0,0.0,0.0,0.0,0.0,0
406910,1,25600.0,29.95,43.05,0.0,27.0,24.8,0
511303,1,7500.0,5251.74,0.0,0.0,158.0,240.0,0
704386,2,15000.0,0.0,0.0,0.0,0.0,0.0,0
648389,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
815384,1,2000.0,0.0,240.98,21.26,0.0,219.72,0
5182,1,20000.0,10.68,10.68,0.0,10.68,0.0,0
671335,1,17000.0,0.0,0.0,0.0,0.0,0.0,0
176684,1,1500.0,83.96,113.58,0.0,0.0,113.58,0
1024227,1,500.0,0.0,0.0,0.0,0.0,0.0,0
24370,1,2500.0,9.46,0.0,0.0,9.46,140.0,0
77704,1,500.0,0.0,0.0,0.0,0.0,0.0,0
669184,1,22000.0,0.0,0.0,0.0,0.0,0.0,0
675462,2,8500.0,393.18,394.04,0.0,27.0,0.0,0
405081,1,14800.0,0.0,0.0,0.0,0.0,0.0,0
589256,1,26800.0,0.0,0.0,0.0,0.0,0.0,0
264287,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
895891,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1075830,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
35481,1,5000.0,209.13,510.38,0.0,27.0,301.25,0
178050,1,7000.0,298.22,339.0,0.0,27.0,235.0,0
276486,1,15000.0,7.08,0.0,0.0,7.08,9882.0,0
950794,1,500.0,0.0,0.0,0.0,0.0,0.0,0
922024,1,500.0,143.04,272.52,0.0,0.0,522.17,0
229466,3,10000.0,4032.73,4032.73,0.0,121.0,860.97,0
994555,1,19800.0,18329.52,388.79,172.0,550.0,0.0,0
624464,1,7000.0,4749.57,0.0,0.0,142.0,300.0,0
1048474,1,2000.0,1619.0,0.0,0.0,49.0,412.97,0
574190,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
1006566,1,6500.0,5998.7,0.0,0.0,180.0,0.0,0
728217,1,3000.0,1599.9,0.0,0.0,143.0,0.0,0
832144,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
1179451,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
321611,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
501938,2,11000.0,6382.57,1075.72,0.0,191.0,900.0,0
824750,3,5000.0,3387.92,24.99,0.0,102.0,30.0,0
68089,1,5000.0,990.93,0.0,0.0,30.0,100.0,0
948850,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
234004,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
939611,1,5500.0,2804.86,0.0,0.0,84.0,100.0,0
764144,1,1000.0,0.0,0.0,0.0,0.0,29.23,0
654136,1,500.0,415.47,287.01,0.0,27.0,300.0,0
204074,1,12500.0,0.0,85.28,0.0,0.0,85.28,0
285754,2,25700.0,0.0,0.0,0.0,0.0,0.0,0
15547,1,1000.0,932.82,0.0,0.0,28.0,120.0,0
1060493,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
1084392,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
689537,1,15800.0,11831.38,372.77,0.0,355.0,351.0,0
1091497,1,2000.0,-44.96,0.0,84.99,0.0,0.0,0
90304,1,11000.0,0.0,0.0,0.0,0.0,0.0,0
213126,1,1000.0,2.99,2.99,0.0,0.0,2.99,0
881060,1,300.0,0.0,0.0,0.0,0.0,0.0,0
459123,1,26800.0,2061.27,3655.04,309.58,62.0,1948.0,0
610746,1,6500.0,6232.64,0.0,0.0,187.0,195.0,0
1029719,10,500.0,0.0,0.0,0.0,0.0,0.0,0
1191316,1,500.0,56.39,114.39,0.0,29.0,58.0,0
807883,1,1000.0,975.53,1441.44,0.0,0.0,465.91,0
129012,1,28000.0,1288.76,1208.82,0.0,39.0,400.0,0
6446,1,3600.0,635.71,192.41,0.0,0.0,57.0,0
513205,1,27700.0,1423.91,1888.65,65.82,0.0,500.0,0
1031578,1,2000.0,2015.52,60.76,0.0,60.0,100.0,0
65990,1,5000.0,3155.08,0.0,0.0,189.0,0.0,0
417213,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1166806,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1163276,1,4200.0,4076.75,382.81,0.0,122.0,500.0,0
409532,1,27500.0,174.15,174.15,0.0,27.0,132.06,0
1204811,1,21500.0,51.6,51.6,0.0,27.0,54.64,0
980523,1,500.0,0.0,0.0,0.0,0.0,0.0,0
801587,1,6000.0,3891.89,0.0,0.0,117.0,100.0,0
922270,1,600.0,473.68,1647.12,9.0,0.0,1456.81,0
308114,1,21500.0,14122.6,270.42,14.99,424.0,500.0,0
731067,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
1067979,1,500.0,0.0,0.0,0.0,0.0,0.0,0
388540,2,7000.0,3121.28,24.55,13.08,91.0,150.0,0
42249,1,26000.0,927.18,927.18,0.0,0.0,1139.88,0
1040116,1,2000.0,1751.86,0.0,0.0,53.0,54.0,0
1159079,1,500.0,0.0,87.0,0.0,0.0,87.0,0
604603,2,10000.0,5468.05,3157.18,397.74,164.0,1248.15,0
481184,1,25300.0,0.0,0.0,0.0,0.0,0.0,0
679859,2,10000.0,0.0,1473.97,0.0,0.0,1473.97,0
501227,1,6500.0,5281.29,915.56,0.0,158.0,1000.0,0
243266,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
1181300,1,300.0,0.0,0.0,0.0,0.0,0.0,0
860804,8,2000.0,0.0,0.0,0.0,0.0,0.0,0
1221587,3,27000.0,127.73,245.44,0.0,27.0,257.71,0
490703,1,28000.0,0.0,573.3,0.0,29.0,410.02,0
1217452,1,500.0,78.38,159.37,0.0,0.0,158.69,0
852289,1,500.0,0.0,0.0,0.0,0.0,0.0,0
766716,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
712248,2,15000.0,-12.96,100.07,0.0,0.0,113.03,0
304825,1,23500.0,0.0,0.0,0.0,0.0,0.0,0
34693,1,26800.0,69.35,69.35,0.0,27.0,626.78,0
450352,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
1022592,1,3000.0,2796.81,0.0,0.0,84.0,100.0,0
642465,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
473364,1,800.0,69.55,195.93,0.0,27.0,391.42,0
1155494,1,2500.0,1447.44,0.0,0.0,43.0,50.0,0
494783,2,26300.0,0.0,0.0,0.0,0.0,0.0,0
668672,1,27800.0,241.55,1576.32,25.0,27.0,1823.95,0
254093,1,12000.0,11990.31,168.88,0.0,0.0,375.0,0
486937,4,4300.0,0.0,0.0,0.0,0.0,0.0,0
557184,2,26800.0,402.06,402.06,0.0,27.0,190.6,0
814557,1,2500.0,1011.55,0.0,0.0,30.0,126.52,0
153472,1,6000.0,1317.36,1127.92,0.0,0.0,2029.0,0
950311,1,25000.0,1278.19,1949.96,0.0,38.0,1900.0,0
459193,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
859775,1,1000.0,354.1,325.94,0.0,29.0,100.0,0
