,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1227358,3,5000.0,295.97,295.97,0.0,27.0,91.18,0
647238,1,17000.0,0.0,0.0,0.0,0.0,49.07,0
383984,1,7000.0,2730.84,0.0,0.0,82.0,100.0,0
759026,1,22500.0,3451.32,145.17,0.0,104.0,250.0,0
879114,1,1500.0,1303.48,0.0,0.0,77.0,0.0,0
656543,1,8500.0,1843.3,0.0,0.0,0.0,120.0,0
770565,1,17800.0,646.94,577.58,21.29,0.0,800.0,0
1183652,1,500.0,456.28,205.07,0.0,29.0,50.0,0
818533,1,3000.0,2363.65,0.0,0.0,71.0,175.0,0
477045,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
878153,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1020963,2,5000.0,0.0,20.0,0.0,0.0,20.0,0
513435,4,9800.0,0.0,0.0,0.0,0.0,0.0,0
1205408,1,21000.0,6053.54,0.0,0.0,182.0,294.36,0
200332,1,16500.0,488.83,0.0,0.0,27.0,200.0,0
772920,1,500.0,352.06,173.59,0.0,27.0,50.0,0
52699,1,10000.0,9729.12,10.98,0.0,0.0,300.0,0
55767,1,3000.0,250.0,250.0,0.0,27.0,0.0,0
725301,1,500.0,0.0,0.0,0.0,0.0,0.0,0
270180,2,12000.0,732.68,607.89,0.0,29.0,3400.0,0
704849,1,18500.0,0.0,59.85,0.0,0.0,9.51,0
851324,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1191105,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
664207,1,400.0,0.0,0.0,0.0,0.0,0.0,0
120990,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
632317,1,3000.0,2737.7,241.41,0.0,82.0,300.0,0
887849,7,1000.0,0.0,0.0,0.0,0.0,0.0,0
1075931,1,3500.0,494.2,0.0,0.0,20.0,25.0,0
794220,1,300.0,0.0,0.0,0.0,0.0,0.0,0
788913,1,5000.0,4811.21,92.3,9.49,0.0,300.0,0
168973,1,28000.0,2230.8,0.0,0.0,67.0,100.0,0
1086248,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
1225948,2,7500.0,6956.87,2230.52,0.0,209.0,500.0,0
835892,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
725954,1,1000.0,756.97,0.0,0.0,27.0,27.0,0
284464,1,5300.0,0.0,122.62,0.0,156.0,225.0,0
1221221,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
435904,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
1042832,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
267106,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
453505,1,20000.0,0.0,8.46,0.0,0.0,0.0,0
843303,1,7500.0,4161.37,0.0,0.0,125.0,163.0,0
1077061,1,22500.0,23.32,23.27,0.0,0.0,0.0,0
673382,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
891881,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
954958,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
91538,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
1051475,1,5000.0,0.0,1625.99,692.98,0.0,937.51,0
576356,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
877093,1,4300.0,0.0,0.0,0.0,0.0,0.0,0
395549,1,25800.0,14.39,50.38,0.96,14.39,35.03,0
11898,7,1300.0,0.0,0.0,0.0,0.0,0.0,0
