,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
538360,1,24300.0,0.0,0.0,0.0,0.0,0.0,0
973215,1,500.0,0.0,0.0,0.0,0.0,0.0,0
163713,1,500.0,140.8,464.9,0.0,0.0,324.1,0
398721,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1056329,1,300.0,0.0,0.0,0.0,0.0,0.0,0
653133,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
102982,1,5000.0,1813.47,0.0,0.0,54.0,87.23,0
914790,1,1000.0,3751.99,0.0,0.0,120.0,0.0,0
384824,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1158957,1,300.0,0.0,0.0,0.0,0.0,0.0,0
926319,4,2300.0,0.0,0.0,0.0,0.0,0.0,0
739791,2,7500.0,718.64,990.6,0.0,27.0,975.25,0
1058348,1,3000.0,2781.66,0.0,0.0,0.0,85.0,0
1008382,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1203990,1,1000.0,0.0,25.52,0.0,0.0,131.36,0
76822,2,5000.0,2231.38,2233.27,1.89,67.0,2747.86,0
600212,1,500.0,82.33,473.22,8.51,0.0,500.0,0
822154,1,7000.0,2045.59,507.74,0.0,61.0,400.0,0
881643,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1096812,1,3000.0,-422.92,165.5,0.0,0.0,0.0,0
1012626,1,500.0,0.0,0.0,0.0,0.0,0.0,0
876871,1,18000.0,3438.62,2359.43,184.86,103.0,4100.0,0
512886,1,2000.0,1295.94,1209.25,0.0,39.0,1400.0,0
77221,1,8500.0,2329.05,77.56,0.0,0.0,100.0,0
1103460,7,3000.0,0.0,0.0,0.0,0.0,0.0,0
954258,1,300.0,72.66,163.42,0.0,27.0,111.27,0
6971,1,6300.0,0.0,0.0,0.0,0.0,0.0,0
731778,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
300835,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
545519,1,5000.0,3832.97,0.0,0.0,228.0,0.0,0
213590,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
978845,1,2000.0,0.0,923.13,780.63,0.0,142.5,0
118065,1,25000.0,17632.85,0.0,0.0,0.0,550.0,0
868848,1,13800.0,0.0,0.0,0.0,0.0,0.0,0
529720,1,25800.0,0.0,0.0,0.0,0.0,0.0,0
165596,1,27300.0,25.0,25.0,0.0,25.0,0.0,0
969876,1,500.0,153.09,282.54,0.0,27.0,209.0,0
739466,1,5000.0,79.45,260.06,0.0,27.0,180.61,0
562835,1,7500.0,0.0,0.0,0.0,0.0,0.0,0
422259,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
446062,1,5000.0,38.78,744.2,0.0,27.0,904.63,0
180612,1,3000.0,722.58,397.49,106.99,27.0,125.0,0
576877,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
1098569,1,4300.0,0.0,0.0,0.0,0.0,0.0,0
143430,1,4000.0,3734.95,141.59,0.0,112.0,110.0,0
937070,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
835104,1,1000.0,567.4,254.54,0.0,27.0,319.77,0
661564,2,9000.0,0.0,0.0,0.0,0.0,422.45,0
137718,6,8000.0,0.0,0.0,0.0,0.0,0.0,0
945318,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
661710,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
389547,1,18500.0,0.0,0.0,0.0,0.0,0.0,0
268908,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1233036,1,1000.0,503.1,377.17,0.0,27.0,229.97,0
166031,1,8100.0,1502.81,972.67,0.0,45.0,250.0,0
166983,1,29000.0,0.0,15.0,0.0,0.0,25.0,0
915717,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
1077062,1,22500.0,0.0,0.0,0.0,0.0,0.0,0
80281,3,19000.0,0.0,0.0,0.0,0.0,0.0,0
45620,2,27000.0,0.0,0.0,0.0,0.0,0.0,0
467589,1,8000.0,7749.89,364.92,0.0,0.0,250.0,0
909432,1,2500.0,46.92,251.03,0.0,27.0,204.11,0
101527,1,300.0,103.56,163.31,0.0,0.0,60.0,0
656568,1,27000.0,1224.5,1670.06,445.56,0.0,883.03,0
756403,1,13500.0,1305.37,0.0,0.0,39.0,165.48,0
1216193,1,2000.0,1847.29,61.1,0.0,107.0,0.0,0
1229915,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
269513,1,28000.0,5871.2,4.26,0.0,176.0,380.0,0
46647,1,8500.0,4055.93,0.0,0.0,122.0,90.0,0
666960,1,9500.0,0.0,0.0,0.0,0.0,0.0,0
1224320,1,3000.0,2750.63,0.0,0.0,83.0,180.0,0
147109,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
86853,1,500.0,117.62,313.14,46.81,29.0,474.26,0
164761,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
368382,1,24000.0,3390.91,0.0,0.0,102.0,214.0,0
993471,1,3600.0,2449.92,0.0,0.0,147.0,95.0,0
907486,1,25000.0,10116.75,0.0,0.0,0.0,400.0,0
175418,1,5000.0,1706.65,142.18,24.6,51.0,150.0,0
333483,3,14000.0,0.0,0.0,0.0,0.0,0.0,0
1066959,1,25000.0,5449.85,0.0,0.0,163.0,500.0,0
523699,1,18800.0,9720.35,1472.08,52.43,0.0,255.0,0
549768,1,28000.0,1522.53,1522.53,0.0,0.0,842.46,0
869922,1,500.0,489.81,150.0,0.0,0.0,150.0,0
1193185,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1074520,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
444196,1,20500.0,893.42,893.42,0.0,27.0,1587.31,0
606292,2,26800.0,0.0,0.0,0.0,0.0,0.0,0
1080804,1,2000.0,1259.85,360.49,7.34,38.0,400.0,0
