,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
996781,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
916026,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
135386,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
926650,1,500.0,277.24,301.89,0.0,27.0,238.16,0
669027,1,1200.0,1203.23,374.77,0.0,36.0,50.0,0
346939,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
597337,1,2000.0,0.0,83.99,0.0,0.0,120.19,0
154013,1,9500.0,2795.62,206.79,0.0,84.0,180.59,0
509306,1,500.0,0.0,0.0,0.0,0.0,0.0,0
53358,1,5000.0,1837.01,0.0,0.0,55.0,75.0,0
899106,1,1000.0,971.36,0.0,0.0,29.0,44.44,0
1117448,1,500.0,0.0,0.0,0.0,0.0,0.0,0
868815,1,11000.0,11034.85,527.31,0.0,330.0,450.0,0
106073,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
997945,4,5750.0,0.0,0.0,0.0,0.0,0.0,0
990181,1,7500.0,2811.22,709.64,617.8,0.0,936.39,0
1067533,1,5800.0,0.0,0.0,0.0,0.0,0.0,0
804454,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
656595,1,20000.0,0.0,0.0,0.0,0.0,0.0,0
526877,2,25000.0,0.0,0.0,0.0,0.0,0.0,0
94125,1,2000.0,628.75,628.75,0.0,0.0,447.92,0
263002,1,27000.0,2509.51,657.43,0.0,75.0,2000.0,0
522271,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1143630,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
954849,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1228686,1,800.0,237.17,143.28,0.0,0.0,50.0,0
339698,1,1000.0,974.2,243.3,7.9,0.0,50.0,0
741103,1,1000.0,1099.63,0.0,0.0,60.0,60.0,0
884397,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
602694,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
270178,1,6000.0,5652.66,604.12,0.0,170.0,965.0,0
1221040,1,3000.0,0.0,154.98,0.0,0.0,300.42,0
863089,1,300.0,0.0,0.0,0.0,0.0,0.0,0
613943,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
760040,2,15000.0,18.0,18.0,0.0,18.0,0.0,0
428047,2,24000.0,0.0,0.0,0.0,0.0,0.0,0
1070502,1,1000.0,874.82,0.0,0.0,26.0,171.0,0
1063493,1,500.0,48.95,182.77,0.0,27.0,133.82,0
549588,1,26300.0,386.98,386.98,0.0,27.0,1107.63,0
413234,1,9700.0,0.0,0.0,0.0,0.0,0.0,0
1230924,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
65269,1,19300.0,0.0,0.0,0.0,0.0,0.0,0
699464,1,22000.0,434.28,438.54,4.26,27.0,531.58,0
301298,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
190738,1,12000.0,203.25,253.25,0.0,29.0,130.29,0
310364,2,28000.0,0.0,0.0,0.0,0.0,0.0,0
927488,1,500.0,131.79,131.79,0.0,27.0,323.05,0
1224869,1,300.0,0.0,0.0,0.0,0.0,0.0,0
328567,1,26000.0,70.0,70.0,0.0,27.0,0.0,0
788867,1,8500.0,0.0,0.0,0.0,0.0,0.0,0
1082568,1,12000.0,0.0,0.0,0.0,0.0,0.0,0
137443,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
65896,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
610210,3,10000.0,337.18,1672.34,0.0,0.0,1394.97,0
444987,1,21000.0,59.91,79.91,0.0,0.0,60.0,0
728109,1,17500.0,0.0,0.0,0.0,0.0,0.0,0
1081202,1,14400.0,0.0,0.0,0.0,0.0,0.0,0
205437,2,5000.0,1596.03,1863.76,0.0,48.0,1232.95,0
558533,1,300.0,0.0,0.0,0.0,0.0,0.0,0
115174,1,500.0,6.43,298.05,0.0,6.43,375.0,0
1111955,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
743194,1,5000.0,1819.06,0.0,0.0,0.0,200.83,0
1083940,2,10000.0,0.0,0.0,0.0,0.0,0.0,0
226687,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
350374,1,7000.0,5813.58,147.8,19.8,196.0,150.0,0
392450,1,10000.0,823.23,88.85,0.0,0.0,27.0,0
209253,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
1116984,1,1100.0,1111.39,181.56,0.0,33.0,200.0,0
338837,1,18300.0,0.0,0.0,0.0,0.0,0.0,0
905838,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
386285,1,10000.0,376.99,376.99,0.0,0.0,480.22,0
804157,1,16000.0,0.0,0.0,0.0,0.0,0.0,0
1025560,1,2500.0,610.27,2.65,0.0,27.0,64.47,0
157130,1,2500.0,1591.34,90.31,0.0,48.0,157.0,0
896556,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
515838,1,500.0,0.0,0.0,0.0,0.0,0.0,0
829961,1,300.0,0.0,0.0,0.0,0.0,0.0,0
14871,1,23500.0,2430.65,158.38,0.0,73.0,100.0,0
265119,4,8300.0,0.0,0.0,0.0,0.0,0.0,0
1185049,7,1000.0,0.0,0.0,0.0,0.0,0.0,0
1105908,1,1500.0,413.01,79.07,0.0,54.0,0.0,0
81583,1,1000.0,17.49,17.45,0.0,17.49,376.49,0
1186423,1,15000.0,13.38,0.0,0.0,13.38,3825.7,0
150887,1,18000.0,10237.72,308.0,0.0,0.0,306.0,0
888781,1,28000.0,20466.83,17.33,0.0,614.0,800.0,0
290338,1,1500.0,1347.48,349.78,63.39,40.0,240.0,0
38187,1,9500.0,0.0,0.0,0.0,0.0,0.0,0
1017541,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
360069,1,10000.0,2817.36,33.0,0.0,85.0,300.0,0
833573,1,500.0,0.0,0.0,0.0,0.0,0.0,0
558752,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
518080,1,24500.0,0.0,0.0,0.0,0.0,0.0,0
630,1,3000.0,2525.57,0.0,0.0,76.0,91.8,0
73484,1,3000.0,0.0,0.0,0.0,0.0,194.97,0
1026446,1,7000.0,5282.31,0.0,0.0,158.0,200.0,0
234782,1,22800.0,6069.78,622.11,0.0,182.0,415.0,0
899694,1,10800.0,2956.55,2173.81,0.0,0.0,250.0,0
933527,1,20300.0,0.0,0.0,0.0,0.0,0.0,0
