,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1081169,2,15000.0,0.0,0.0,0.0,0.0,0.0,0
1121753,1,7500.0,3023.91,0.0,0.0,91.0,330.0,0
704373,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
735053,1,24800.0,0.0,0.0,0.0,0.0,0.0,0
1076032,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
971595,1,500.0,0.0,198.72,0.0,0.0,198.72,0
558072,1,19300.0,5904.45,0.0,0.0,177.0,200.0,0
968173,1,2000.0,54.14,175.05,16.52,0.0,185.57,0
536941,8,4250.0,0.0,0.0,0.0,0.0,0.0,0
569066,7,27300.0,0.0,0.0,0.0,0.0,0.0,0
442633,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
1045360,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
533344,1,26500.0,0.0,30.93,0.0,0.0,30.93,0
458294,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
977990,1,7500.0,5942.59,266.69,0.0,0.0,1000.0,0
574283,1,1000.0,210.18,53.0,0.0,54.0,0.0,0
631591,1,28000.0,134.43,909.9,41.99,0.0,1241.26,0
1110303,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
870753,1,5000.0,3853.49,0.0,0.0,116.0,118.0,0
9451,2,28500.0,10.0,10.0,0.0,10.0,42.15,0
86967,1,2500.0,1091.66,348.95,0.0,33.0,200.0,0
474592,2,26500.0,0.0,0.0,0.0,0.0,0.0,0
973010,1,500.0,196.29,244.79,0.0,27.0,300.0,0
881433,1,500.0,0.0,0.0,0.0,0.0,0.0,0
650052,1,800.0,0.0,0.0,0.0,0.0,0.0,0
438017,3,27000.0,674.63,3924.7,78.07,27.0,3629.87,0
437223,10,3300.0,0.0,0.0,0.0,0.0,0.0,0
74138,1,5000.0,4950.62,0.0,0.0,149.0,0.0,0
1236628,1,1000.0,339.42,339.42,0.0,0.0,28.97,0
709953,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
20108,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
1183761,1,500.0,140.68,502.15,0.0,27.0,300.0,0
201413,1,26500.0,23619.03,231.19,0.0,709.0,800.0,0
505098,1,5800.0,-25.0,0.0,0.0,0.0,25.0,0
901678,1,2500.0,1742.37,0.0,0.0,106.0,106.0,0
1090814,1,6500.0,233.0,813.42,0.0,0.0,1733.03,0
499718,1,15000.0,14309.28,32.01,0.0,429.0,490.0,0
157150,1,25000.0,0.0,0.0,0.0,0.0,0.0,0
977174,1,1000.0,705.04,0.0,0.0,27.0,35.0,0
738222,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
417818,1,500.0,717.1,0.0,0.0,27.0,27.0,0
237309,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
522694,1,24000.0,0.0,0.0,0.0,0.0,0.0,0
752470,1,1000.0,951.97,956.25,0.0,29.0,80.0,0
51718,1,13000.0,0.0,0.0,0.0,0.0,0.0,0
801270,1,300.0,42.65,137.62,0.0,27.0,155.72,0
566483,1,4800.0,1858.87,0.0,0.0,114.0,112.0,0
631899,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
696000,1,27800.0,-169.63,162.57,0.0,0.0,40.32,0
700102,1,5000.0,3286.74,4.99,0.0,99.0,100.0,0
95037,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
412684,1,3000.0,2473.37,33.71,0.0,146.0,0.0,0
430859,1,25500.0,0.0,0.0,0.0,0.0,0.0,0
812240,2,5000.0,204.21,2529.92,16.06,27.0,2667.02,0
554092,1,26000.0,0.0,0.0,0.0,0.0,0.0,0
1054744,1,2000.0,2008.41,25.7,0.0,60.0,0.0,0
