,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
91682,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
610969,1,2500.0,2501.64,0.0,0.0,148.0,0.0,0
142947,3,25000.0,0.0,0.0,0.0,0.0,0.0,0
856872,7,6000.0,0.0,0.0,0.0,0.0,0.0,0
941558,1,1000.0,386.33,112.5,0.0,27.0,500.0,0
973897,3,24000.0,0.0,0.0,0.0,0.0,0.0,0
274409,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
993806,1,3000.0,1139.94,0.0,0.0,67.0,0.0,0
566182,2,5000.0,285.44,244.01,0.0,29.0,900.0,0
320559,1,26500.0,0.0,0.0,0.0,0.0,0.0,0
502265,2,24000.0,27.0,0.0,0.0,27.0,493.14,0
1133363,1,500.0,119.84,160.5,0.0,0.0,75.0,0
496022,1,8300.0,0.0,0.0,0.0,0.0,0.0,0
1028602,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
1099582,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
558945,2,23000.0,59.59,59.59,0.0,0.0,695.0,0
1163046,1,5500.0,2629.07,0.0,0.0,79.0,350.0,0
371231,1,6500.0,0.0,0.0,0.0,0.0,0.0,0
765634,1,5500.0,0.0,0.0,0.0,0.0,0.0,0
418889,1,11500.0,0.0,0.0,0.0,0.0,0.0,0
891848,6,4000.0,0.0,0.0,0.0,0.0,0.0,0
1039702,1,27500.0,0.0,0.0,0.0,0.0,0.0,0
1091690,3,28000.0,971.96,2206.06,334.1,29.0,1719.48,0
46556,8,2750.0,0.0,0.0,0.0,0.0,0.0,0
480203,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
143714,1,1500.0,0.0,0.0,0.0,0.0,0.0,0
46016,1,500.0,0.0,0.0,0.0,0.0,0.0,0
331936,2,28000.0,315.52,406.3,0.0,0.0,575.0,0
1222222,1,2000.0,1947.65,68.15,18.1,58.0,40.0,0
1201128,1,300.0,0.0,0.0,0.0,0.0,0.0,0
1170430,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
653850,3,25500.0,2068.17,2878.97,180.0,62.0,3500.0,0
113879,1,2800.0,0.0,0.0,0.0,0.0,0.0,0
961193,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
251006,1,14500.0,3168.93,17.13,0.0,0.0,125.0,0
494995,1,7000.0,0.0,0.0,0.0,0.0,0.0,0
66300,1,3000.0,1209.23,0.0,0.0,0.0,170.0,0
1081386,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
880433,1,10000.0,7836.79,0.0,0.0,0.0,300.0,0
198936,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
522177,1,8500.0,8089.86,1083.23,0.0,0.0,600.0,0
306998,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
160506,2,10000.0,0.0,0.0,0.0,0.0,0.0,0
905266,2,7500.0,849.94,65.99,0.0,27.0,27.0,0
870892,7,1000.0,0.0,0.0,0.0,0.0,0.0,0
278063,1,28000.0,0.0,0.0,0.0,0.0,0.0,0
788800,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
620583,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
935306,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
469855,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
533428,1,26500.0,643.74,616.96,0.0,27.0,400.0,0
159987,2,5000.0,0.0,0.0,0.0,0.0,0.0,0
1029638,1,2700.0,0.0,206.57,25.0,0.0,181.57,0
440574,1,12500.0,6387.8,0.0,0.0,0.0,325.0,0
1076568,1,500.0,0.0,0.0,0.0,0.0,0.0,0
779941,1,3500.0,2387.0,0.0,0.0,0.0,80.0,0
38334,1,14000.0,0.0,0.0,0.0,0.0,0.0,0
1197232,1,500.0,51.52,51.52,0.0,27.0,131.34,0
485275,1,500.0,0.0,18.55,0.0,0.0,126.82,0
615329,2,5000.0,0.0,0.0,0.0,0.0,403.3,0
