,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
1040921,2,5000.0,2524.84,349.1,0.0,0.0,200.0,0
475518,1,500.0,0.0,0.0,245.26,0.0,250.69,0
892095,1,9500.0,6226.56,5442.71,40.45,187.0,100.0,0
158122,1,1000.0,0.0,335.62,0.0,0.0,335.62,0
33847,1,20000.0,458.37,148.84,0.0,27.0,500.0,0
990068,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1192155,1,2000.0,1476.66,0.0,0.0,44.0,60.0,0
1088691,1,10000.0,9680.73,70.51,0.0,290.0,295.0,0
809844,1,500.0,479.54,117.77,0.0,54.0,0.0,0
798623,1,12000.0,59.49,173.0,0.0,27.0,113.51,0
1026614,1,550.0,93.8,30.18,0.0,27.0,50.0,0
1060812,1,28500.0,11735.79,100.88,0.0,352.0,500.0,0
895159,1,7000.0,39.12,316.03,0.0,0.0,399.21,0
458618,1,18000.0,0.0,0.0,0.0,0.0,0.0,0
652833,1,23000.0,0.0,0.0,0.0,0.0,0.0,0
1136780,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
807646,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
597216,1,300.0,28.98,406.56,0.0,0.0,377.58,0
80973,1,500.0,0.0,0.0,0.0,0.0,0.0,0
518094,1,300.0,362.44,0.0,0.0,54.0,54.0,0
101135,1,2270.0,807.45,0.0,0.0,29.0,0.0,0
389306,1,28800.0,0.0,0.0,0.0,0.0,0.0,0
1128027,1,500.0,0.0,99.12,0.0,0.0,99.12,0
897871,1,2000.0,2018.18,51.09,0.0,60.0,119.0,0
671483,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
266057,1,7500.0,1602.88,282.95,0.0,48.0,300.0,0
293538,1,27000.0,0.0,0.0,0.0,0.0,0.0,0
207811,1,24500.0,539.95,539.95,0.0,27.0,0.0,0
313262,2,10800.0,9235.85,0.0,0.0,0.0,1000.0,0
1090413,1,5000.0,2008.66,1943.02,0.0,60.0,200.0,0
364651,9,2000.0,0.0,0.0,0.0,0.0,0.0,0
913256,1,10000.0,0.0,0.0,0.0,0.0,0.0,0
391031,1,1000.0,877.09,466.55,0.0,27.0,50.0,0
711806,4,13000.0,0.0,0.0,0.0,0.0,0.0,0
410949,1,6000.0,6.99,6.99,0.0,6.99,0.0,0
85552,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
594069,1,15000.0,0.0,0.0,0.0,0.0,0.0,0
221433,1,500.0,0.0,3.28,0.0,0.0,0.0,0
824035,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1131239,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
778750,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
69095,1,3500.0,3196.64,0.0,0.0,96.0,100.0,0
