,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
893666,1,7500.0,7694.99,119.18,0.0,448.0,0.0,0
151132,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
117303,1,2500.0,0.0,0.0,0.0,0.0,0.0,0
1171942,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
882665,1,500.0,0.0,0.0,0.0,0.0,0.0,0
74480,2,5000.0,3466.3,3104.18,0.0,104.0,1750.0,0
447005,1,3300.0,2996.96,11.67,0.0,90.0,200.0,0
1084208,1,3500.0,1888.07,21.03,0.0,57.0,50.0,0
22600,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
157172,1,1000.0,640.71,0.0,0.0,0.0,50.0,0
251441,3,20500.0,0.0,77.84,32.64,0.0,45.2,0
854559,2,26800.0,199.23,199.23,0.0,27.0,168.34,0
1236954,2,14000.0,0.0,0.0,0.0,0.0,0.0,0
724154,1,500.0,0.0,0.0,0.0,0.0,0.0,0
417426,2,26500.0,684.26,684.26,0.0,0.0,168.84,0
1047040,1,500.0,0.0,0.0,0.0,0.0,0.0,0
1173631,1,8000.0,0.0,0.0,0.0,0.0,0.0,0
429174,1,4000.0,0.0,0.0,0.0,0.0,0.0,0
71440,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
892200,1,20500.0,6035.31,868.73,0.0,181.0,300.0,0
169462,1,500.0,431.35,431.35,0.0,27.0,45.98,0
1171030,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
9739,1,8900.0,8442.06,122.22,0.0,253.0,260.0,0
286881,1,500.0,246.04,563.18,216.24,27.0,357.42,0
967245,1,4500.0,214.84,214.84,0.0,27.0,0.0,0
242073,3,19000.0,0.0,0.0,0.0,0.0,0.0,0
1148977,1,1000.0,403.92,535.83,0.0,27.0,485.0,0
421516,1,21000.0,0.0,0.0,0.0,0.0,0.0,0
787149,1,2000.0,1842.06,0.0,0.0,55.0,60.0,0
953941,2,28000.0,9.78,9.78,0.0,0.0,0.0,0
51330,1,9000.0,0.0,0.0,0.0,0.0,0.0,0
15084,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1052235,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
1059818,1,27000.0,0.0,771.78,15.0,34.0,27.0,0
1011828,8,1500.0,0.0,0.0,0.0,0.0,0.0,0
423812,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
265346,1,3300.0,0.0,0.0,0.0,0.0,0.0,0
549027,1,9000.0,0.0,167.47,0.0,0.0,167.47,0
746973,1,3000.0,2468.52,3.0,42.85,0.0,100.0,0
429511,1,16000.0,14189.99,262.8,97.92,593.0,300.0,0
1167563,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
538686,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
426884,1,10000.0,2649.26,693.4,210.1,79.0,1200.0,0
432134,1,3000.0,940.5,0.0,0.0,28.0,50.0,0
82293,1,2500.0,916.29,127.94,0.0,0.0,100.0,0
551818,1,22000.0,3793.07,401.71,0.0,114.0,200.0,0
422127,1,3500.0,61.82,101.74,16.89,27.0,92.71,0
390327,1,4000.0,3826.14,0.0,0.0,227.0,0.0,0
247283,3,5000.0,894.39,936.9,38.49,0.0,700.0,0
656053,1,24500.0,0.0,0.0,0.0,0.0,0.0,0
758619,1,26500.0,625.14,0.0,0.0,29.0,100.0,0
807803,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
127132,1,1000.0,943.21,213.92,0.0,28.0,125.0,0
612350,1,26000.0,1376.0,1376.0,0.0,41.0,0.0,0
917316,1,5000.0,0.0,0.0,0.0,0.0,0.0,0
1096771,3,25500.0,0.0,0.0,0.0,0.0,0.0,0
1095127,1,4500.0,0.0,0.0,0.0,0.0,0.0,0
338526,4,6000.0,0.0,0.0,0.0,0.0,0.0,0
327493,1,23000.0,26.7,26.64,0.0,26.7,15.01,0
247700,4,3500.0,0.0,0.0,0.0,0.0,0.0,0
1168404,1,500.0,0.0,0.0,0.0,0.0,0.0,0
256825,1,1000.0,63.85,913.21,0.0,27.0,995.41,0
195903,1,5500.0,5538.8,120.76,0.0,165.0,175.0,0
279573,1,3500.0,0.0,0.0,0.0,0.0,0.0,0
875080,1,14000.0,0.0,95.0,0.0,0.0,176.0,0
956899,1,500.0,20.82,118.6,0.0,20.82,97.83,0
478587,2,28500.0,2744.81,1101.44,0.0,130.0,0.0,0
1033813,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
805528,1,500.0,39.96,2238.38,0.0,27.0,2208.56,0
357574,1,29300.0,78.5,1227.75,0.0,27.0,1140.02,0
1168179,1,300.0,304.26,142.04,0.0,27.0,0.0,0
1006299,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
520216,1,5000.0,295.0,85.4,0.0,27.0,30.0,0
1020825,1,300.0,167.04,288.6,19.15,0.0,284.4,0
