,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,Target
257292,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
197658,3,5000.0,3208.01,282.48,0.0,96.0,0.0,0
509708,9,10000.0,0.0,0.0,0.0,0.0,0.0,0
1022189,1,300.0,277.15,61.36,0.0,0.0,54.0,0
447797,1,9500.0,5433.17,188.88,0.0,163.0,400.0,0
467564,1,28500.0,0.0,0.0,0.0,0.0,0.0,0
1194559,1,6800.0,6096.82,4058.69,0.0,183.0,1150.0,0
795931,1,10500.0,0.0,0.0,0.0,0.0,0.0,0
16045,1,300.0,0.0,0.0,0.0,0.0,0.0,0
854591,1,2100.0,0.0,0.0,0.0,0.0,0.0,0
108205,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
451356,1,16800.0,708.46,151.97,0.0,54.0,54.0,0
1181398,1,1000.0,0.0,0.0,0.0,0.0,0.0,0
1113714,1,25500.0,17217.63,158.12,0.0,517.0,0.0,0
1392,1,3500.0,423.12,423.12,0.0,27.0,643.3,0
1120349,1,500.0,506.29,550.95,0.0,27.0,50.0,0
923686,1,9500.0,0.0,15.97,0.0,0.0,15.97,0
437727,1,9800.0,590.43,593.63,2.99,27.0,66.0,0
823200,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
74176,1,5000.0,2354.31,13.08,0.0,71.0,80.0,0
344194,1,28000.0,1201.58,17.25,0.0,0.0,180.0,0
467331,4,25000.0,0.0,0.0,0.0,0.0,0.0,0
503573,1,2500.0,245.21,149.07,0.0,27.0,80.0,0
566210,1,22500.0,616.31,679.05,62.74,0.0,86.39,0
224906,1,2000.0,1801.37,0.0,0.0,54.0,70.0,0
777873,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
49768,1,6500.0,524.55,0.0,0.0,0.0,73.0,0
1166212,1,300.0,273.52,0.99,0.0,34.0,20.0,0
1142415,1,2000.0,0.0,0.0,0.0,0.0,0.0,0
799464,1,13800.0,3053.66,2071.91,0.0,0.0,3050.0,0
1037408,1,1000.0,456.28,0.0,0.0,27.0,208.0,0
940040,1,2000.0,855.38,0.0,0.0,27.0,50.0,0
942803,1,2500.0,1785.13,1447.35,0.0,54.0,250.0,0
619263,2,10000.0,0.0,0.0,0.0,0.0,0.0,0
965202,1,28000.0,3423.51,280.54,0.0,103.0,740.0,0
204123,1,10500.0,5827.98,0.0,0.0,347.0,0.0,0
356292,1,26800.0,111.96,1035.77,0.0,0.0,1250.0,0
941268,2,5000.0,676.95,2123.02,30.48,27.0,1949.72,0
1001677,1,3000.0,0.0,0.0,0.0,0.0,0.0,0
830441,2,7300.0,0.0,0.0,0.0,0.0,0.0,0
1003054,1,800.0,484.73,1179.99,0.0,27.0,750.0,0
99197,2,13000.0,0.0,0.0,0.0,0.0,0.0,0
