,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1209164,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1137285,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
101572,9,3000.0,0.0,0.0,0.0,0.0,0.0,4,3348.15,0
101707,3,7000.0,767.27,3482.86,4.28,27.0,3895.7,1,0.0,0
232207,1,1000.0,909.6,0.0,0.0,29.0,85.0,1,0.0,0
967844,8,1000.0,0.0,0.0,0.0,0.0,0.0,4,744.29,0
1130153,1,6500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
400867,1,29000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
475319,1,3400.0,0.0,0.0,0.0,0.0,0.0,4,3677.67,0
804664,1,3000.0,1750.0,0.0,0.0,53.0,500.0,1,0.0,0
485279,1,500.0,0.0,104.65,0.0,0.0,104.65,1,0.0,0
1236394,1,500.0,86.7,183.1,0.0,27.0,96.4,1,0.0,0
740907,1,3000.0,1828.75,0.0,0.0,55.0,100.0,1,0.0,0
208051,1,1000.0,754.94,0.0,0.0,27.0,30.0,5,0.0,0
1169782,1,20000.0,11559.79,0.0,0.0,0.0,550.0,1,0.0,0
414617,1,21500.0,5444.62,75.44,0.0,163.0,187.0,1,0.0,0
1210013,1,500.0,475.72,63.38,0.0,54.0,0.0,1,0.0,0
446115,4,3500.0,0.0,0.0,0.0,0.0,0.0,4,27.49,0
524801,1,23000.0,171.39,171.39,0.0,27.0,56.9,1,0.0,0
950437,1,14000.0,579.82,130.69,0.0,27.0,250.0,1,0.0,0
1130542,1,17000.0,1554.36,0.0,0.0,47.0,60.0,1,0.0,0
899171,1,8000.0,7146.14,52.49,0.0,214.0,300.0,1,0.0,0
890759,1,4300.0,781.9,0.0,0.0,58.0,0.0,1,0.0,0
906787,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
292544,1,3000.0,0.0,72.18,46.48,0.0,846.19,1,0.0,0
351906,4,10300.0,0.0,0.0,0.0,0.0,0.0,4,9270.56,0
1103072,1,2500.0,2355.17,0.0,0.0,140.0,0.0,3,0.0,0
135653,1,6000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
437230,1,13500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
819101,1,1000.0,882.82,53.0,0.0,27.0,30.0,1,0.0,0
1195963,1,500.0,116.38,1067.9,0.0,27.0,1119.94,1,0.0,0
282301,1,5500.0,347.61,726.76,290.09,0.0,1433.1,1,0.0,0
868825,2,8000.0,1771.63,273.0,0.0,53.0,4211.04,1,0.0,0
544833,1,28800.0,234.63,235.01,0.0,27.0,192.0,1,0.0,0
184301,1,11500.0,36.68,0.0,0.0,27.0,175.0,1,0.0,0
721525,1,500.0,417.5,22.69,0.0,29.0,50.0,1,0.0,0
172722,2,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
595543,4,3750.0,0.0,0.0,0.0,0.0,0.0,4,4321.68,0
1059370,1,30000.0,29277.87,0.0,0.0,878.0,849.0,1,0.0,0
203213,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
369992,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4403.56,0
1139601,1,5500.0,1587.93,0.0,0.0,48.0,49.0,1,0.0,0
1204513,1,5000.0,3059.32,256.39,0.0,92.0,100.0,1,0.0,0
1170742,1,500.0,0.0,460.87,0.0,0.0,526.42,2,0.0,0
129,1,5000.0,0.0,39.1,0.0,0.0,39.1,1,0.0,0
845305,1,300.0,0.0,0.0,0.0,0.0,0.0,4,15.87,0
888485,1,1500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
247665,1,13800.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1123968,1,2800.0,-0.69,719.22,0.0,0.0,1393.82,1,0.0,0
273590,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2198.43,0
6869,1,13000.0,9306.98,696.69,13.98,0.0,1100.0,1,0.0,0
768234,1,2000.0,823.7,0.0,0.0,0.0,30.0,1,0.0,0
591388,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
100289,1,26800.0,798.35,568.38,0.0,0.0,300.0,1,0.0,0
4013,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
11180,1,600.0,78.38,9.99,0.0,29.0,50.0,1,0.0,0
414082,1,22800.0,1512.97,484.19,0.0,0.0,1000.0,1,0.0,0
700028,1,27800.0,687.02,103.85,0.0,27.0,500.0,1,0.0,0
295048,1,17000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
697280,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,982.56,0
1092285,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
779003,1,2000.0,1854.76,68.0,0.0,108.0,0.0,1,0.0,0
891531,1,500.0,0.0,97.01,0.0,0.0,97.01,1,0.0,0
1009508,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1223818,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
697592,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1168.36,0
632379,1,25000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
1034515,1,3500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
123141,1,18000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1048780,1,1800.0,0.0,0.0,0.0,0.0,0.0,4,1959.94,0
116364,3,19000.0,2388.19,0.0,0.0,72.0,300.0,1,0.0,0
887201,1,500.0,314.82,314.82,0.0,0.0,271.45,1,0.0,0
221095,2,19000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
549504,10,2000.0,0.0,0.0,0.0,0.0,0.0,4,918.51,0
797597,1,15000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
521938,1,27500.0,6195.28,4700.0,0.0,0.0,4700.0,1,0.0,0
518372,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
280614,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4877.81,0
332024,1,8000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
637415,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
65666,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1133.99,0
940996,1,26300.0,0.0,392.34,0.0,0.0,162.53,1,0.0,0
920105,1,500.0,49.3,87.19,0.0,0.0,46.39,1,0.0,0
773927,1,8000.0,5052.53,173.6,0.0,152.0,180.0,1,0.0,0
147700,1,1000.0,659.47,0.0,0.0,27.0,50.0,1,0.0,0
194198,1,13500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
419511,1,15500.0,323.29,0.0,0.0,81.0,0.0,1,0.0,0
22301,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
890023,2,10500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
