,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
764750,1,500.0,255.36,16.14,0.2,27.0,90.0,1,0.0,0
1179608,1,500.0,244.0,244.0,0.0,27.0,182.53,1,0.0,0
453045,2,18000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
303728,2,25000.0,6351.64,28.32,0.0,191.0,193.0,1,0.0,0
406472,1,25000.0,0.0,0.0,0.0,0.0,695.26,1,0.0,0
928928,3,5000.0,1821.8,290.67,25.97,55.0,350.0,1,0.0,0
383722,2,11500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1163684,2,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
14094,2,26000.0,1031.44,212.38,46.94,31.0,500.0,1,0.0,0
714388,1,2750.0,0.0,0.0,0.0,0.0,0.0,4,2903.14,0
676811,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1991.44,0
660768,1,27000.0,10815.61,420.5,0.0,0.0,1000.0,1,0.0,0
680886,1,25000.0,0.0,278.04,0.0,0.0,278.04,1,0.0,0
755245,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
582856,4,12000.0,0.0,0.0,0.0,0.0,0.0,4,12114.81,0
1067627,1,500.0,436.5,15.21,0.0,27.0,27.0,1,0.0,0
129245,3,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
537514,1,1500.0,634.86,0.0,0.0,27.0,75.8,1,0.0,0
519036,1,16000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1051628,3,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
320732,1,11800.0,0.0,0.0,0.0,0.0,0.0,4,10969.05,0
320111,1,5500.0,283.48,434.37,0.0,27.0,1300.0,1,0.0,0
505391,1,20000.0,0.0,0.0,0.0,0.0,0.0,4,21409.22,0
1099567,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2330.59,0
5840,1,11500.0,1850.16,1200.71,0.0,56.0,1000.0,1,0.0,0
972580,2,5000.0,4241.34,13.05,0.0,0.0,129.0,1,0.0,0
401005,2,10000.0,9281.67,24.73,0.0,278.0,300.0,1,0.0,0
1231503,11,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
859880,1,9700.0,7669.1,0.0,0.0,230.0,278.24,1,0.0,0
58896,3,23000.0,1207.13,957.4,0.0,36.0,500.0,1,0.0,0
605872,1,17000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
849735,1,7250.0,0.0,0.0,0.0,0.0,0.0,4,7525.46,0
328980,1,6750.0,0.0,0.0,0.0,0.0,0.0,4,4853.24,0
210760,1,10000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1037525,1,1000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
