,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
975002,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
56956,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,10408.16,0
836309,1,1000.0,753.73,826.79,0.0,27.0,139.25,1,0.0,0
512351,2,26000.0,189.58,191.56,0.0,27.0,448.07,1,0.0,0
387309,2,5000.0,0.0,0.0,0.0,100.0,327.0,1,0.0,0
624806,1,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1144641,1,500.0,0.0,0.0,0.0,0.0,0.0,4,3.3,0
1102152,3,14500.0,9155.61,1718.78,0.0,275.0,450.0,1,0.0,0
129789,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1224.34,0
223012,1,5500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1230442,1,500.0,0.0,0.0,0.0,0.0,60.0,1,0.0,0
449453,2,19000.0,190.01,1130.07,0.0,27.0,1222.86,1,0.0,0
286023,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
553360,1,28000.0,4673.55,4685.34,11.79,140.0,775.48,1,0.0,0
262016,1,500.0,0.0,0.0,0.0,0.0,0.0,4,68.02,0
345777,1,5000.0,4851.44,424.21,4.95,0.0,400.0,1,0.0,0
668588,1,29000.0,25.98,25.98,0.0,25.98,25.98,1,0.0,0
1095203,1,500.0,0.0,0.0,0.0,0.0,0.0,4,132.11,0
58791,1,300.0,0.0,0.0,0.0,0.0,0.0,4,492.67,0
758121,1,8800.0,535.46,955.94,23.43,0.0,623.49,1,0.0,0
344711,1,2000.0,1828.55,0.0,0.0,55.0,80.0,1,0.0,0
968878,1,1000.0,274.89,627.33,0.0,0.0,704.88,1,0.0,0
687363,1,12000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
341380,1,8500.0,0.0,0.0,0.0,0.0,0.0,4,4193.57,0
782008,1,6300.0,1789.2,672.06,0.0,0.0,100.0,1,0.0,0
257450,2,14100.0,14091.05,145.5,0.0,423.0,606.02,1,0.0,0
221900,4,1500.0,0.0,0.0,0.0,0.0,0.0,4,2204.78,0
657657,2,26800.0,509.66,534.76,0.0,27.0,25.1,1,0.0,0
390374,1,21500.0,463.35,418.63,0.0,29.0,600.0,1,0.0,0
664135,1,6500.0,1132.27,0.0,0.0,34.0,500.0,1,0.0,0
1201215,1,8800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
82474,1,500.0,16.34,16.34,0.0,16.34,0.0,1,0.0,0
1191119,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5371.72,0
368721,1,27000.0,411.83,541.0,63.89,27.0,500.0,1,0.0,0
203239,1,28500.0,1745.56,6810.51,95.33,0.0,5143.4,1,0.0,0
991991,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
367687,1,20800.0,14801.56,43.49,506.68,444.0,468.0,1,0.0,0
536800,1,26000.0,389.11,119.23,0.0,27.0,100.0,1,0.0,0
918519,1,18500.0,0.07,602.58,0.0,0.07,644.0,1,0.0,0
976952,1,1800.0,1804.32,267.54,0.0,54.0,200.0,1,0.0,0
449745,2,28000.0,0.0,0.0,0.0,0.0,249.99,1,0.0,0
911394,1,700.0,0.0,0.0,0.0,0.0,0.0,4,329.59,0
547239,1,25500.0,515.6,291.36,98.0,29.0,200.0,1,0.0,0
32725,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1156.92,0
959772,2,15000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
271768,1,26300.0,43.44,43.44,0.0,27.0,0.0,1,0.0,0
1232371,11,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
36139,1,11500.0,10086.96,0.0,0.0,303.0,633.08,1,0.0,0
1168646,1,11500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
396176,1,5000.0,18.95,18.95,0.0,18.95,321.74,1,0.0,0
257806,1,2000.0,1640.67,0.0,0.0,98.0,0.0,1,0.0,0
179599,4,5000.0,0.0,0.0,0.0,0.0,0.0,4,3898.46,0
720820,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2053.23,0
810063,1,2000.0,2017.05,194.95,0.0,60.0,206.64,1,0.0,0
668587,1,29000.0,25.98,25.98,0.0,25.98,25.98,1,0.0,0
20023,1,17000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
353596,2,14300.0,1742.55,1742.55,0.0,52.0,3916.65,1,0.0,0
172376,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
689322,1,500.0,82.48,82.48,0.0,27.0,0.0,1,0.0,0
397984,2,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
825217,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
