,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
131796,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1194845,1,1000.0,658.31,0.0,0.0,27.0,100.0,1,0.0,0
797675,1,1000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
803012,1,5000.0,1004.01,50.64,0.0,30.0,250.0,1,0.0,0
1019078,1,500.0,0.0,0.0,0.0,0.0,0.0,4,580.1,0
1049378,1,4000.0,-5.28,0.0,0.0,0.0,0.0,2,0.0,0
1019696,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
844902,1,500.0,432.93,448.2,0.0,27.0,341.95,1,0.0,0
1195642,1,500.0,92.03,932.67,33.7,27.0,825.32,1,0.0,0
688380,1,1000.0,948.26,174.82,0.0,29.0,200.0,1,0.0,0
1023184,1,1000.0,516.94,522.94,6.0,27.0,633.01,1,0.0,0
1046899,1,300.0,0.0,218.32,0.0,0.0,222.77,1,0.0,0
351089,9,4000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
744745,3,5000.0,0.0,36.9,0.0,0.0,276.35,1,0.0,0
308723,1,15000.0,632.3,4839.41,89.51,27.0,4278.94,1,0.0,0
812953,1,30000.0,17168.42,0.0,0.0,0.0,529.0,1,0.0,0
461217,1,4300.0,2224.67,885.86,0.0,67.0,0.0,1,0.0,0
317092,1,1000.0,508.57,495.81,0.0,27.0,842.99,1,0.0,0
400046,1,5000.0,3435.92,13.14,0.0,103.0,105.0,1,0.0,0
1105570,7,1000.0,0.0,0.0,0.0,0.0,0.0,4,1181.78,0
1038271,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,7437.9,0
1127215,1,11500.0,0.0,0.0,0.0,0.0,0.0,4,258.72,0
841865,4,2750.0,0.0,0.0,0.0,0.0,0.0,4,1559.89,0
1091724,1,600.0,519.1,572.09,0.0,27.0,63.42,1,0.0,0
458833,1,6500.0,0.0,0.0,0.0,0.0,0.0,4,6800.75,0
370804,1,1000.0,447.55,182.7,0.0,0.0,100.0,1,0.0,0
303859,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
923556,10,1000.0,0.0,0.0,0.0,0.0,0.0,4,1129.58,0
781970,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1159.39,0
237097,1,27000.0,14749.17,307.77,82.11,442.0,13000.0,1,0.0,0
240118,1,21000.0,509.05,509.05,0.0,27.0,506.29,1,0.0,0
868679,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
305276,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
778327,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1015778,1,27800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
378210,1,13000.0,8547.54,1379.42,0.0,256.0,1150.0,1,0.0,0
854218,1,1000.0,581.23,919.93,0.0,27.0,1014.47,1,0.0,0
1233820,1,500.0,429.84,155.21,0.0,27.0,100.0,1,0.0,0
1201128,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
695730,1,9500.0,3818.92,199.79,0.0,115.0,200.0,1,0.0,0
12497,2,26000.0,552.33,1477.7,0.0,27.0,1587.59,1,0.0,0
913545,1,3000.0,2653.22,0.0,0.0,80.0,70.0,1,0.0,0
449200,1,700.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1135253,1,3000.0,418.25,348.13,0.0,27.0,2600.0,1,0.0,0
787953,1,5000.0,4927.63,0.0,0.0,0.0,0.0,1,0.0,0
722307,1,10000.0,22.06,0.0,0.0,22.06,0.0,1,0.0,0
1130985,1,5000.0,731.35,123.58,0.0,0.0,1400.0,1,0.0,0
968708,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
556986,1,1000.0,1091.01,0.0,0.0,60.0,30.0,1,0.0,0
389939,1,9500.0,0.0,0.0,0.0,0.0,0.0,4,10152.51,0
351930,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2368.6,0
1149010,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1661.37,0
709620,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1151486,1,11500.0,3556.66,748.27,0.0,107.0,500.0,2,0.0,0
1170550,1,2000.0,1940.49,11.55,0.0,58.0,60.0,1,0.0,0
424307,2,16000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
2566,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5476.94,0
734485,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,3571.77,0
676128,2,22500.0,1710.11,1790.1,0.0,51.0,700.16,1,0.0,0
409317,2,25000.0,3236.87,3236.87,0.0,0.0,1385.99,1,0.0,0
1083602,1,10800.0,729.54,858.67,0.0,29.0,10159.0,1,0.0,0
1027122,1,7000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
846887,2,10000.0,1760.19,299.43,0.0,53.0,100.0,1,0.0,0
560628,10,9500.0,0.0,0.0,0.0,0.0,0.0,4,1503.53,0
98861,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,5708.64,0
646582,1,27000.0,14.0,14.0,0.0,14.0,0.0,1,0.0,0
933259,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
71621,1,2000.0,844.72,953.46,0.0,27.0,1272.89,1,0.0,0
73246,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2205.34,0
724877,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2785.35,0
221952,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
354534,1,30000.0,5849.07,237.6,0.0,0.0,380.0,1,0.0,0
324381,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1579.41,0
