,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
158896,4,5000.0,0.0,0.0,0.0,0.0,0.0,4,5792.89,0
814676,3,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1198325,1,5500.0,1174.99,3085.88,76.99,35.0,1900.0,1,0.0,0
851652,1,5500.0,120.49,0.0,0.0,0.0,60.0,1,0.0,0
599755,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
212060,1,2500.0,75.61,479.32,0.0,27.0,1040.43,6,0.0,0
37452,1,15000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
628807,2,5000.0,2328.53,0.0,0.0,138.0,0.0,5,0.0,0
999503,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
170794,1,500.0,0.0,0.0,0.0,0.0,0.0,4,593.75,0
843178,1,12500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1023286,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
549813,1,24000.0,259.46,0.0,0.0,27.0,30.0,1,0.0,0
800599,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
115280,1,500.0,330.63,570.33,0.0,29.0,489.87,1,0.0,0
3991,1,28300.0,2549.49,5823.44,16.36,76.0,3800.0,1,0.0,0
113765,1,7500.0,6869.31,338.88,0.0,0.0,200.0,1,0.0,0
1019862,1,300.0,0.0,26.38,0.0,0.0,297.19,1,0.0,0
1083559,3,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
613103,1,25000.0,0.0,0.0,0.0,0.0,150.5,2,0.0,0
44555,1,1500.0,1377.8,0.0,0.0,41.0,50.0,2,0.0,0
1045956,9,8700.0,0.0,0.0,0.0,0.0,0.0,4,8053.19,0
1105802,1,1000.0,146.52,832.25,0.0,27.0,896.46,1,0.0,0
485610,3,5000.0,0.0,0.0,0.0,0.0,2449.81,1,0.0,0
52910,2,19000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1135457,1,2500.0,383.88,629.37,0.0,27.0,375.0,1,0.0,0
877619,1,10.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
375991,1,1000.0,41.34,326.91,0.0,27.0,950.0,1,0.0,0
728285,1,2000.0,1648.92,351.22,0.0,49.0,80.0,1,0.0,0
852059,1,11000.0,2373.5,0.0,0.0,71.0,73.0,1,0.0,0
807763,1,3000.0,1221.94,1230.32,0.0,37.0,500.0,1,0.0,0
459178,2,27000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
996328,1,1000.0,619.14,888.06,0.0,27.0,346.74,1,0.0,0
402314,2,28300.0,1100.7,1323.41,0.0,33.0,1900.0,1,0.0,0
290613,1,22000.0,12934.27,0.0,0.0,388.0,400.0,1,0.0,0
855782,1,7300.0,385.82,982.13,96.31,0.0,500.0,1,0.0,0
1191196,1,500.0,244.42,457.37,93.37,27.0,150.0,1,0.0,0
55451,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1145.92,0
512045,4,7300.0,0.0,0.0,0.0,0.0,0.0,4,7326.5,0
51047,1,500.0,287.57,14.88,0.0,29.0,200.0,1,0.0,0
108783,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,6179.91,0
467214,1,9800.0,116.55,116.55,0.0,27.0,104.13,1,0.0,0
1106990,1,18500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
904323,1,4250.0,2363.55,0.0,0.0,71.0,120.0,5,0.0,0
925137,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
993547,1,25000.0,2.63,150.13,0.0,2.63,6950.0,1,0.0,0
222384,1,28000.0,722.0,722.0,0.0,27.0,40.5,1,0.0,0
143244,1,27000.0,-119.8,0.0,0.0,0.0,110.0,1,0.0,0
682908,4,16000.0,0.0,0.0,0.0,0.0,0.0,4,6.83,0
450680,1,29000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
245812,1,6500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
553982,1,29800.0,429.06,429.06,0.0,0.0,268.03,1,0.0,0
1133073,1,2000.0,1517.66,47.46,0.0,46.0,80.0,1,0.0,0
98281,1,500.0,-0.89,0.0,0.0,0.0,337.21,5,0.0,0
297641,2,10000.0,30.07,145.56,0.0,27.0,350.0,1,0.0,0
272768,1,2500.0,161.18,151.32,0.0,27.0,50.0,1,0.0,0
609996,1,3500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
539765,1,1000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
77249,1,3500.0,642.73,17.21,0.0,54.0,0.0,1,0.0,0
877003,2,20000.0,1.37,0.0,0.0,1.37,5003.98,1,0.0,0
1206588,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1115039,1,3000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
305887,1,21000.0,0.0,0.0,0.0,0.0,0.0,4,2225.29,0
968962,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
527091,2,27000.0,40.0,40.0,0.0,27.0,0.0,1,0.0,0
84985,1,25500.0,362.44,366.89,4.45,27.0,548.49,1,0.0,0
408736,2,19500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
539885,1,9800.0,0.0,0.0,0.0,0.0,0.0,4,4107.84,0
563707,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
420579,1,26300.0,149.49,149.49,0.0,29.0,432.51,1,0.0,0
