,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1166074,1,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
860466,1,2000.0,0.0,0.0,0.0,0.0,41.94,1,0.0,0
24698,1,4200.0,2342.43,580.08,0.0,70.0,180.0,1,0.0,0
823219,1,1000.0,408.64,990.0,100.0,27.0,600.0,1,0.0,0
545998,2,29000.0,11491.39,4758.55,0.0,345.0,3000.0,1,0.0,0
830011,1,2000.0,182.35,941.82,0.0,27.0,761.05,2,0.0,0
595499,1,24000.0,361.56,0.0,0.0,27.0,75.0,1,0.0,0
15841,4,5000.0,0.0,0.0,0.0,0.0,0.0,4,4964.41,0
151193,4,2500.0,0.0,0.0,0.0,0.0,0.0,4,2280.87,0
2925,1,500.0,0.0,35.35,0.0,0.0,35.35,1,0.0,0
794704,1,2000.0,2538.62,793.85,0.0,110.0,0.0,1,0.0,0
511272,1,12800.0,4981.61,883.7,0.0,271.0,0.0,1,0.0,0
32867,3,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
36780,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
84111,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
434525,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1567.55,0
547094,1,20000.0,1342.56,1342.56,0.0,40.0,790.07,1,0.0,0
797817,1,2000.0,1877.47,0.0,0.0,56.0,57.0,1,0.0,0
766822,2,5000.0,2770.12,0.0,0.0,83.0,85.0,1,0.0,0
541971,1,28800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
821828,1,20000.0,4323.47,120.35,0.0,130.0,250.0,1,0.0,0
369197,2,28300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
813187,4,7300.0,0.0,0.0,0.0,0.0,0.0,4,8172.7,0
8971,1,28300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1162483,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
549334,1,25500.0,7320.06,0.0,0.0,0.0,300.0,1,0.0,0
25956,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
115215,1,4000.0,3450.73,0.0,0.0,104.0,106.0,1,0.0,0
591004,2,10000.0,43.78,43.78,0.0,27.0,85.49,1,0.0,0
1116077,1,1000.0,483.96,187.02,0.0,54.0,0.0,1,0.0,0
14440,2,29500.0,430.53,430.53,0.0,27.0,423.52,1,0.0,0
516093,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
823159,1,7500.0,317.21,317.21,0.0,0.0,341.26,1,0.0,0
914250,1,1000.0,447.31,196.45,13.33,27.0,150.0,1,0.0,0
