,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
208561,1,10000.0,1815.78,1157.98,0.0,54.0,300.0,1,0.0,0
1040984,1,15000.0,0.0,0.0,0.0,0.0,0.0,4,10526.41,0
394269,1,26500.0,832.47,847.63,10.0,0.0,500.0,1,0.0,0
366502,7,4000.0,0.0,0.0,0.0,0.0,0.0,4,4215.5,0
390001,11,10000.0,10162.36,1733.52,0.0,300.0,257.0,1,0.0,0
802598,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1167992,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
40291,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
763784,1,1500.0,1059.87,0.0,0.0,32.0,33.0,1,0.0,0
258861,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
363173,1,5000.0,3273.6,3290.85,0.0,98.0,34.5,1,0.0,0
794350,1,20500.0,19252.28,495.36,0.0,566.0,1400.0,1,0.0,0
116459,1,2000.0,1718.18,0.0,0.0,52.0,53.0,1,0.0,0
118121,1,19000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
949945,1,1500.0,1199.37,0.0,0.0,36.0,60.0,1,0.0,0
252576,1,5000.0,4035.11,83.94,0.0,121.0,121.0,1,0.0,0
214677,1,1000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
403290,1,2000.0,1622.69,41.97,0.0,49.0,120.0,1,0.0,0
814166,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
29449,1,6000.0,4435.82,1285.3,0.0,133.0,670.0,1,0.0,0
948611,1,7000.0,5697.65,0.0,0.0,0.0,186.0,1,0.0,0
1157230,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2094.59,0
806873,2,5000.0,0.0,0.0,0.0,0.0,0.0,4,5666.49,0
1002295,1,25500.0,14724.98,0.0,0.0,442.0,482.1,1,0.0,0
101027,3,5000.0,132.74,132.74,0.0,27.0,89.0,1,0.0,0
803064,2,8800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
585863,1,5000.0,289.37,60.26,0.0,0.0,136.35,1,0.0,0
332201,1,3000.0,2540.23,0.0,0.0,76.0,78.0,1,0.0,0
146249,2,4000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1221205,2,7000.0,6342.54,0.0,0.0,388.0,384.0,5,0.0,0
301584,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,3364.42,0
448164,1,2000.0,2103.7,0.0,0.0,178.0,0.0,1,0.0,0
43710,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
65543,3,28000.0,0.0,16.69,0.0,0.0,2774.38,1,0.0,0
661587,1,5500.0,4124.22,0.0,0.0,124.0,130.0,1,0.0,0
939857,1,500.0,407.88,0.0,0.0,27.0,54.0,1,0.0,0
296185,1,5000.0,1921.38,2480.3,0.0,58.0,613.7,1,0.0,0
1220800,1,500.0,453.51,0.0,0.0,54.0,0.0,1,0.0,0
1210571,1,500.0,13.18,40.53,0.0,0.0,28.34,1,0.0,0
660574,1,24000.0,4643.28,0.0,0.0,0.0,200.0,1,0.0,0
1109596,2,8500.0,-208.8,1291.84,375.94,0.0,1517.49,1,0.0,0
193691,1,300.0,134.47,0.0,0.0,56.0,54.0,2,0.0,0
