,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
368844,1,27800.0,0.0,0.0,0.0,0.0,14.61,1,0.0,0
748835,1,24500.0,366.66,408.76,0.0,0.0,1178.5,1,0.0,0
708718,2,15000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
846461,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1117.03,0
960792,3,27000.0,4937.01,8432.62,99.53,0.0,8266.38,1,0.0,0
1111261,1,500.0,534.87,48.5,0.0,58.0,0.0,1,0.0,0
422226,1,300.0,110.38,58.17,0.0,0.0,27.0,1,0.0,0
1233419,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1138.61,0
636565,1,24500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
671971,2,10000.0,9734.76,1286.24,0.0,0.0,258.0,1,0.0,0
333943,1,15500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
283362,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,7642.23,0
5923,2,11000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1012167,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
403426,1,5000.0,2845.52,0.0,0.0,255.19,0.0,1,0.0,0
520411,1,3000.0,2786.02,14.01,0.0,84.0,85.0,1,0.0,0
1156888,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
310769,1,18000.0,322.54,756.36,0.0,29.0,734.81,1,0.0,0
1023743,1,7500.0,7077.93,23.98,0.0,212.0,500.0,1,0.0,0
931571,1,11500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
955686,1,6500.0,6780.4,109.98,0.0,290.0,100.0,1,0.0,0
725052,1,7500.0,2698.77,0.0,0.0,81.0,83.0,2,0.0,0
1194400,1,3000.0,6.12,10.65,0.0,6.12,200.0,1,0.0,0
280746,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2137.18,0
374628,1,7000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
251642,1,19000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
113885,1,2800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
506501,4,1000.0,0.0,0.0,0.0,0.0,0.0,4,958.36,0
951476,1,300.0,0.0,35.0,0.0,0.0,189.6,1,0.0,0
314799,1,12500.0,0.0,90.73,19.95,57.0,100.0,1,0.0,0
669215,1,24000.0,0.0,1000.0,0.0,0.0,1804.45,1,0.0,0
1097761,1,8000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
