,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
312419,1,11500.0,11242.22,418.02,0.0,337.0,274.0,1,0.0,0
391835,1,27500.0,477.32,477.32,0.0,27.0,160.0,1,0.0,0
1141791,7,2000.0,0.0,0.0,0.0,0.0,0.0,4,2353.72,0
1066361,1,300.0,0.0,0.0,0.0,0.0,0.0,4,11.19,0
819829,1,21500.0,16144.84,0.0,0.0,484.0,1010.0,1,0.0,0
608693,2,20000.0,1793.04,1793.04,0.0,54.0,9692.5,1,0.0,0
451655,1,1500.0,1393.3,34.81,0.0,0.0,50.0,1,0.0,0
1215748,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2537.14,0
924207,1,2000.0,578.93,279.78,34.23,27.0,132.01,1,0.0,0
654601,1,27500.0,12259.08,292.7,144.48,368.0,400.0,1,0.0,0
202224,1,5000.0,1493.03,0.0,0.0,45.0,100.0,5,0.0,0
810631,1,500.0,449.36,0.0,0.0,27.0,27.0,1,0.0,0
474563,1,12500.0,105.91,105.91,0.0,27.0,108.83,1,0.0,0
192670,1,29500.0,1249.78,324.55,0.0,37.0,1000.0,1,0.0,0
307983,1,2500.0,994.75,0.0,0.0,30.0,0.0,1,0.0,0
994598,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1702.95,0
799750,4,12500.0,0.0,0.0,0.0,0.0,0.0,4,44.89,0
1057586,1,3500.0,0.0,0.0,0.0,0.0,0.0,4,3493.17,0
97191,1,2000.0,1950.95,34.09,0.0,59.0,60.0,1,0.0,0
50642,1,5300.0,0.0,0.0,0.0,0.0,0.0,4,4458.79,0
465075,2,14000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
816359,1,2000.0,0.0,610.7,0.0,0.0,736.34,1,0.0,0
1181385,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,64.5,0
302476,1,26000.0,1502.13,169.52,0.0,45.0,1042.27,1,0.0,0
928465,1,500.0,0.0,575.21,6.54,0.0,568.67,2,0.0,0
182376,1,23500.0,149.1,297.89,0.0,27.0,310.87,1,0.0,0
411920,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,1662.55,0
396312,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1242.86,0
1216549,1,2000.0,491.77,213.55,0.0,27.0,90.0,1,0.0,0
607079,1,500.0,500.94,763.47,0.0,27.0,230.0,1,0.0,0
89170,4,4250.0,0.0,0.0,0.0,0.0,0.0,4,75.7,0
98928,1,5500.0,5381.57,1.35,0.0,161.0,165.0,1,0.0,0
