,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
715843,1,27000.0,2.49,69.99,67.5,2.49,230.84,1,0.0,0
741896,1,4000.0,610.49,0.0,0.0,27.0,250.0,1,0.0,0
922851,1,500.0,128.24,60.72,0.0,27.0,218.0,1,0.0,0
486554,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
468281,1,300.0,0.0,0.0,0.0,0.0,0.0,4,349.32,0
230410,1,13000.0,157.62,444.7,46.24,27.0,260.75,1,0.0,0
1074407,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2362.36,0
20979,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
42592,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
914368,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
844784,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1779.56,0
1177867,1,500.0,493.79,245.98,0.0,27.0,100.0,1,0.0,0
797193,1,26000.0,4240.36,193.38,0.0,127.0,166.0,1,0.0,0
1184216,1,2000.0,0.0,196.74,0.0,0.0,196.74,1,0.0,0
889590,1,1000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
784225,1,5000.0,4740.28,0.0,0.0,285.0,109.0,2,0.0,0
752913,4,4750.0,0.0,0.0,0.0,0.0,0.0,4,3718.34,0
788759,9,2000.0,0.0,0.0,0.0,0.0,0.0,4,2039.91,0
86007,1,500.0,0.0,0.0,0.0,0.0,0.0,4,868.45,0
348812,3,27500.0,4482.34,5520.82,1.89,134.0,2720.0,1,0.0,0
933116,1,500.0,506.75,0.0,0.0,54.0,0.0,1,0.0,0
926662,1,300.0,12.29,12.26,0.0,12.29,11.01,1,0.0,0
117785,1,17800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
342258,1,2000.0,151.58,930.3,0.0,27.0,950.02,1,0.0,0
453420,1,500.0,0.0,0.0,0.0,0.0,0.0,4,5.78,0
686431,2,27300.0,15.7,26.18,0.0,0.0,10.48,1,0.0,0
238820,1,3500.0,22.83,22.83,0.0,22.83,0.0,1,0.0,0
472124,1,27000.0,889.79,288.11,0.0,27.0,600.0,1,0.0,0
795324,1,500.0,0.0,844.52,0.0,0.0,962.17,1,0.0,0
168241,1,500.0,0.0,0.0,0.0,0.0,0.0,4,1653.95,0
889876,1,500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
368859,1,27800.0,67.61,67.61,0.0,27.0,151.58,1,0.0,0
1035779,1,500.0,214.5,0.0,0.0,81.0,0.0,1,0.0,0
713402,2,28300.0,751.48,4495.61,16.73,27.0,4378.06,1,0.0,0
516203,1,25300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
268990,1,2000.0,2060.94,0.0,0.0,80.0,40.0,1,0.0,0
145852,3,25500.0,0.0,0.0,0.0,0.0,0.0,4,3072.62,0
327676,1,5000.0,4975.27,2.98,0.0,149.0,150.0,1,0.0,0
463013,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,816.93,0
519856,1,10500.0,10285.34,0.0,0.0,309.0,0.0,1,0.0,0
804561,1,5000.0,927.44,39.95,0.0,28.0,150.0,1,0.0,0
1209022,1,5000.0,1953.69,390.01,0.0,59.0,50.0,1,0.0,0
1040748,1,4000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
822670,1,300.0,118.31,118.31,0.0,0.0,0.0,1,0.0,0
530685,1,7300.0,0.0,0.0,0.0,0.0,0.0,4,7714.16,0
349290,1,27500.0,465.04,0.0,0.0,0.0,30.0,1,0.0,0
94532,1,16000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1194568,1,6800.0,3873.01,0.0,0.0,116.0,200.0,1,0.0,0
311121,4,8000.0,0.0,0.0,0.0,0.0,0.0,4,8413.87,0
374322,1,500.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0
1124247,1,4500.0,4037.95,0.0,0.0,121.0,350.0,1,0.0,0
1080043,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2278.94,0
628827,1,4500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
772289,1,5000.0,1189.33,0.0,481.12,36.0,51.0,1,0.0,0
229541,1,13000.0,9843.86,71.64,0.0,295.0,700.0,1,0.0,0
480138,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
577122,1,12000.0,1712.79,34.99,0.0,51.0,500.0,1,0.0,0
67806,3,13500.0,9210.15,30.79,0.0,276.0,281.0,1,0.0,0
