,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
221172,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2791.91,0
491240,1,25000.0,0.0,54.53,0.0,0.0,248.52,1,0.0,0
1100916,1,11500.0,9163.32,0.0,0.0,275.0,283.0,1,0.0,0
973498,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
216062,1,28500.0,825.12,975.01,109.34,0.0,1784.48,1,0.0,0
1169272,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
664626,3,28000.0,28261.95,623.97,0.0,840.0,850.0,1,0.0,0
935077,1,4000.0,0.0,12.83,0.0,0.0,12.83,1,0.0,0
703424,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
224777,1,15000.0,1511.79,0.0,0.0,45.0,213.62,1,0.0,0
1057448,1,18000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
17828,1,12000.0,10707.02,280.99,0.0,321.0,500.0,1,0.0,0
721974,1,2000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
869932,1,500.0,412.57,74.39,0.0,54.0,0.0,1,0.0,0
357207,1,2000.0,1633.66,553.41,0.0,49.0,100.0,1,0.0,0
412511,1,12000.0,1122.44,0.0,0.0,34.0,100.0,1,0.0,0
157403,1,2000.0,446.36,0.0,0.0,54.0,0.0,5,0.0,0
865763,1,26500.0,6090.94,186.0,0.0,183.0,185.0,1,0.0,0
318976,1,3500.0,727.83,727.83,0.0,27.0,915.25,1,0.0,0
564781,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
202537,2,17000.0,429.13,477.35,0.0,0.0,78.22,1,0.0,0
12114,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
546752,3,26800.0,-392.04,254.28,0.0,0.0,0.0,1,0.0,0
843523,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2219.05,0
490433,1,22000.0,231.07,386.8,0.0,27.0,300.0,1,0.0,0
633227,1,1000.0,494.76,0.0,0.0,27.0,30.0,1,0.0,0
37192,1,500.0,0.0,0.0,0.0,0.0,0.0,4,243.63,0
1005479,1,3000.0,1130.05,1224.77,0.0,34.0,1200.0,1,0.0,0
859569,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
461777,1,25800.0,94.55,0.0,0.0,27.0,30.0,1,0.0,0
563854,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1196.85,0
526539,2,30000.0,3569.0,1592.75,0.0,107.0,1500.0,1,0.0,0
376982,1,25000.0,1046.15,1111.42,0.0,0.0,2634.0,1,0.0,0
1000268,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1513.9,0
596478,1,3000.0,1018.95,69.99,0.0,31.0,100.0,1,0.0,0
191960,1,12000.0,3079.04,0.0,0.0,92.0,300.0,1,0.0,0
816485,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
114481,1,6500.0,6061.21,481.9,287.54,0.0,200.0,1,0.0,0
1013453,1,11500.0,0.0,0.0,0.0,0.0,0.0,4,463.88,0
618918,2,24000.0,866.72,1223.34,0.0,0.0,1409.48,1,0.0,0
423579,1,15000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
618507,1,2000.0,1890.63,211.77,0.0,57.0,150.0,1,0.0,0
756268,1,2500.0,1411.52,78.69,0.0,42.0,100.0,1,0.0,0
345531,1,4000.0,2624.93,569.79,393.35,79.0,100.0,1,0.0,0
445601,1,20000.0,18607.28,0.0,0.0,558.0,0.0,1,0.0,0
11394,1,8000.0,7364.7,604.24,0.0,245.0,180.0,1,0.0,0
673870,1,9500.0,4047.84,0.0,0.0,121.0,150.0,1,0.0,0
960321,1,10000.0,420.75,0.0,0.0,27.0,200.0,1,0.0,0
1049117,1,500.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0
317039,1,20000.0,294.93,121.86,0.0,27.0,100.0,1,0.0,0
228103,1,5000.0,3803.34,0.0,0.0,114.0,120.0,1,0.0,0
833935,1,1500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
279505,7,28300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
594591,1,6500.0,2460.04,0.0,0.0,74.0,80.0,3,0.0,0
615676,1,27500.0,133.98,133.98,0.0,0.0,69.98,1,0.0,0
246006,2,26000.0,-1.42,0.0,0.0,0.0,0.0,1,0.0,0
12775,1,7500.0,6957.3,15.05,0.0,209.0,213.0,1,0.0,0
871973,1,3500.0,1007.04,0.0,0.0,30.0,502.02,1,0.0,0
355198,2,27500.0,275.37,290.56,15.19,0.0,0.0,1,0.0,0
1121429,1,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
941779,3,16500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1124342,4,2500.0,0.0,0.0,0.0,0.0,0.0,4,2540.71,0
623285,3,22000.0,900.38,156.12,0.0,27.0,400.0,1,0.0,0
968717,1,1000.0,54.09,54.09,0.0,27.0,0.0,1,0.0,0
374054,1,10500.0,7513.91,310.4,0.0,225.0,106.2,1,0.0,0
40299,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
905385,1,8000.0,7817.08,21.04,0.0,235.0,238.0,1,0.0,0
156087,1,7000.0,6954.0,2.99,0.0,309.0,110.0,1,0.0,0
11210,2,29500.0,748.02,167.72,0.0,27.0,100.0,1,0.0,0
645314,1,300.0,343.11,0.0,0.0,54.0,54.0,1,0.0,0
19954,1,5000.0,1806.53,0.0,0.0,54.0,55.0,2,0.0,0
210017,1,10000.0,3997.78,0.0,0.0,120.0,150.0,1,0.0,0
111753,2,21000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1038425,1,6000.0,5860.09,334.45,0.0,0.0,192.32,1,0.0,0
54563,1,7500.0,3769.92,3690.23,0.0,113.0,285.0,1,0.0,0
741883,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1164519,1,300.0,112.36,67.39,0.0,0.0,35.0,1,0.0,0
454076,2,27500.0,2235.09,2796.57,17.17,67.0,2500.0,1,0.0,0
258396,1,500.0,431.5,18.48,0.0,27.0,75.09,1,0.0,0
812220,1,1000.0,610.8,95.4,0.0,0.0,180.0,1,0.0,0
602156,3,28000.0,319.1,319.1,0.0,0.0,1091.97,1,0.0,0
542844,10,3500.0,0.0,0.0,0.0,0.0,0.0,4,2450.1,0
253603,1,22000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
598428,1,27300.0,68.29,68.29,0.0,27.0,67.09,1,0.0,0
75003,1,1000.0,439.78,832.81,0.0,0.0,503.82,1,0.0,0
486680,1,500.0,94.45,212.48,0.0,0.0,120.0,1,0.0,0
874032,8,500.0,0.0,0.0,0.0,0.0,0.0,4,717.97,0
1206496,1,5000.0,3223.7,88.64,0.0,97.0,160.0,1,0.0,0
773848,1,25000.0,4406.7,14.08,0.0,0.0,500.0,1,0.0,0
906136,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2269.59,0
1025296,1,5000.0,0.0,630.16,86.9,0.0,617.45,1,0.0,0
568870,1,5000.0,2700.16,501.36,0.0,81.0,195.0,1,0.0,0
862838,9,2500.0,0.0,0.0,0.0,0.0,0.0,4,1631.41,0
1230937,1,1000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
919392,1,2500.0,1216.49,0.0,0.0,36.0,50.0,3,0.0,0
677933,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,4302.26,0
1113834,1,3500.0,2930.52,0.0,0.0,88.0,110.0,1,0.0,0
141725,1,25000.0,7301.98,970.08,0.0,219.0,800.0,1,0.0,0
640755,1,27800.0,245.77,372.85,42.59,29.0,800.0,1,0.0,0
1178524,1,4500.0,407.42,0.0,0.0,27.0,400.0,1,0.0,0
269262,1,6500.0,5025.93,0.0,0.0,151.0,160.0,1,0.0,0
16387,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5051.39,0
1032460,1,21000.0,5198.5,0.0,0.0,156.0,161.0,1,0.0,0
924998,1,2000.0,2043.55,1273.9,0.0,60.0,350.0,1,0.0,0
198031,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1912.27,0
129840,8,4250.0,0.0,0.0,0.0,0.0,0.0,4,3393.22,0
247511,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,1457.37,0
540331,3,15000.0,456.6,456.6,0.0,29.0,121.5,1,0.0,0
1067420,2,5000.0,-39.0,0.0,0.0,0.0,0.0,1,0.0,0
1189923,1,500.0,136.15,0.0,0.0,54.0,0.0,1,0.0,0
733698,1,15500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
