,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
544195,2,12000.0,9793.87,967.12,0.0,0.0,758.84,1,0.0,0
631759,1,7500.0,2366.46,82.94,0.0,0.0,100.0,1,0.0,0
142373,1,500.0,0.0,0.0,0.0,0.0,0.0,4,395.18,0
658610,1,10000.0,8804.35,0.0,0.0,264.0,0.0,1,0.0,0
983808,1,300.0,100.0,100.0,0.0,0.0,100.0,1,0.0,0
195046,1,300.0,58.53,230.75,0.0,3.53,172.22,1,0.0,0
64639,1,17000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
293835,1,15000.0,116.67,574.48,0.0,0.0,476.0,1,0.0,0
1075684,1,7500.0,5785.69,167.8,0.0,174.0,540.0,1,0.0,0
1121426,1,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
76444,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1103526,1,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
49687,1,500.0,418.89,385.81,0.0,0.0,400.0,1,0.0,0
569618,1,5000.0,4496.11,0.0,0.0,0.0,138.0,1,0.0,0
876216,1,300.0,266.22,93.37,0.0,27.0,150.0,1,0.0,0
330692,1,500.0,0.0,0.0,0.0,0.0,0.0,4,28.37,0
92742,1,8500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
622958,1,2000.0,1953.57,56.9,0.0,59.0,58.0,1,0.0,0
854747,1,12000.0,49.95,49.95,0.0,0.0,49.95,1,0.0,0
698418,1,29300.0,1378.15,2043.9,665.75,41.0,1814.35,1,0.0,0
231853,1,1000.0,937.18,0.0,0.0,28.0,100.0,1,0.0,0
281212,3,25000.0,6636.62,6753.96,0.0,199.0,6200.0,1,0.0,0
855331,1,1000.0,108.19,0.0,0.0,27.0,50.0,1,0.0,0
18650,1,26500.0,799.62,799.62,0.0,0.0,1350.84,1,0.0,0
1127343,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
830498,1,5000.0,4667.74,1115.05,20.34,0.0,830.0,1,0.0,0
