,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1043236,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
419762,1,13800.0,0.0,0.0,0.0,0.0,6.2,3,0.0,0
1222459,1,6500.0,2466.63,959.29,0.0,74.0,1160.0,1,0.0,0
201992,1,15000.0,13006.15,0.0,0.0,390.0,400.0,1,0.0,0
457613,1,6800.0,0.0,0.0,0.0,0.0,0.0,4,7684.34,0
673723,1,5300.0,0.0,0.0,0.0,0.0,0.0,4,5663.94,0
883758,2,5000.0,2357.92,0.0,0.0,71.0,100.0,1,0.0,0
1011296,3,22000.0,289.01,1570.95,13.14,0.0,1954.82,1,0.0,0
876379,1,300.0,46.9,277.38,0.0,27.0,297.92,1,0.0,0
28068,1,1000.0,458.22,65.49,0.0,27.0,49.0,1,0.0,0
913593,1,7500.0,3419.54,755.53,0.0,103.0,727.0,1,0.0,0
796652,1,2000.0,1419.69,0.0,0.0,43.0,50.0,1,0.0,0
224373,2,27000.0,291.4,291.4,0.0,27.0,92.28,1,0.0,0
910556,1,2500.0,2332.02,55.14,0.0,70.0,0.0,1,0.0,0
803521,4,8000.0,0.0,0.0,0.0,0.0,0.0,4,5574.27,0
740643,2,22500.0,809.7,809.7,0.0,27.0,0.0,1,0.0,0
1178443,1,500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
1122864,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1078714,1,9800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1115273,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1093.71,0
704644,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
229367,2,21500.0,-48.22,0.0,0.0,0.0,0.0,1,0.0,0
517608,1,8000.0,0.0,0.0,0.0,0.0,0.0,4,8412.06,0
761952,1,12000.0,6240.91,83.71,0.0,187.0,205.89,1,0.0,0
229620,1,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
687472,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,2141.1,0
1139279,1,8500.0,-15.56,0.0,0.0,0.0,0.0,1,0.0,0
888083,1,27000.0,14079.59,0.0,0.0,422.0,700.0,1,0.0,0
215044,1,13300.0,10789.21,0.0,0.0,324.0,400.0,1,0.0,0
923464,1,11000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
446061,1,5000.0,914.72,914.72,0.0,27.0,38.78,1,0.0,0
946937,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
491791,1,9000.0,68.0,68.0,0.0,27.0,85.92,1,0.0,0
33086,1,10000.0,7885.06,0.0,0.0,237.0,242.0,1,0.0,0
756453,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
584871,1,7300.0,0.0,0.0,0.0,0.0,0.0,4,4829.95,0
637147,1,13300.0,10202.94,211.86,0.0,306.0,380.0,1,0.0,0
568820,1,5000.0,4911.13,121.8,0.0,147.0,0.0,1,0.0,0
245350,1,28000.0,300.13,350.13,0.0,27.0,207.01,1,0.0,0
177957,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1191.51,0
