,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
77629,1,15000.0,0.0,0.0,0.0,0.0,0.0,4,15643.16,0
267542,1,5500.0,3802.87,0.0,0.0,114.0,117.0,5,0.0,0
1167114,1,800.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
271570,2,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
120972,3,9000.0,8.27,276.25,0.0,8.27,362.3,1,0.0,0
893694,1,5000.0,4739.24,0.0,0.0,562.0,0.0,5,0.0,0
221869,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1304.66,0
873290,1,1000.0,881.94,151.12,0.0,27.0,200.0,1,0.0,0
612126,1,500.0,241.33,657.33,0.0,27.0,622.79,1,0.0,0
186433,2,6500.0,1081.89,0.0,0.0,32.0,750.0,1,0.0,0
642334,1,24800.0,3061.58,425.92,17.98,92.0,300.0,2,0.0,0
178589,1,300.0,0.0,66.0,0.0,0.0,260.22,1,0.0,0
527987,2,24000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
703337,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2030.15,0
976458,4,4300.0,0.0,0.0,0.0,0.0,0.0,4,4277.59,0
944442,2,24000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
923399,1,10000.0,9232.01,290.13,0.0,0.0,900.0,1,0.0,0
938320,1,1300.0,0.0,0.0,0.0,0.0,0.0,4,1572.89,0
267017,1,2500.0,2198.51,0.0,0.0,66.0,100.0,1,0.0,0
264257,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,6696.6,0
886400,1,3000.0,1610.41,960.99,0.0,75.0,0.0,1,0.0,0
1054941,3,5000.0,4713.82,114.51,0.0,141.0,700.0,1,0.0,0
987299,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1039812,1,25000.0,1739.83,0.0,0.0,52.0,127.17,1,0.0,0
875265,3,26000.0,2414.62,2440.85,26.23,72.0,1369.53,1,0.0,0
845516,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
859905,3,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
337416,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
947284,1,12000.0,899.35,580.95,0.0,27.0,600.0,1,0.0,0
331886,1,18500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
796278,1,3500.0,1291.69,658.48,0.0,39.0,700.0,1,0.0,0
917564,1,5500.0,952.68,0.0,0.0,29.0,100.0,1,0.0,0
1095636,1,1000.0,950.9,65.14,0.0,29.0,0.0,1,0.0,0
254032,2,26000.0,2529.03,2209.53,0.0,76.0,310.67,1,0.0,0
1023353,1,8000.0,3073.71,0.0,0.0,92.0,95.0,1,0.0,0
853573,3,5000.0,4873.94,0.0,0.0,146.0,75.0,1,0.0,0
585581,1,22500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1000414,1,3000.0,961.51,321.1,0.0,29.0,800.0,1,0.0,0
1169234,1,2000.0,2063.6,171.38,26.63,60.0,58.0,1,0.0,0
786776,1,9000.0,5675.1,0.0,0.0,170.0,100.0,1,0.0,0
874848,1,250.0,247.79,56.85,0.0,27.0,50.0,1,0.0,0
1166998,1,500.0,277.38,0.0,0.0,27.0,100.0,1,0.0,0
1000110,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1128243,1,3000.0,2350.75,509.99,0.0,71.0,0.0,1,0.0,0
214403,1,2000.0,1736.84,161.82,0.0,52.0,100.0,1,0.0,0
665017,2,25000.0,5778.19,656.3,0.0,173.0,300.0,1,0.0,0
153060,1,300.0,0.0,0.0,0.0,0.0,0.0,4,58.51,0
228594,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
189170,1,500.0,-27.8,0.0,0.0,0.0,56.1,1,0.0,0
1196567,1,500.0,0.0,340.41,0.0,0.0,348.02,1,0.0,0
326791,1,7000.0,2580.82,2099.8,0.0,77.0,1000.0,1,0.0,0
501979,2,28300.0,218.92,230.91,11.99,27.0,321.1,1,0.0,0
840534,1,2000.0,52.47,104.65,0.0,27.0,85.76,1,0.0,0
88679,1,23300.0,13506.87,0.0,0.0,405.0,420.0,1,0.0,0
1055956,3,26800.0,1137.71,1137.71,0.0,34.0,0.0,1,0.0,0
1138129,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
700434,1,500.0,126.59,180.48,33.98,27.0,524.19,1,0.0,0
526304,1,1000.0,783.08,0.0,0.0,27.0,50.0,1,0.0,0
171724,1,5000.0,1143.96,0.0,0.0,34.0,100.0,1,0.0,0
1059135,1,500.0,309.78,37.32,0.0,27.0,160.0,1,0.0,0
393798,1,26000.0,18755.69,0.0,0.0,563.0,1000.0,2,0.0,0
835181,1,16000.0,37.5,63.5,0.0,27.0,26.0,1,0.0,0
1115643,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3115.92,0
91834,1,25000.0,165.99,202.91,0.0,0.0,313.2,1,0.0,0
1017382,1,8800.0,2373.7,2373.7,0.0,71.0,0.0,1,0.0,0
740033,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2138.29,0
253835,1,20000.0,2231.65,3001.83,0.0,67.0,1600.0,1,0.0,0
1106833,1,2000.0,0.0,0.0,0.0,0.0,638.88,5,0.0,0
576386,4,8300.0,0.0,0.0,0.0,0.0,0.0,4,8876.44,0
741877,1,2000.0,1530.66,0.0,0.0,46.0,50.0,1,0.0,0
286668,1,27800.0,6289.23,0.0,0.0,189.0,600.0,1,0.0,0
1102064,9,500.0,0.0,0.0,0.0,0.0,0.0,4,751.3,0
540227,2,17500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
89381,2,5000.0,394.8,0.0,0.0,27.0,50.0,1,0.0,0
1062885,4,500.0,0.0,0.0,0.0,0.0,0.0,4,848.04,0
141571,1,1000.0,960.72,18.25,0.0,29.0,40.0,1,0.0,0
875157,1,24000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
881512,1,5000.0,0.0,123.49,0.0,0.0,163.58,1,0.0,0
987421,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1156685,1,4000.0,3353.04,519.46,130.02,101.0,500.0,1,0.0,0
131042,1,22000.0,0.0,0.0,0.0,0.0,0.0,4,19890.13,0
780074,1,1500.0,482.65,0.0,0.0,27.0,115.0,1,0.0,0
498227,9,5000.0,0.0,0.0,0.0,0.0,0.0,4,4831.23,0
194475,4,3250.0,0.0,0.0,0.0,0.0,0.0,4,3354.65,0
854558,2,26800.0,387.08,387.08,0.0,0.0,199.23,1,0.0,0
243437,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
327171,1,15500.0,4928.64,305.14,0.0,148.0,200.0,1,0.0,0
766475,2,6500.0,1675.89,0.0,0.0,101.0,98.0,1,0.0,0
803729,1,500.0,32.01,31.94,0.0,27.0,0.0,1,0.0,0
128101,1,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
999751,9,3650.0,0.0,0.0,0.0,0.0,0.0,4,4023.95,0
324247,1,25000.0,18828.72,0.0,0.0,565.0,0.0,1,0.0,0
651812,2,25000.0,32.16,345.1,16.29,0.0,944.7,1,0.0,0
1150959,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1245.78,0
814304,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2363.14,0
257793,1,2000.0,1623.35,0.0,0.0,49.0,130.0,5,0.0,0
1074114,1,8000.0,53.26,224.39,0.0,0.0,212.92,1,0.0,0
535669,1,500.0,0.0,0.0,0.0,0.0,0.0,4,74.44,0
629221,1,500.0,396.86,47.92,0.0,0.0,50.0,1,0.0,0
265012,1,500.0,0.0,91.77,39.99,0.0,51.78,1,0.0,0
386729,1,25000.0,21698.58,692.97,97.23,651.0,700.0,1,0.0,0
186596,1,5000.0,3174.06,0.0,0.0,95.0,100.0,5,0.0,0
1035678,1,2500.0,2264.3,333.59,0.0,68.0,390.0,1,0.0,0
968987,9,12000.0,1422.12,0.0,0.0,43.0,300.0,5,0.0,0
183709,1,7500.0,2.99,279.61,0.0,2.99,417.15,1,0.0,0
984940,1,500.0,0.0,0.0,0.0,0.0,0.0,4,755.67,0
1168373,1,5000.0,2842.58,0.0,0.0,85.0,116.0,1,0.0,0
1155620,1,1000.0,799.24,292.58,0.0,27.0,140.38,1,0.0,0
981869,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1262.5,0
1236024,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
834543,1,2000.0,-110.48,368.74,228.32,0.0,376.35,1,0.0,0
308226,1,3500.0,136.73,0.0,0.0,27.0,95.0,1,0.0,0
29462,1,1500.0,240.06,757.57,0.0,27.0,2000.0,1,0.0,0
232584,2,6500.0,234.6,1662.45,0.0,29.0,1570.0,1,0.0,0
985762,1,2500.0,-19.1,0.0,19.1,0.0,144.51,1,0.0,0
106336,1,4500.0,3800.76,0.0,0.0,335.0,0.0,1,0.0,0
555385,3,5000.0,373.99,152.41,0.0,54.0,0.0,1,0.0,0
385886,1,2500.0,1029.05,1029.05,0.0,31.0,466.66,1,0.0,0
1066362,1,300.0,0.0,0.0,0.0,0.0,0.0,4,11.19,0
948464,1,20000.0,10887.98,0.0,0.0,327.0,300.0,1,0.0,0
1126506,1,1000.0,1045.0,92.33,0.0,57.0,0.0,1,0.0,0
775330,1,2890.0,0.0,0.0,0.0,0.0,0.0,4,829.81,0
626489,2,11500.0,1786.83,1854.33,67.5,54.0,6514.41,1,0.0,0
1220860,1,300.0,0.0,0.0,0.0,0.0,0.0,4,49.47,0
376824,1,2500.0,1500.0,0.0,0.0,0.0,300.0,1,0.0,0
522590,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
