,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1057619,1,1000.0,841.48,607.77,0.0,0.0,400.0,1,0.0,0
560841,3,25000.0,80.56,792.18,0.0,27.0,711.62,1,0.0,0
354578,1,14000.0,6839.88,312.72,0.0,0.0,1300.0,1,0.0,0
275768,1,28800.0,7908.16,225.44,0.0,0.0,400.0,1,0.0,0
374497,1,14500.0,0.0,0.0,0.0,0.0,114.99,1,0.0,0
790707,1,9500.0,4755.45,0.0,0.0,143.0,200.0,1,0.0,0
955409,1,15600.0,1854.48,1810.5,0.0,56.0,2030.0,1,0.0,0
936267,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1071445,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
266576,1,27000.0,1855.58,1237.33,0.0,56.0,1400.0,1,0.0,0
261987,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2236.71,0
466888,1,10000.0,2516.19,0.0,0.0,75.0,200.0,1,0.0,0
190805,1,500.0,0.0,0.0,0.0,0.0,34.31,1,0.0,0
370545,1,5000.0,4283.64,0.0,0.0,129.0,135.0,1,0.0,0
1128035,1,500.0,70.27,197.47,0.0,27.0,118.18,1,0.0,0
749338,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1659.34,0
668949,2,15500.0,140.0,170.0,0.0,27.0,40.0,1,0.0,0
908051,1,300.0,0.0,0.0,0.0,0.0,0.0,4,8.59,0
1007570,1,10500.0,0.0,0.0,0.0,0.0,0.0,4,10083.37,0
131555,1,500.0,400.89,21.51,0.0,27.0,50.0,1,0.0,0
1145322,1,4000.0,3242.91,69.36,22.72,0.0,640.0,1,0.0,0
145626,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3053.74,0
78759,1,22000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
43615,1,17500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
250342,11,10000.0,1319.82,1385.73,65.45,40.0,10.99,1,0.0,0
17271,1,22000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
616172,1,10000.0,8693.31,0.0,0.0,261.0,295.0,1,0.0,0
895986,8,1500.0,0.0,0.0,0.0,0.0,0.0,4,1165.13,0
472991,1,15000.0,1427.86,0.0,0.0,43.0,300.0,1,0.0,0
358535,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1080318,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
311610,1,23800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
711095,1,28500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
38090,7,20000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
353501,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2038.31,0
513994,1,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1128893,1,5500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
785642,1,10000.0,1005.82,175.47,0.0,30.0,200.0,1,0.0,0
840906,9,6500.0,2244.79,0.0,0.0,133.0,0.0,3,0.0,0
717069,1,22000.0,297.16,297.16,0.0,27.0,131.46,1,0.0,0
1092119,2,10500.0,290.35,0.0,0.0,27.0,150.0,1,0.0,0
96211,1,1000.0,109.22,376.87,0.0,27.0,267.65,1,0.0,0
226779,1,1000.0,520.75,0.0,0.0,27.0,50.0,1,0.0,0
566931,1,300.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
986082,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2341.72,0
1681,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1244.69,0
16770,1,5000.0,3044.22,0.0,0.0,180.0,0.0,3,0.0,0
591230,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
125897,3,5000.0,4832.6,623.74,0.0,0.0,500.0,1,0.0,0
436665,1,2750.0,58.25,0.0,0.0,58.25,61.93,5,0.0,0
1071204,1,2000.0,1584.28,0.0,0.0,48.0,560.0,2,0.0,0
577198,1,16500.0,12934.78,2294.09,0.0,0.0,5000.0,1,0.0,0
984933,1,2000.0,2152.25,0.0,0.0,296.0,0.0,5,0.0,0
393938,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1178982,1,6900.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
574481,1,28000.0,0.0,234.02,0.0,0.0,234.02,1,0.0,0
333627,1,5000.0,372.55,0.0,0.0,27.0,75.0,1,0.0,0
