,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
134505,1,24800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
277792,2,18000.0,13991.89,0.0,0.0,420.0,500.0,1,0.0,0
853169,1,8500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
390691,2,22300.0,566.03,571.03,5.0,27.0,1610.51,1,0.0,0
207017,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1393.16,0
1205348,1,500.0,0.0,0.0,0.0,0.0,0.0,4,358.22,0
889785,1,4500.0,0.0,0.0,0.0,0.0,0.0,4,4666.13,0
1202516,10,1000.0,0.0,0.0,0.0,0.0,0.0,4,583.36,0
610234,1,21000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
472121,1,27000.0,1026.27,362.79,0.0,0.0,300.0,1,0.0,0
280238,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,962.07,0
137216,1,500.0,0.0,0.0,0.0,0.0,0.0,4,81.99,0
877834,1,5000.0,4806.5,40.61,0.0,0.0,146.0,1,0.0,0
977737,1,500.0,437.85,717.69,0.0,29.0,709.68,1,0.0,0
448581,1,12500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
758561,1,3500.0,0.0,0.0,0.0,0.0,0.0,4,2554.43,0
537242,1,21300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
872012,1,16000.0,8165.26,676.27,0.0,245.0,229.0,1,0.0,0
1121001,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
357249,1,3500.0,3.38,0.0,0.0,3.38,599.56,1,0.0,0
859682,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2160.95,0
1141,1,5500.0,1428.66,54.46,0.0,43.0,200.0,1,0.0,0
27830,1,2000.0,1878.98,0.0,57.51,56.0,60.0,1,0.0,0
44958,1,13500.0,411.32,426.48,232.61,27.0,700.0,1,0.0,0
