,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
862296,1,26500.0,1795.36,2564.75,194.84,54.0,715.38,1,0.0,0
44698,1,1000.0,881.66,0.0,0.0,27.0,200.0,1,0.0,0
612152,1,27500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
369107,1,4950.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
579576,1,17500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
81876,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,573.15,0
859402,1,5000.0,4387.96,1301.3,0.0,132.0,100.0,1,0.0,0
908732,2,8000.0,47.0,47.0,0.0,29.0,260.04,1,0.0,0
772288,1,5000.0,1000.95,0.0,0.0,0.0,200.0,1,0.0,0
1214711,3,5000.0,561.74,1706.07,75.24,27.0,1568.13,1,0.0,0
609043,2,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
317588,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
108701,2,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
367006,1,21000.0,11730.46,7219.0,0.0,352.0,0.0,1,0.0,0
212121,1,1000.0,0.0,380.42,77.98,0.0,407.58,1,0.0,0
1073319,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
146395,1,1200.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
467665,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
156706,1,3000.0,2634.53,26.0,0.0,79.0,100.0,1,0.0,0
556260,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
116984,1,27300.0,51.99,94.32,0.0,27.0,764.86,2,0.0,0
659901,1,300.0,0.0,0.0,0.0,0.0,0.0,4,297.3,0
1177654,1,13000.0,209.5,109.44,0.33,27.0,200.0,1,0.0,0
477254,2,28500.0,19.61,540.0,13.22,19.61,577.18,1,0.0,0
1213446,1,13000.0,3.96,3.96,0.0,3.96,3.93,1,0.0,0
304627,1,5000.0,4646.77,424.76,0.0,139.0,900.0,1,0.0,0
13416,3,5000.0,1571.02,2018.51,0.0,47.0,3389.07,1,0.0,0
541642,7,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
360272,2,12000.0,606.5,683.62,77.12,27.0,2082.81,1,0.0,0
611761,1,2000.0,1364.27,285.75,0.0,41.0,900.0,1,0.0,0
522354,10,5000.0,0.0,0.0,0.0,0.0,0.0,4,599.9,0
63180,1,1000.0,655.18,600.71,0.0,27.0,180.0,1,0.0,0
654398,2,27000.0,384.27,384.27,0.0,27.0,70.29,1,0.0,0
768558,1,3000.0,2020.15,0.0,0.0,61.0,0.0,1,0.0,0
723726,1,13800.0,3893.31,202.29,35.42,117.0,200.0,1,0.0,0
1120096,1,3800.0,3819.13,290.27,0.0,114.0,200.0,1,0.0,0
714092,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,11069.4,0
1084945,1,2000.0,1880.84,0.0,0.0,56.0,150.0,1,0.0,0
541670,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,7708.09,0
1219948,1,300.0,193.48,159.43,0.0,0.0,50.0,1,0.0,0
1028879,1,19000.0,496.99,251.04,0.0,27.0,100.0,1,0.0,0
156760,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
457539,3,5000.0,4761.66,0.0,0.0,569.0,0.0,7,0.0,0
577794,1,4000.0,3199.92,0.0,0.0,96.0,654.0,1,0.0,0
535690,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1722.66,0
898666,1,25500.0,32.97,407.84,0.0,27.0,384.81,1,0.0,0
1192456,1,1500.0,1265.81,120.01,0.0,0.0,60.0,1,0.0,0
1189026,1,500.0,85.49,85.28,0.0,29.0,0.0,1,0.0,0
325345,2,28500.0,5072.52,2916.34,574.98,0.0,3300.0,1,0.0,0
767915,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
382605,1,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1115804,2,27300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
744457,1,3000.0,2221.53,0.0,0.0,89.0,89.0,5,0.0,0
994143,1,12500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
519433,1,1000.0,119.83,0.0,0.0,27.0,100.0,1,0.0,0
558625,1,500.0,513.09,364.89,0.0,27.0,251.07,1,0.0,0
1025710,1,600.0,-38.24,730.15,48.03,0.0,815.6,1,0.0,0
36931,1,3000.0,2516.68,0.0,0.0,76.0,150.0,1,0.0,0
