,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
96643,1,10500.0,6117.3,946.52,0.0,184.0,1062.47,1,0.0,0
413778,1,13500.0,102.93,102.93,0.0,0.0,0.0,1,0.0,0
488915,1,16300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
44354,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
926961,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
888840,1,11000.0,456.94,456.94,0.0,0.0,2132.69,1,0.0,0
1022645,1,2000.0,1585.35,0.0,0.0,48.0,360.0,1,0.0,0
864642,1,25000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
448461,3,25600.0,20496.05,1570.29,0.0,1175.0,0.0,1,0.0,0
541265,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4613.18,0
642153,7,5000.0,0.0,0.0,0.0,0.0,0.0,4,5321.45,0
979247,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1135.64,0
976765,1,15000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1133532,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2065.39,0
520741,1,6000.0,5215.95,184.17,0.0,156.0,150.0,1,0.0,0
454535,2,30000.0,2950.46,2971.75,21.29,0.0,25902.21,1,0.0,0
927438,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1093.83,0
741795,3,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
96171,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1269.46,0
843061,3,6500.0,6175.96,0.0,0.0,356.0,200.0,1,0.0,0
641031,1,18000.0,5540.62,1141.57,0.0,166.0,1352.72,1,0.0,0
1059052,1,12500.0,7879.65,0.0,0.0,236.0,400.0,1,0.0,0
480465,1,7800.0,0.0,0.0,0.0,0.0,0.0,4,7890.03,0
456939,1,21000.0,418.6,508.46,89.86,0.0,786.53,1,0.0,0
160994,1,700.0,667.27,0.0,0.0,58.0,29.0,1,0.0,0
984524,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1085.7,0
1164705,2,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
880639,1,9000.0,2638.38,0.0,0.0,79.0,200.0,1,0.0,0
304539,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1013792,1,400.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
270834,1,3200.0,0.0,0.0,0.0,0.0,0.0,4,3276.32,0
910873,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
364579,1,21800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1208680,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2081.75,0
1080225,1,15000.0,11427.0,336.77,0.0,343.0,340.0,1,0.0,0
827427,1,1000.0,305.01,305.01,0.0,27.0,361.81,1,0.0,0
664901,1,4000.0,1639.67,0.0,0.0,49.0,100.0,1,0.0,0
298664,1,2000.0,1616.4,114.67,0.0,0.0,200.0,1,0.0,0
720379,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2212.2,0
569268,1,14000.0,0.0,0.0,0.0,0.0,0.0,4,15385.79,0
395979,3,26800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
768992,1,5000.0,2555.88,0.0,0.0,77.0,100.0,1,0.0,0
1039640,1,1000.0,949.61,78.99,0.0,28.0,75.0,1,0.0,0
761572,1,500.0,0.0,0.0,0.0,0.0,0.0,4,424.9,0
22507,1,500.0,0.0,855.12,0.0,0.0,855.12,1,0.0,0
381968,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4765.99,0
352365,1,21500.0,3892.05,434.32,0.0,139.1,82.9,1,0.0,0
359021,1,25000.0,240.39,512.68,4.0,27.0,930.64,1,0.0,0
815566,1,300.0,0.0,5.56,0.0,0.0,5.56,1,0.0,0
507987,3,29300.0,461.51,461.51,0.0,27.0,436.62,1,0.0,0
19899,1,25500.0,-7.37,272.76,0.0,0.0,275.0,1,0.0,0
779355,1,500.0,12.65,12.65,0.0,12.65,0.0,1,0.0,0
20231,2,7000.0,0.0,0.0,0.0,0.0,13.0,1,0.0,0
840066,1,4000.0,58.01,234.97,0.0,27.0,505.6,1,0.0,0
36273,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
838091,1,1000.0,667.11,127.16,0.0,27.0,120.0,1,0.0,0
1173398,2,5000.0,4879.51,0.0,0.0,250.0,154.0,5,0.0,0
704751,1,6800.0,0.0,0.0,0.0,0.0,0.0,4,7288.05,0
397097,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
285700,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1170860,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
489197,3,21500.0,3758.22,4006.14,84.25,0.0,6957.76,1,0.0,0
566390,1,7500.0,5270.9,206.13,0.0,158.0,155.0,1,0.0,0
642758,1,26300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
495087,3,20300.0,154.21,154.21,0.0,29.0,154.21,1,0.0,0
174037,1,27000.0,14596.15,0.0,0.0,438.0,500.0,1,0.0,0
1148048,1,3000.0,2781.03,847.39,0.0,0.0,59.0,1,0.0,0
1131221,1,2000.0,0.0,0.0,0.0,0.0,18.51,1,0.0,0
618464,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1311.34,0
321811,1,3500.0,1020.99,520.0,0.0,31.0,100.0,1,0.0,0
497287,1,5500.0,70.01,70.01,0.0,0.0,0.0,1,0.0,0
10093,2,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
876902,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
447397,1,3000.0,1290.03,0.0,0.0,39.0,100.0,1,0.0,0
929478,1,3000.0,2250.33,0.0,0.0,68.0,100.0,1,0.0,0
795599,1,500.0,545.37,0.0,0.0,54.0,0.0,1,0.0,0
556103,1,3500.0,1265.57,599.23,0.0,38.0,130.53,1,0.0,0
1201496,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1143.31,0
219758,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2281.75,0
278550,1,28000.0,629.13,629.13,0.0,27.0,185.72,1,0.0,0
168773,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1026951,1,8000.0,7029.38,350.41,0.0,194.0,200.0,1,0.0,0
1018075,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1029999,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2115.24,0
718523,1,13000.0,10761.85,0.0,0.0,287.05,350.0,3,0.0,0
1157044,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1005.53,0
867449,1,300.0,0.0,0.0,0.0,0.0,0.0,4,39.62,0
943411,9,1500.0,0.0,0.0,0.0,0.0,0.0,4,325.99,0
624390,1,12000.0,4.99,4.99,0.0,4.99,4.99,1,0.0,0
159111,1,1000.0,886.21,0.0,0.0,27.0,30.0,5,0.0,0
516115,1,500.0,273.53,0.0,0.0,27.0,27.0,1,0.0,0
67445,1,8500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
872860,1,25500.0,213.47,329.99,0.0,0.0,500.0,1,0.0,0
617065,1,22500.0,0.0,14.0,0.0,0.0,786.62,1,0.0,0
114223,1,24000.0,3519.61,0.0,0.0,106.0,300.0,1,0.0,0
836906,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
732127,1,15500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
786491,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1116647,1,600.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
165624,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
160537,2,29000.0,290.65,290.65,0.0,0.0,143.27,1,0.0,0
987106,1,500.0,0.0,0.0,0.0,0.0,0.0,4,587.27,0
17900,2,5000.0,0.0,0.0,0.0,0.0,0.0,4,5090.26,0
285157,1,5000.0,204.49,551.72,0.0,27.0,495.0,1,0.0,0
796835,1,7000.0,0.0,26.6,0.0,0.0,26.6,1,0.0,0
647784,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
146669,1,29000.0,117.83,117.83,0.0,27.0,0.0,1,0.0,0
85116,2,8500.0,140.27,1833.17,0.0,0.0,7756.85,1,0.0,0
1011735,3,5000.0,0.0,0.0,0.0,0.0,20.0,1,0.0,0
381857,1,800.0,547.63,0.0,0.0,0.0,30.0,1,0.0,0
478032,1,24000.0,39.5,44.57,0.0,27.0,1306.44,1,0.0,0
563077,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
325764,1,26000.0,1771.44,1933.38,161.94,53.0,2440.22,1,0.0,0
406797,2,14000.0,12842.22,515.22,0.0,385.0,1000.0,1,0.0,0
55358,1,500.0,23.9,0.0,0.0,23.9,0.0,1,0.0,0
649236,1,1000.0,982.22,0.0,0.0,0.0,51.77,1,0.0,0
570777,1,25000.0,26.17,0.0,0.0,26.17,17007.33,1,0.0,0
409168,10,2000.0,0.0,0.0,0.0,0.0,0.0,4,236.98,0
649048,1,2000.0,1885.34,48.97,0.0,57.0,150.0,1,0.0,0
980702,2,27000.0,4042.7,4042.7,0.0,121.0,264.33,1,0.0,0
24080,1,16500.0,0.0,0.0,0.0,0.0,0.0,4,1583.63,0
1052065,1,22000.0,1870.68,2175.48,0.0,56.0,1000.0,1,0.0,0
1141205,1,7000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
979471,1,5000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
317357,1,1500.0,705.01,0.0,0.0,27.0,90.0,1,0.0,0
955340,1,27500.0,1812.76,500.55,500.55,54.0,100.0,1,0.0,0
1177631,1,18000.0,-2.87,0.0,0.0,0.0,130.0,1,0.0,0
873251,1,500.0,0.0,953.37,0.0,0.0,1131.92,1,0.0,0
