,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1092187,2,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1208993,1,6500.0,1368.78,0.0,0.0,41.0,100.0,1,0.0,0
109334,1,7500.0,1574.96,0.0,0.0,47.0,68.2,1,0.0,0
1097669,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2072.95,0
72873,3,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
415824,1,18000.0,0.0,0.0,0.0,0.0,0.0,4,32.24,0
521327,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
822651,1,1000.0,47.29,83.05,0.0,0.0,45.76,1,0.0,0
517940,1,10000.0,10067.32,0.0,0.0,300.0,300.0,1,0.0,0
574135,1,3500.0,1263.81,0.0,0.0,106.0,0.0,1,0.0,0
1024063,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
20901,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5296.76,0
1104705,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
2089,2,26000.0,1382.62,2847.52,0.0,0.0,2000.0,1,0.0,0
657552,1,12000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
356583,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,582.5,0
1110987,1,2000.0,708.33,0.0,0.0,21.0,40.0,5,0.0,0
337845,1,27500.0,749.14,808.08,58.94,27.0,986.89,1,0.0,0
370415,1,23500.0,246.95,0.0,0.0,27.0,50.0,1,0.0,0
1222347,1,7000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1038819,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2260.34,0
397015,1,6500.0,0.0,0.0,0.0,0.0,0.0,4,7221.93,0
859590,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2145.48,0
1016315,1,500.0,308.27,508.27,0.0,27.0,689.49,1,0.0,0
169253,1,25300.0,42.5,0.0,0.0,29.0,0.0,1,0.0,0
877444,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1256.57,0
230542,1,1300.0,0.0,0.0,0.0,0.0,0.0,4,378.01,0
1096610,1,26500.0,18820.47,631.78,0.0,565.0,600.53,2,0.0,0
2812,1,1000.0,929.75,486.01,0.0,28.0,547.0,1,0.0,0
325938,1,5000.0,2366.33,0.0,0.0,71.0,120.0,1,0.0,0
305126,8,6750.0,0.0,0.0,0.0,0.0,0.0,4,6324.8,0
343218,3,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1090533,1,1000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
974742,1,11000.0,0.0,0.0,0.0,0.0,0.0,4,11819.06,0
600108,1,1000.0,961.42,660.86,0.0,0.0,50.0,1,0.0,0
551870,1,25000.0,225.26,470.2,0.0,27.0,750.0,1,0.0,0
289249,2,22000.0,295.88,295.88,0.0,27.0,158.7,1,0.0,0
598662,1,28800.0,12.99,12.99,0.0,12.99,12.99,1,0.0,0
231506,1,16000.0,15311.73,441.48,0.0,459.0,500.0,1,0.0,0
1186245,1,1000.0,601.58,601.58,0.0,27.0,136.89,1,0.0,0
39907,2,26000.0,604.02,996.41,52.19,27.0,1388.12,1,0.0,0
250861,1,1000.0,150.3,950.92,74.29,29.0,941.56,1,0.0,0
690076,1,3000.0,2652.24,0.0,0.0,80.0,83.0,1,0.0,0
1103612,10,500.0,0.0,0.0,0.0,0.0,0.0,4,649.0,0
567833,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4906.94,0
886735,1,500.0,149.68,269.68,0.0,27.0,297.73,1,0.0,0
879208,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2809.83,0
528054,1,9000.0,1832.0,1832.0,0.0,55.0,0.0,1,0.0,0
257846,1,7000.0,0.0,160.65,0.0,0.0,160.65,1,0.0,0
