,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
195031,1,300.0,133.44,157.44,0.0,27.0,24.0,1,0.0,0
586051,1,6500.0,785.13,401.65,0.0,27.0,75.0,1,0.0,0
530959,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
938122,1,2000.0,817.14,265.08,0.0,0.0,250.0,1,0.0,0
443763,1,23000.0,2606.72,1868.9,0.0,78.0,200.0,1,0.0,0
353692,1,8000.0,3906.11,4349.79,0.0,0.0,150.0,1,0.0,0
700753,1,19000.0,3381.99,34.99,0.0,0.0,800.0,1,0.0,0
547016,1,21000.0,334.61,334.61,0.0,29.0,210.95,1,0.0,0
1109134,1,500.0,32.96,98.46,0.0,0.0,469.09,1,0.0,0
213221,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
112008,1,5000.0,477.25,119.59,104.85,27.0,204.85,1,0.0,0
597701,1,300.0,0.0,0.0,0.0,0.0,0.0,4,71.27,0
1187577,1,2000.0,841.77,0.0,0.0,27.0,0.0,1,0.0,0
22205,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1114246,2,23000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
727641,1,300.0,0.0,0.0,0.0,0.0,0.0,4,196.25,0
1024641,1,1000.0,919.93,0.0,0.0,28.0,30.0,1,0.0,0
200376,1,2700.0,2459.61,0.0,0.0,74.0,100.0,1,0.0,0
1100251,1,2000.0,1868.54,1.75,0.0,0.0,60.0,1,0.0,0
1173357,1,500.0,0.0,326.47,0.0,0.0,336.55,1,0.0,0
1171915,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1049227,1,300.0,0.0,0.0,0.0,0.0,0.0,4,67.73,0
836286,1,10000.0,149.0,407.45,0.0,27.0,9532.4,1,0.0,0
667572,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
201950,1,300.0,143.61,143.68,0.0,27.0,213.0,1,0.0,0
700590,3,15500.0,118.67,118.67,0.0,0.0,702.4,1,0.0,0
5295,1,21000.0,-18.5,158.32,0.0,0.0,176.82,1,0.0,0
901198,3,21500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
874732,2,9500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
69235,1,4500.0,4449.96,30.0,0.0,230.0,35.0,1,0.0,0
917800,3,8000.0,683.6,683.6,0.0,0.0,79.7,1,0.0,0
63770,2,22500.0,626.06,738.09,0.0,27.0,846.5,1,0.0,0
524703,1,12000.0,248.14,248.14,0.0,27.0,0.0,1,0.0,0
198060,2,13500.0,4820.61,0.0,0.0,145.0,250.0,1,0.0,0
221451,1,500.0,144.75,1240.85,0.0,29.0,1231.34,1,0.0,0
1025239,1,1500.0,1436.63,290.32,66.7,43.0,120.0,1,0.0,0
1053384,1,2500.0,180.0,249.33,0.0,27.0,153.84,1,0.0,0
