,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
730717,1,1000.0,113.84,113.84,0.0,27.0,115.0,1,0.0,0
492559,1,15000.0,10098.17,76.6,0.0,303.0,481.55,1,0.0,0
833559,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
25975,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1030.33,0
763074,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,3782.85,0
180677,1,4500.0,25.64,253.13,0.0,20.65,308.9,1,0.0,0
331880,1,18500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
737529,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1019130,1,500.0,238.85,889.56,0.0,27.0,650.71,1,0.0,0
4820,1,2000.0,1726.87,604.71,0.0,85.0,0.0,1,0.0,0
660813,1,12000.0,0.0,0.0,0.0,0.0,0.0,4,9107.71,0
276937,1,8800.0,0.0,0.0,0.0,0.0,0.0,4,70.99,0
306784,1,8500.0,4374.92,2135.0,0.0,131.0,120.0,1,0.0,0
198696,1,6500.0,0.0,0.0,0.0,0.0,0.0,4,109.66,0
221098,2,19000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
11159,1,300.0,0.0,0.0,0.0,0.0,0.0,4,60.31,0
311772,1,16500.0,2014.49,510.26,0.0,60.0,75.0,1,0.0,0
905648,1,26800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
261852,1,2500.0,2027.33,2.99,0.0,61.0,66.0,1,0.0,0
231604,1,5000.0,2142.88,0.0,0.0,64.0,88.08,2,0.0,0
299947,1,15000.0,4238.52,55.47,0.0,127.0,0.0,1,0.0,0
13909,1,500.0,0.0,592.33,14.94,0.0,940.19,1,0.0,0
457847,1,1000.0,432.57,694.0,0.0,29.0,200.0,1,0.0,0
