,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
402945,1,600.0,60.0,120.72,0.0,0.0,80.36,1,0.0,0
683022,1,3000.0,0.0,65.12,0.0,0.0,257.65,1,0.0,0
470914,1,23300.0,3322.53,2404.67,106.25,100.0,1084.76,1,0.0,0
662617,3,8000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
231305,8,2000.0,0.0,0.0,0.0,0.0,0.0,4,685.81,0
134416,1,400.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
370817,1,1000.0,931.83,0.0,0.0,28.0,50.0,1,0.0,0
826194,1,1000.0,1120.24,0.0,0.0,90.0,0.0,5,0.0,0
251748,1,26500.0,1167.18,22.9,0.0,35.0,100.0,1,0.0,0
411795,1,10000.0,9364.48,751.65,42.79,281.0,300.0,1,0.0,0
1000816,1,300.0,334.35,17.66,0.0,27.0,25.0,1,0.0,0
432990,1,25000.0,24253.11,0.0,0.0,728.0,700.0,1,0.0,0
826642,1,13500.0,0.82,584.54,0.0,0.82,735.0,1,0.0,0
200515,1,1000.0,112.43,112.16,0.0,27.0,0.0,1,0.0,0
683246,1,16000.0,8674.41,195.73,0.0,260.0,1400.0,1,0.0,0
261737,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
806185,3,16000.0,1273.17,1273.17,22.99,38.0,2282.99,1,0.0,0
1124628,1,1500.0,387.3,387.3,0.0,27.0,342.18,1,0.0,0
1174563,1,500.0,39.43,195.92,0.0,27.0,172.0,1,0.0,0
879645,1,500.0,157.7,596.75,0.0,27.0,456.45,1,0.0,0
1051152,3,7500.0,0.0,1096.42,0.0,0.0,815.04,1,0.0,0
858038,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1268.68,0
1219366,1,8500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
868574,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1215.87,0
64746,1,5800.0,3232.16,194.01,0.0,97.0,100.0,1,0.0,0
1236509,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1236101,1,2500.0,0.0,8.73,0.0,0.0,20.56,1,0.0,0
738037,1,1100.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
162038,1,7000.0,1425.8,461.01,0.0,43.0,300.0,1,0.0,0
132869,1,29000.0,0.0,17.99,0.0,0.0,32.07,1,0.0,0
856506,1,2000.0,286.02,0.0,0.0,20.0,25.0,5,0.0,0
535474,1,3000.0,2281.38,1120.08,0.0,68.0,765.0,1,0.0,0
1221698,1,1000.0,245.72,0.0,0.0,29.0,30.0,1,0.0,0
536500,1,800.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
1021054,1,500.0,25.0,25.0,0.0,25.0,0.0,1,0.0,0
913653,3,5000.0,5000.34,24.07,0.0,150.0,150.0,1,0.0,0
769034,1,2000.0,1917.31,16.93,0.0,0.0,60.0,1,0.0,0
613441,1,500.0,250.55,85.18,0.0,27.0,37.8,1,0.0,0
901884,1,500.0,321.09,393.66,0.0,0.0,205.0,1,0.0,0
1214816,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
112157,1,11500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
741342,1,21500.0,0.0,0.0,0.0,0.0,0.0,4,11967.44,0
60945,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
19258,1,300.0,0.0,0.0,0.0,0.0,0.0,4,354.72,0
706552,2,5000.0,0.0,0.0,0.0,0.0,0.0,4,5250.18,0
655393,1,17500.0,10452.57,365.4,0.0,613.0,0.0,1,0.0,0
270719,1,500.0,0.0,0.0,0.0,0.0,0.0,4,48.51,0
61950,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
467369,1,11000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
748138,1,7300.0,-5.92,0.0,0.0,0.0,0.0,1,0.0,0
706950,1,500.0,155.98,238.24,0.0,27.0,504.6,1,0.0,0
1061012,1,500.0,717.39,0.0,0.0,54.0,54.0,1,0.0,0
615020,1,3250.0,0.0,0.0,0.0,0.0,0.0,4,3435.6,0
213466,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5277.88,0
486438,1,20000.0,2703.53,0.0,0.0,81.0,1000.0,1,0.0,0
878531,1,2000.0,175.49,67.67,0.0,27.0,106.0,1,0.0,0
1106270,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
775374,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,576.98,0
488679,1,28300.0,794.04,794.04,0.0,27.0,959.81,1,0.0,0
278694,1,2000.0,0.0,210.33,0.0,0.0,210.33,1,0.0,0
906487,1,13000.0,10098.48,0.0,0.0,303.0,500.0,1,0.0,0
219133,1,27500.0,7240.79,234.2,0.0,217.0,1000.0,1,0.0,0
688227,1,5250.0,0.0,0.0,0.0,0.0,0.0,4,1720.1,0
711998,1,1500.0,930.6,0.0,0.0,56.0,0.0,5,0.0,0
966874,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,882.97,0
714881,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1160.63,0
1171648,1,2000.0,817.12,91.06,0.0,27.0,100.0,1,0.0,0
787567,1,15000.0,8228.58,19.5,0.0,247.0,600.0,1,0.0,0
1088424,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
206543,1,5000.0,0.0,206.57,0.0,0.0,206.57,1,0.0,0
1142551,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2179.36,0
494949,1,1500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
77362,1,4900.0,0.0,38.79,0.0,0.0,38.79,1,0.0,0
1000865,1,4000.0,4051.94,350.84,0.0,120.0,200.0,1,0.0,0
651403,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1080.44,0
58610,1,5800.0,2541.52,522.15,0.0,76.0,900.0,1,0.0,0
43249,2,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1222832,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1731.46,0
109972,1,1000.0,376.38,7.79,0.0,29.0,150.0,1,0.0,0
492986,1,4500.0,0.0,0.0,0.0,0.0,0.0,4,4626.17,0
494868,1,500.0,498.61,40.05,0.0,54.0,0.0,1,0.0,0
277736,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,3895.75,0
